year,co2,ch4,n2o,other_wmghg,o3_tropospheric,o3_stratospheric,h2o_stratospheric,contrails,aerosol-radiation_interactions,aerosol-cloud_interactions,bc_on_snow,land_use,volcanic,solar,total_anthropogenic,total_natural,total
1767,0.026652964307406143,0.009189521807066978,0.0014682118017523068,1.3528616310534947e-08,0.0050999999999999995,0.0,0.0008397328457626961,0.0,0.0007372090931420941,-0.0003535870718328231,0.00021004793129622196,-0.003894256106409063,-0.2550089618081537,-0.06068405064172861,0.03994985813680087,-0.3156930124498823,-0.27574315431308144
1768,0.02821707201328705,0.009726967474020246,0.0015544815108419407,1.4324417269999258e-08,0.005399999999999999,0.0,0.0008888442999633302,0.0,-0.000580517791545943,-0.00818077661000993,0.0012296844820232165,-0.004123329995021362,0.033417483704610944,-0.004521941266728617,0.03413243970797582,0.028895542437882327,0.06302798214585814
1769,0.029780768590509384,0.010264070801073876,0.0016407406261016273,1.5120218229437974e-08,0.005699999999999999,0.0,0.000937924471354676,0.0,-0.00048035581750806294,-0.004983776784756548,0.0005732371135928867,-0.004352403883633659,0.14785136369074808,0.061624543108271375,0.039080220236952415,0.20947590679901945,0.24855612703597185
1770,0.03134405427604446,0.010800832365584127,0.0017269891535521488,1.591601918887669e-08,0.005999999999999999,0.0,0.000986973412695193,0.0,-0.0004920189672914103,-0.005093033767956743,0.000598209303716924,-0.004581477772245955,0.040993288786299716,0.09329373256139636,0.04129054392011793,0.13428702134769607,0.175577565267814
1771,0.03290692930665365,0.011337252743282126,0.0018132270992036867,1.6711820148315406e-08,0.006299999999999999,0.0,0.0010359911765948373,0.0,0.000798317788778083,0.00030884813490841714,4.251337574801821e-05,-0.004810551660858255,0.09936071969355947,0.08574304896764637,0.04973254467613071,0.18510376866120584,0.23483631333733657
1772,0.03446939391890071,0.011873332508280775,0.0018994544690538414,1.7507621107754117e-08,0.006599999999999999,0.0,0.001084977815515692,0.0,0.0015427956223498076,0.0015788663989633692,-0.0001570580993611743,-0.005039625549470551,0.16848014793068333,0.06281018763952137,0.05385215459185358,0.2312903355702047,0.2851424901620583
1773,0.0360314483491399,0.012409072233080432,0.0019856712690892874,1.830342206721843e-08,0.006899999999999999,0.0,0.0011339333817724884,0.0,0.0011921088360584845,0.0010136318451197362,-7.513805420421784e-05,-0.00526869943808285,0.19394907600502925,0.02686643763952138,0.05532204672539532,0.22081551364455063,0.27613756036994597
1774,0.03759309283352347,0.012944472488575557,0.0020718775052858116,1.9099223026657145e-08,0.0072,0.0,0.0011828579275332098,0.0,-0.0005636214696013948,-0.007449834438625782,0.0008214833148874039,-0.005497773326695147,0.20260671902586747,-0.013882292829228616,0.048302573934106155,0.18872442619663884,0.237027000130745
1775,0.03915432760799468,0.013479533844061135,0.002158073183606737,1.989502398609586e-08,0.0075,0.0,0.0012317515048196818,0.0,0.0011002662867254747,-0.004077544536671415,0.0007362964570895836,-0.005726847215307444,0.20551957682509367,-0.04960763462610361,0.055555877027342424,0.15591194219899007,0.2114678192263325
1776,0.040715152908300065,0.014014256867238563,0.0022442583100045752,2.0690824945534577e-08,0.0078,0.0,0.0012806141655081088,0.0,0.0008678333882355789,-3.8558354975422895e-05,0.0002036601678543554,-0.005955921103919743,0.206498252253624,-0.07076202915735362,0.06113131703907102,0.13573622309627037,0.19686754013534138
1777,0.04227556896997887,0.014548642124222444,0.0023304328904210658,2.1486625904973292e-08,0.0081,0.0,0.0013294459613296945,0.0,0.0014386865327353506,-0.005848321353155055,0.0010419425354747831,-0.006184994992532042,0.2068269967968157,-0.06695548618860361,0.059031424155101014,0.1398715106082121,0.1989029347633131
1778,0.04383557602836435,0.01508269017954622,0.002416596930786003,2.2282426864437602e-08,0.0084,0.0,0.0013782469438711573,0.0,0.001112774307294494,-0.008883531390848553,0.0014424097920664664,-0.006414068881144338,0.2069374295332308,-0.022322209821416115,0.058370716192362664,0.1846152197118147,0.24298593590417736
1779,0.045395174318590234,0.015616401596168707,0.002502750437017677,2.3078227823876317e-08,0.0087,0.0,0.0014270171645753274,0.0,0.001251686473523662,-0.005323061384485568,0.0008885833700638865,-0.0066431427697566355,0.2069745294096976,0.049081672014521384,0.06381543228392511,0.256056201424219,0.3198716337081441
1780,0.04695436407558479,0.016149776935480097,0.0025888934150241237,2.387402878331503e-08,0.009,0.0,0.001475756674741695,0.0,-1.4424105461312447e-05,-0.010613011253335079,0.0013163918774539809,-0.0068722166583689345,0.20698699213053853,0.09185847865514638,0.059985554835148135,0.2988454707856849,0.358831025620833
1781,0.04851314553407829,0.01668281675730835,0.0026750258707015444,2.466982974275375e-08,0.0093,0.0,0.0015244655255269943,0.0,0.001310497807226535,-0.008410941181242911,0.0013177329437829407,-0.007101290546981233,0.20699118002093544,0.09170247279577136,0.06581147738023026,0.2986936528167068,0.36450513019693703
1782,0.05007151892859128,0.01721552161992472,0.0027611478099355585,2.5465630702192463e-08,0.0096,0.0,0.001573143767945709,0.0,0.0006731169458940663,-0.006879397033311151,0.0009004972702292355,-0.00733036443559353,0.20699258276175125,0.06741236049108387,0.0685852103392466,0.27440494325283515,0.34299015359208174
1783,0.05162948449344675,0.017747892080050225,0.0028472592386000277,2.6261431661656777e-08,0.009899999999999999,0.0,0.0016217914528706629,0.0,0.0008830394516739345,-0.0052684730037293424,0.0007591406779347211,-0.007559438324205827,-1.785088552978695,0.03054817592077138,0.07256072232807283,-1.7545403770579238,-1.681979654729851
1784,0.053187042462764456,0.018279928692861824,0.002933360162557899,2.705723262109549e-08,0.010199999999999999,0.0,0.0016704086310335845,0.0,0.002942547733711625,0.00011544508295107703,0.0006122134647519486,-0.007788512212818126,-3.8744644790459084,-0.012977458844853615,0.08215246107504691,-3.887441937890762,-3.805289476815715
1785,0.05474419307046224,0.018811632011997998,0.003019450587661647,2.7853033580534202e-08,0.010499999999999999,0.0,0.0017189953530256177,0.0,0.0007282071758471413,-0.007360061223234392,0.0009771919058101433,-0.008017586101430425,-1.4690995390507031,-0.04967003696985362,0.07512205063317354,-1.5187695760205568,-1.4436475253873833
