id,C (W yr / m^2 / K),C_d (W yr / m^2 / K),alpha (W / m^2 / K),gamma (W / m^2 / K),kappa (W / m^2 / K),d1 (yr),d2 (yr),q1 (K / (W / m^2)),q2 (K / (W / m^2)),efficacy (dimensionless),ecs (K),tcr (K),erf2xCO2 (W / m^2)
214873,9.749480212685217,217.55641497092827,1.6327655487191108,0.6826818946833443,0.9401795637752468,3.772713703120582,504.37934457538864,0.38526625184485647,0.22719155067583346,1.3771854374596244,2.236420809583993,1.4192105508178632,3.6515508503272462
215089,7.565323631347576,203.6784951251684,1.5237449120310198,0.8416134132615053,0.8095261719877342,3.2272350682481736,372.32069073149313,0.42457417093305977,0.2317036562178694,0.9618741327453144,2.765314046414446,1.8058909816576016,4.213633208391924
215151,8.27617917435961,46.24708108533628,1.0434503212620727,0.6920663065529158,0.7734139782604827,4.421820386293393,119.8653425214712,0.5180394822796565,0.4403195115538787,1.1175431760473191,3.786366739103058,2.174562839597512,3.9508855903331126
215186,8.393986994992744,78.91704015729722,1.1725725325270644,0.6417485270386505,1.2226070992516265,3.453593636698999,254.8961334956729,0.4053740874967709,0.44745162030388375,1.905118668356512,3.5897089014999324,1.7573604926411808,4.209194057666722
216247,8.815139651620044,42.8352479314755,1.748824522611522,0.5555840363383622,0.7560383107444251,3.4698556575842674,112.00130418690208,0.38792773603036373,0.18388492274154045,1.3607991974124722,2.4690369302384902,1.723811888353792,4.317912330834545
216331,10.091131846175424,198.33342689330829,1.1449079317294768,0.6564822269297218,0.7373349342739581,5.32381763796686,500.17166918506246,0.523852965845779,0.34957971139091587,1.1231605427040627,3.466160596692126,2.108354257294738,3.968434759800991
216619,9.465455943794248,77.5691831813751,1.2584797037432167,0.5405884780428591,0.8343978652128243,4.465514558781105,241.6830796140877,0.4656923031286913,0.3289172539627778,1.5434991663782214,3.085927113772335,1.8556157787340397,3.883576639913368
217101,8.372989760713299,140.3180557548196,1.7281467024063684,0.8138972250197087,1.1134289980222403,2.926795740073411,285.3983970888415,0.34717823209379023,0.2314763454415238,1.3680216172198871,2.4918828034227607,1.5154757442740778,4.306339049518179
217309,7.9959211337128435,465.61335567742753,1.0813183406633324,0.6549288195008004,0.5843310957043144,4.789088362163716,1097.7246332861064,0.5975135674660689,0.3272834718466583,0.8922055012782966,3.68816337682925,2.394308559564161,3.988078702728277
217790,9.288585052518968,202.84308699846858,1.2604804217616516,0.5735483061857306,0.7105474484155321,4.689838171988319,555.7069268889319,0.5024483762562686,0.29089992391200964,1.2388624301602198,3.0720688870108668,1.9646006761092678,3.8722826863803053
217929,8.004214373809294,119.6171221491825,1.5551985474231067,0.4971865693421119,0.47443914563967127,3.928423454542826,315.2016887075833,0.4888734128239742,0.15413130297707503,0.954247710808962,2.4605166303824513,1.8853571268213662,3.8265918894811852
218153,8.498689121242602,113.10659342385185,1.2969030442971754,0.4569363153999154,0.38651887109625993,5.0245578192926486,322.83367679104646,0.5883721689824843,0.18269549440011165,0.845892213136911,3.296414598660979,2.5395476256883156,4.275130128269075
218261,7.111946908824892,117.29903973203476,1.0327857119993549,0.7394926357357983,1.4635491230577893,2.8190509536387363,387.46810836973,0.392191259939896,0.5760638082524369,1.9791260282146712,3.8362708218899564,1.5871451363684044,3.96204569220797
218543,9.050746682399351,89.6210855645796,1.462524143144828,0.8610364829381949,1.3692894310000856,3.14860375721938,204.57473777164208,0.3426332055578604,0.34111619077670335,1.590280386642308,2.7488082873473942,1.419655065512594,4.02019848512215
218600,10.101282579764732,187.71060313010196,1.3568962306487051,0.6685281251677634,0.830593314957611,4.588802595203944,455.5117996223838,0.4514023478599827,0.28557368421427615,1.2424209000170017,3.136589677438618,1.9456215088920283,4.256026710408098
218828,7.988775564488336,122.69014121964383,1.1463821758825057,0.7922033985899936,1.0306796440200858,3.628313341105887,297.45342560074016,0.44901306612642994,0.42329637922078067,1.3010290612922704,3.404794706649187,1.7928732792789381,3.903195964241732
218969,10.241689631217348,253.63396563717163,1.2155739060816355,0.645479690602594,0.8487523396728984,4.935462646283411,670.7909619744285,0.47937349265525375,0.3432831923861889,1.3149171879916737,3.50630196450827,2.0646780922659635,4.26216917489903
219058,8.828803359069283,64.83727224041506,1.9456099978476318,0.6039298996485792,1.024530166117759,2.9438903438218667,165.4865224358971,0.3301718253969635,0.18380579658599835,1.696438885893749,2.3054520944077566,1.5102016729237295,4.485510644438494
219209,8.333397773635623,134.97132239007834,1.137148188789988,0.6428269777658862,0.9148692434565149,4.025985535030566,382.19081563074775,0.4788957044189102,0.400497157354081,1.4231967156016043,3.378343662745313,1.8721465601757505,3.8416773772009662
220046,9.641994771148047,61.716935680730025,1.0528113335064928,0.4978318807272376,0.7724372336178531,5.186720994917793,218.8996679906815,0.5279334673591978,0.42190433184970744,1.5516025861772238,3.5685953044060286,2.0583813343822603,3.7570575811767197
220603,8.533002326586171,148.6362552717597,1.8971490935024424,0.4543680620161541,0.3670401701570367,3.761585605265195,391.15276989677625,0.4399901419011607,0.08711655910874565,0.8078036306697705,2.238774486429593,1.875854221047603,4.247288987486298
221634,7.404765780161044,128.69262461631558,1.4874788442336682,0.7880360761871409,0.7261546169832536,3.3224393601239863,244.68707163205318,0.44561156936191604,0.22666689959015135,0.9214738245191813,2.8405791717922133,1.9087628992962986,4.225301423411712
222646,4.847002691468445,145.7439323849363,0.4327589874172062,0.9490944935375956,3.3744733228074333,1.2638086199275598,1360.9020907577897,0.2588347086309957,2.0519203053046144,3.555466126696861,9.31220435811606,1.0584959887574135,4.029940128640401
223086,7.485214146790423,106.06252833526993,1.417455764529281,0.7747889841852852,1.2475414162124738,2.7817041612117825,259.8736901716189,0.36801417450467544,0.3374752136118481,1.6101692740563451,2.780235485287356,1.4787485869957118,3.9408608153694247
223602,6.646513173766144,136.40363883278997,1.814782335711518,0.7052101547060329,0.9736432145927219,2.3733133987027277,298.4843973586889,0.35552193180612035,0.19550833795233674,1.3806426468696908,2.2292278941764843,1.450841462912813,4.0455634046268685
223709,6.336751968303474,138.53579896781923,1.653883733223894,0.7980137683437887,0.34309530079527994,3.163083512745507,210.28229273975802,0.49755404040167545,0.10708338356688489,0.4299365680210584,2.4714968427769923,2.046875983848628,4.08756842498308
224444,9.304185464592695,132.28674713468786,1.2507759309893798,0.7233809600878897,0.5883706315780346,5.013753800813962,271.3220582983074,0.5339638891229925,0.26553982311185115,0.8133620651372253,3.2818747447378778,2.231953680466717,4.104889939240052
224614,8.032088761167246,134.2404546004187,1.6832076981305657,0.6276431354309586,0.7095509780464899,3.3411090251241915,305.4715536954106,0.4140002420803523,0.18010350465906225,1.130500658721123,2.2497658699608265,1.5826181173271237,3.786823231309472
225643,7.707925832050841,154.79868250331708,1.1743740002800818,0.4804964645667413,0.5101991984511485,4.555803739105313,464.1337568575114,0.5884724593756422,0.2630450297389856,1.0618167584462663,3.480185651517478,2.4261572891983314,4.087039545289923
225693,9.460789206804558,135.27936900310098,1.661867291968454,0.6258384580966776,0.4918293402185674,4.372201500660999,281.449303661115,0.4599364455451825,0.14179631905813267,0.7858726702643627,2.2496696614615335,1.7359234221953377,3.7386524281166675
226527,6.366933763734266,140.2946789811647,1.4890764089167845,0.7857342902241922,0.9475796808470509,2.5980617099953958,293.8524928204833,0.4057048995326077,0.26585231137468396,1.2059797983064728,2.630803112453252,1.6077225127156434,3.9174668512589874
226824,9.734818441921515,93.09669081837365,1.7363673363837706,0.5469545760905514,0.680230464771352,4.001202320828544,238.49469346645142,0.4082060806653248,0.1677089224829367,1.2436690257414282,2.3552292119949056,1.69227294316417,4.089543073404841
227101,6.906685593051484,106.76714250571878,0.7851154434895752,0.6876988947293164,1.283932341974094,3.2937950916099474,414.64733783581795,0.47051939214471933,0.8031786458856276,1.8669978268315517,4.94817324337185,1.87762083492071,3.88488723043314
227593,7.1717140560294315,441.0748941421878,2.0153466727451,0.6549964249654977,0.5328502544401008,2.8119612615859726,852.1916573984759,0.39174590274618726,0.10444664492993402,0.813516279066972,1.873908669593077,1.482057984609651,3.776575602292604
227969,8.395671797060906,62.25899832042374,1.262754862472908,0.4998422706909985,0.58113800881113,4.500070770033414,184.0289752858442,0.5295839897491792,0.26233535241170225,1.1626427833079134,3.1815037981713843,2.1787921921512114,4.01745939111694
228342,7.747906432091679,129.61680952908293,1.7592313616693405,0.5174726870909393,0.5383004340711446,3.361560178926103,328.1666271655961,0.4324742469937632,0.13595581956160502,1.0402489783514792,2.4366854701215224,1.865782012466208,4.2866934975617825
229478,6.467554039884182,103.66141515758295,1.2699413210908292,0.7933379291184544,1.2123422668612394,2.5801021410682923,257.9160849747452,0.3950043566868252,0.39243360079379297,1.5281536686495962,3.2810291383786634,1.6785811656466392,4.166714478530105
229699,8.682230092263126,112.24070357881912,1.6537056163759245,0.4500924126901238,0.161450565157349,4.774895365471097,274.1939822155257,0.5489916893911014,0.05571085869087577,0.3587053693982247,2.4129783169268233,2.1983539683756224,3.9903557948952133
229733,7.498490541969717,134.1126760182019,1.0643373024933993,0.5189931320287766,0.8014471405195609,3.9920414609643977,456.04504244247704,0.5287836370500353,0.4107681362997488,1.5442345785707294,4.00079011568674,2.2822519372580605,4.25819015957228
230459,8.558609363539407,157.54528111493494,1.5320202103001452,0.5057387208691679,0.7844674040471613,3.67975351008158,472.9325170235231,0.4282005724729333,0.22453233096839426,1.5511317834216198,2.6528647138621944,1.7544848207505457,4.064242356828993
231572,6.8552846207298295,164.69579360531768,1.245488732881907,0.8048297849013459,0.8909727645305028,3.1876739419354903,353.3379315782563,0.4619189528432525,0.3409787158382782,1.1070325443282594,3.044303547227255,1.7747316168048182,3.791645767543969
232187,8.836749883878024,118.8080359004012,1.3956439976613078,0.7121986634698609,1.3839055967906104,3.149035991306346,335.4169058655249,0.35294344436767,0.3635716566722128,1.9431454561402368,3.316800251232827,1.6654037658886927,4.629072362074613
232260,8.088504861452838,103.89242245903831,1.4811608300207313,0.5880615452861468,0.3757758145255623,4.333778283282154,222.6180813765004,0.5330280723891363,0.1421180560606704,0.6390076303029009,2.5507739486361993,2.0345909323580385,3.7781064589572515
232490,8.68468808542502,135.00773210365807,1.808147876260287,0.5598303195845533,0.7693592467852559,3.355282893213045,345.2179452986848,0.3847084779267484,0.16834363309210346,1.3742722033279526,2.2782359163931525,1.5982060328814076,4.119387433846187
232570,8.839961976407086,178.39233369180675,2.038918124972644,0.6971426588380977,0.8672624029064964,3.0309382346113742,366.03958355896646,0.3416355026340212,0.14882067986394468,1.2440242924625085,1.8396260646605673,1.2906448482557977,3.750846926408527
233195,6.915777763975497,90.63674397879294,1.2405649202418751,0.8154105061790273,0.8205006018727434,3.3148739957339686,186.93150417199215,0.473421346439604,0.3326630298661757,1.0062423719772362,3.573357763181878,2.1508206512179417,4.432982288477411
233207,7.47389167480088,145.1083660024908,1.5584221557742732,0.9478766056325384,0.6943102932596603,3.2953566511903336,222.7921618883617,0.43790172310639197,0.20377293243850833,0.7324901671102352,2.4507813828745113,1.6954308123313309,3.8193520060307504
233407,8.675478017491804,76.76954582969,1.18853323704105,0.6210376522867707,1.2580285695528368,3.4937366432498287,258.26345553171706,0.3966985517524491,0.4446746373470679,2.0256880801358057,3.4737129717115516,1.687520548915828,4.1286233228198155
233625,8.334209222833318,295.4943722487938,1.278954863007948,0.6689827023392121,0.6450435562899943,4.317425328606185,666.6819112303727,0.5163167508315556,0.26557167144483823,0.9642155978540096,3.1332182845693826,2.082769258915325,4.007244761915432
235091,9.114771719644562,41.26008640389522,1.012939465599715,0.4469286959022776,0.6209039519595185,5.448847402735096,152.4577658900267,0.5833702277377807,0.4038555976553936,1.389268484329503,4.424502373025126,2.743073798327593,4.481753069276742
235213,7.067397446359647,91.38736027272064,1.5423447229140619,0.675800023773025,0.23343527315517232,3.9641461692681674,156.3134446914885,0.5586304242245717,0.08973306102185731,0.3454206347195604,2.496634773271045,2.1684394891945904,3.8506714675983424
235278,8.249183097920216,115.66831549452051,1.7026281115748485,0.5553249618505453,0.2840716035431077,4.140198524192582,243.74582907101228,0.5004156852320509,0.0869116314037858,0.5115412111072359,2.2337133721586047,1.9143221049951606,3.8031831806378915
235356,5.551160875319269,178.01150623419602,1.459049940796176,0.8669923162355272,1.4147160768489502,1.9227201259622397,406.2846462866805,0.34475161741657107,0.34062588203648325,1.6317515742142157,2.9188598129529555,1.481944671602436,4.2587622372813465
235392,9.37941495496241,87.48465421383999,2.0286939646799538,0.5184637180128074,0.6699356090043258,3.4576644999239456,225.626377827445,0.3667096798147176,0.1262182912889781,1.2921552381178898,1.9322734499643708,1.4525859807807187,3.9199914860540317
236124,7.960229583001436,122.01286365084835,1.5463292586800146,1.0699332333595886,1.261106534128016,2.8036657073735665,209.38536973654178,0.3482125066426539,0.2984802946392835,1.1786777854989547,2.5466111746792093,1.4026676513763505,3.9378993698879428
236174,8.86788585037494,172.3936115907188,1.372135951165569,0.5343123463672039,0.7589934341408999,4.1419371698863285,503.43731511557877,0.4649004391321838,0.2638903189195552,1.420505139552371,3.1665520418765762,2.0387968594740027,4.344939897895591
236356,9.898109184894563,75.39562206607303,1.028270012088346,0.4390386841683678,0.6957603739577485,5.663318437722189,291.88879828020146,0.5642403226328947,0.4082668868004232,1.5847359220194135,4.120606669282678,2.4576691361873326,4.237096269634619
236513,9.156137528346369,178.5175001521868,1.8782738002605484,0.6071289305007506,0.5051586901392029,3.8308582261247994,374.1598609173248,0.4172129985491927,0.11519074357897056,0.8320451633272614,2.016256257684126,1.588919056307864,3.787081303419474
236997,8.802699855574659,39.60239843845393,0.902508096783452,0.6160718598626496,0.9079364685061542,4.678046343177471,134.02640978245225,0.5105800216374187,0.5974432787229997,1.4737509171553045,4.025453548335583,2.0066918867617414,3.6330044205985406
238172,8.392291967655,130.78844285053086,1.2099055416924391,0.682235773952874,0.7506398874342513,4.2438069077874765,313.33462119733906,0.501274122320987,0.3252366800026236,1.1002646241856298,3.4887394401690965,2.1529953448014716,4.221045182181568
238500,9.068038378828724,128.1010593449784,1.1133515868392996,0.518528734048707,0.5971377305629633,5.261459249767542,382.4324181119151,0.5757846241127663,0.32240424256761696,1.151600077975374,3.8065851954691485,2.4776931517181047,4.238067667814562
238761,7.053004505981808,123.93433719263822,1.4130426240425689,0.6423501293737731,0.6633303053523683,3.3775651207458712,285.12480436765054,0.47614021277033397,0.23155252273902088,1.0326615890916822,2.9486709205103807,2.006671169696942,4.166597694956005
239242,8.59866321292408,215.38055476641063,1.4646639525139618,0.5765651333135171,0.607684443241872,4.135660000213803,530.2812045562732,0.47937936913140755,0.20337109952291862,1.0539736243666211,2.9318651161201204,2.07214055223958,4.294197149214301
239295,7.82292036937934,105.89096089019225,1.0996338647812496,0.6484485730312914,0.6466700326581858,4.43387667999124,262.01161493046413,0.5608825814864894,0.34851101944533436,0.9972572375866424,3.7380648967341865,2.3538301410344844,4.110502749198936
239496,6.855712861782648,121.31068563444195,0.5390676448538833,0.7140483061650648,1.404966713798232,3.4741240963387017,621.9213847622658,0.49917467380221825,1.3558800851808717,1.9676073756744537,7.049972570076261,1.954909949364517,3.8004121096354884
239840,7.416454170779308,61.64945716681401,1.168536003774243,0.7820489387756351,1.2249458365708417,3.0363525827491653,164.77728570035052,0.401028018446013,0.4547436452169881,1.5663288776896744,3.3166411517944896,1.6192371014239078,3.875614597471135
240446,9.450700834583452,120.05195249987308,1.0120713241833523,0.7449210777185816,1.1901262813994529,4.22987176937988,355.78256260230273,0.4410690004581584,0.5470036542106298,1.597654190487361,3.7386692040825893,1.7181927191579225,3.783799892059386
240572,9.865115246311378,61.437623033154246,1.9917935250019692,0.512301719602271,0.5204710874767371,3.899628410809833,152.3151885305162,0.3924894994560749,0.10957057225693603,1.0159463994788238,2.1598058648898726,1.7123543895738365,4.301887336948926
241409,7.741871112306336,93.41016448740255,1.5212894833747381,0.7831132895775145,1.208869307508521,2.805758494041889,216.34822190599218,0.3585384510308926,0.29879863762212205,1.5436710417220738,2.3879609006342832,1.3306111779929577,3.632779804845003
243212,9.280008344213837,113.03025486583523,0.9678207069283686,0.373356563781004,0.46553153361433575,6.429034780720089,451.5216693117544,0.6878655181660535,0.3453837116151104,1.2468818785449234,4.110108495696479,2.7752062593847437,3.97784810985726
243463,10.389533790381284,225.18121648134345,1.778856010449577,0.6371011516324889,0.7567311582107723,4.083243510239867,505.56122177820725,0.39163784452901657,0.17052120270452742,1.1877723910430034,2.127721657653878,1.4927155753359707,3.7849104592813383
244318,9.16548171501632,70.73306471314623,1.3222451816796823,0.5902542133870214,0.8409580538717161,4.178312715800015,198.8042852000702,0.44942543627391246,0.30686395230202,1.4247387562828149,2.5453873233000834,1.5558529445728129,3.3656261237420795
244433,9.52765545461786,124.19703208989318,1.4186276554230923,0.9394726328720204,1.1980904850347607,3.5950564856455,246.96703477211943,0.37248962053733015,0.33241698140097925,1.275279814561634,2.7811122336413976,1.5077522743006804,3.945362727479175
244485,9.118846148532194,150.01179489658077,1.2799515361381113,0.8307379614714786,1.275800276479611,3.532780351286733,364.15902469677854,0.3835568936735733,0.39772268744026557,1.535743321780791,2.9410253133632343,1.4729011827657457,3.7643698676603417
244628,8.568507513461425,61.74889002485904,1.5890470920458133,0.8318293109040213,0.7900718742299184,3.542589679899737,112.99064733250854,0.40645595952392877,0.22285201064613833,0.949800474536391,2.5505621304735113,1.7035563979617248,4.052963336511107
244676,9.137121255506157,106.4831501074118,0.927007750931718,0.8207311058521471,1.4603118750123374,3.7587576376700524,340.2214539524709,0.40391677103930657,0.6748228608514952,1.779281745994174,3.9582891086582244,1.53702279505357,3.6693646841547753
244766,8.968563157668004,409.3608088822341,1.7313713006590958,0.5105452667259652,0.22255713007437117,4.587010044988812,905.4718918023727,0.5111176091773535,0.06645925121031988,0.4359204649992932,2.374697070683747,2.104213384314027,4.111482355941065
245106,7.529927760396077,37.126635152565456,1.235483902579065,1.0198028346284738,2.3106111814768076,2.0442008578982596,108.54242688621066,0.2611515615831109,0.5482478955142311,2.2657430466140953,3.120808456690915,1.0873111182524313,3.8557086112742405
245949,9.277051248345842,98.46232600338959,1.3692208974399074,0.5637561657445855,0.8257525540583532,4.187794428149604,282.5724833866457,0.4472184228958323,0.2831239213305401,1.4647335217482436,3.18376655461328,1.9860284397386079,4.359279699146757
246476,8.006714967455336,84.2818424981083,1.0810212932225935,0.6254769482467333,0.8439625672426001,4.102876313395467,243.25087305107883,0.5053503903460592,0.41970076846963467,1.3493104256012964,3.7578566993266285,2.1103154121352237,4.062323108851259
247305,7.76650067449929,131.39989640227205,1.2075883433285377,0.6538246176064877,0.6169361086827174,4.226032100445079,305.8492605702647,0.5401573693786581,0.28793939515589184,0.9435804221339796,3.0042764504072417,1.988424555038981,3.6279292216482206
249133,6.214465161272702,80.36782642087816,1.4490757338196687,0.8313159453428441,1.8923027284079925,1.8396410726482355,225.36978412201177,0.29278247733494894,0.3973125788868993,2.2762738270677407,2.883628967096064,1.2505607517361432,4.178596761558382
250865,9.076696627672801,59.12680191417748,1.1999220378286055,0.7703924616319463,1.0512909905337517,3.9327242887644567,147.62287354265402,0.42232623107579365,0.4110612461719892,1.364617442266724,3.7512496860644773,1.9994585634487034,4.501207167706404
251136,7.239662335117633,92.3157751182082,1.245426505786637,0.5325888964665972,0.8490685849541235,3.4284739852693966,293.88888457580003,0.4696804757048603,0.3332573093460335,1.5942288519103125,3.1744833837981794,1.8876080282256669,3.953585748361506
251242,6.094464775617629,152.4997906832972,0.9017946339935492,0.8848564077217781,1.3339474829150866,2.7002801130538194,431.33584841055665,0.438876389521223,0.6700235332600328,1.507529889905611,4.5329837138979645,1.8283953047436303,4.087820389173334
252406,5.754690575861101,144.24899860861612,0.5901150581757468,0.9023295318035164,3.0497059311884476,1.568022554820386,994.2156848638831,0.27023088775979076,1.424353898961885,3.3798139412470505,6.332505138097336,1.0266731932383546,3.736906637966525
252607,9.004195662327426,133.04339047231838,1.9209203393893253,0.5936989307148541,0.9085299616299523,3.167728301078694,331.60012160676683,0.350177942127012,0.17040585278345538,1.5302873470498253,2.074342872225627,1.4082761632851635,3.984647414125479
253203,8.597932783331341,166.71885548320714,0.7809262012447087,0.4916741268504586,0.5442270059101224,6.4370979882543455,579.9643466429065,0.7427103929502873,0.5378203388987862,1.1068855898444452,5.501784459149282,3.2422572835750763,4.296487637750623
253584,9.452816139118095,203.71528250207737,1.806816318545716,0.6320257619148407,0.8546488165223352,3.5391167776949484,476.47612393973907,0.3730581732479607,0.18040151700150567,1.3522373106010994,2.0196153240714785,1.371077109610169,3.649073924717341
253765,6.8622610802639255,129.3452646588171,1.2125637622357484,0.6893128519607916,1.8485482115302088,2.225621834571437,477.13957199995224,0.32198284662333954,0.502716052637995,2.681726020734856,3.3340970295866006,1.3206982536090859,4.042805237854561
254011,9.3346977882399,125.1064874988526,1.8298011749262937,0.7587032578103599,0.8626502937928533,3.4434576751757673,244.29213938882774,0.3663485069726619,0.18015895717315447,1.137006181155051,2.255398647607759,1.5327782666712706,4.1269310953198515
255809,10.314513276839477,72.01144354160411,1.2488803490064773,0.5846446878586316,0.8587432982645979,4.814123629930217,211.31006176792783,0.45894668086907797,0.34177053819480635,1.4688293866312254,3.0211876110671954,1.7902161246904824,3.7731018381236443
255841,8.376407270902293,86.83313032120255,0.9745202564333341,0.78253290462551,1.327907665494781,3.569645282119823,267.192769484183,0.4180303848820006,0.6081155504112475,1.6969352440588634,3.9547567970036512,1.673881110996966,3.853990607947469
256119,8.334686653017759,96.85726385947909,1.7644766965783525,0.6202293834043737,0.8579268928948325,3.15695271037605,233.6604091360946,0.3761984293203487,0.1905418410040968,1.3832412908039962,2.579168743830946,1.7353862553045063,4.550883145032967
257115,8.462069927603844,134.9558684367527,1.825332835543264,0.7583395660679073,0.8721094729163543,3.119082013594831,264.50617042268,0.36645668024625166,0.1813886115974028,1.150025017734943,2.1239310575474977,1.4372433796315298,3.876881099771577
257313,8.042805820831354,107.60594372270029,0.6546715307465034,0.7674153155266602,1.8961023305028906,3.1009546871755465,555.5133577622951,0.37914614600045377,1.14833741336515,2.470764255208586,5.830533445831163,1.496441654056047,3.817084256050973
257332,9.32313790977472,142.34342370035066,1.7714492961630142,0.5880128629421667,0.905169472100799,3.4661498668646047,367.5670957002291,0.36994457609903564,0.19456494848403483,1.5393701892365337,2.332482835160254,1.543692036254039,4.131875076656943
257414,6.565495120068703,285.45429969565896,1.2443490471044245,0.8268437773631491,1.396668465264561,2.4765091161628177,735.5267279992538,0.3757600206205671,0.4278730133155094,1.6891564083829895,3.4306520414935116,1.6163954153223627,4.268928598779299
258003,9.220129335386453,163.72714334517403,1.1253354102015325,0.7302641717616425,1.0128563281607892,4.27279284721736,429.91627002574927,0.4591516752281491,0.429472277181662,1.3869725057405449,3.556102658183103,1.8715853081680582,4.001808243565241
258521,8.025763849018531,64.05263779386,0.5073785063278424,0.7365622987053422,1.1963937787974113,4.535350646262418,303.2989978963688,0.5437580922897994,1.4271570874593624,1.6242940765503695,9.169769377478117,2.7307310552792576,4.652543890115636
258523,7.047250096759112,92.8939210991316,1.0879893188966585,0.7124205363316999,1.7676326337061374,2.439071255888023,346.27523237594977,0.34203769151085445,0.5770889787896498,2.48116462617402,3.4801331768119304,1.325927516861312,3.7863477247092767
258697,8.091043622202523,91.26949675703642,1.3626007641397684,0.6499291305370472,0.5743221827013114,4.139978094020678,201.41764985977684,0.5070108450881894,0.2268798339114771,0.8836689351448821,2.967990295133836,2.087943586348868,4.044185844108782
258758,8.039591541854918,59.04361952971141,1.5605287182243262,0.6714841914746402,0.7994976096733093,3.3613093106045233,134.76928403038775,0.4123976966597962,0.22841076032128718,1.1906424899111026,2.5657165624829537,1.6965380136861394,4.003874378578447
259285,8.289276985437366,110.56171016602795,1.648665257353216,0.542812347395623,1.059655499905778,3.042617687733169,336.5827154002253,0.3648699183052361,0.2416813482662524,1.9521580616025656,2.4276401753661587,1.4778035444116755,4.002366014481054
259376,10.961779311747193,39.63762823639443,1.0983627740088917,0.4963648906863302,0.4706462488207124,6.796764467134489,117.25723091406721,0.6021731816777549,0.30827282365263386,0.948186017286484,2.9064063041952117,2.034588994852115,3.1922884906727838
259575,6.8623949937009305,88.23462057622078,1.2385496562718128,0.8788863445965133,0.9549349241683549,3.0859304344874556,180.25298400256406,0.4434564465941953,0.3639395225025334,1.0865283435559059,3.4332061548460264,1.9385576451791275,4.252196302994818
260705,8.578724901433878,113.68606400493245,0.7970434392360417,0.7036823871424502,1.3099384218400036,4.008174168399491,433.8351287117623,0.4598798954542165,0.7947568668262579,1.8615478314861185,4.6271334775751765,1.7503835457260426,3.6880263807707445
261848,8.607623175423381,67.40430896730186,0.9166536376014652,0.7850744109219336,1.4842227190299295,3.4935915453782527,230.77177512797505,0.3953415602534498,0.6955830365404088,1.8905503712533027,4.414293981918913,1.6853756857540112,4.046378635968229
262234,7.03331306379958,62.954417965334365,1.3000015542993186,0.8861277054332508,1.2392031746173389,2.71715546317082,141.45929447992026,0.3788276749758197,0.3904021745523115,1.3984476131591668,3.0340153935928775,1.55333072694835,3.9442247274387996
262402,5.6805872596260905,204.8800473638657,1.2223831005647354,0.7556584897567057,2.103406629490188,1.701247652834677,740.6149239088355,0.2982904861370588,0.5197836507992176,2.7835413192636898,3.389113303883921,1.245657472307609,4.142794828566822
262949,9.081369216183367,99.04051099259894,0.8961449467812821,0.5466272570225089,0.9760482326239681,4.7830457150754615,383.87526544692304,0.5192536900568745,0.5966372197694187,1.7855828081836331,4.370940546486352,2.092196642153933,3.9169962834151604
263201,9.566801119678747,79.32538727273634,1.6359733964688268,0.5736583832040212,0.6414279683930004,4.16433484127758,194.17965384990117,0.431433759349424,0.17982312426399666,1.1181357880808251,2.6672558928231127,1.9160257605703435,4.363559682233321
263716,8.188018433408924,104.39034124037754,1.6935675074461471,0.7832836061154816,1.2591379672101466,2.7483780081771187,234.4450752670959,0.33263594349077547,0.2578335805189143,1.6075122182813928,2.5200616698129235,1.4454183112362222,4.267894560755648
263832,10.691406520066446,71.04386892027182,1.59796870800264,0.423863778015597,0.3044236562281175,5.589126905370964,200.64248652385982,0.5198160070224166,0.10597847505473143,0.7182110668982784,2.567963536641707,2.1570341912639672,4.103525374845238
263987,9.058045556811178,470.3283729773025,1.075844897875038,0.5059506631588637,0.29463858406281584,6.599235710704918,1185.9986769641503,0.7274252137903368,0.20207680083571597,0.5823464727237686,3.3661701386726106,2.642481297147409,3.6214769690702378
265281,8.383453019752862,180.80785195399,1.1672427634360243,0.4570923247951205,0.5537332131662207,4.851949710008765,585.5430246301894,0.5764305905312801,0.28028922074113355,1.2114253141625535,3.8745188079602904,2.6278716855288615,4.522504040388419
265424,9.132646610383725,168.27832147065754,1.285113372490916,0.5764451309268942,0.6008200165213522,4.816763039164692,430.69529219115935,0.5245867936258688,0.2535546695368027,1.042284832131836,3.4091634547903675,2.3230733228881455,4.381161544758432
265773,7.253073728714683,91.16631823239895,1.3814871594262583,0.7661019045415431,0.8483968575912142,3.2186263514884317,194.11207452271674,0.439037645290022,0.28481996943823107,1.1074203739239086,3.1465998157564306,1.9494230229672425,4.346987241320539
266101,6.369833137019175,130.29286882658988,1.3560742187785764,0.733751040547761,1.0048034890546254,2.6805918837608558,311.16147002265575,0.41807496052284837,0.31934780450892836,1.36940656098357,2.8209809649074633,1.6203548135863017,3.825459558176123
266373,8.005811710386983,169.81770013087143,1.2710044158469354,0.6406416807483278,0.49833269682560544,4.502836401257525,370.8001558012717,0.5596882579937185,0.22709106986065966,0.7778649310539821,2.919879304931904,2.0974971155739133,3.7111794903085302
266752,7.979547450169356,140.80778681757886,1.2279408342538178,0.4936111815565882,0.6344366220717816,4.262575372134557,434.88099813900266,0.5314141444013109,0.2829573400421311,1.2852962934735486,3.290812503377895,2.1697658748207447,4.040923050770748
