year,stratospheric_AOD
-469.0416666666737,0.0029296747668037994
-468.95833333334036,0.002928001426035651
-468.87500000000705,0.0029264735912227034
-468.79166666667373,0.00292507829491512
-468.7083333333404,0.002923802979022338
-468.6250000000071,0.002922637821342043
-468.5416666666738,0.002921574396945348
-468.4583333333405,0.002920604211312583
-468.37500000000716,0.0029197189485585095
-468.29166666667385,0.0029189106707663073
-468.20833333334053,0.0029181715118325666
-468.1250000000072,0.0029174961420367347
-468.0416666666739,0.0029168801561609494
-467.9583333333406,0.002916318269856795
-467.8750000000073,0.002915806081379938
-467.79166666667396,0.002915337536997489
-467.70833333334065,0.0029149088767820974
-467.62500000000733,0.0029145168291845086
-467.541666666674,0.0029141588555434347
-467.4583333333407,0.002913833081197882
-467.3750000000074,0.0029135366114889315
-467.2916666666741,0.0029132652141187093
-467.20833333334076,0.002913016534642179
-467.12500000000745,0.0029127890910224936
-467.04166666667413,0.0029125819346336253
-466.9583333333408,0.0029123939080737903
-466.8750000000075,0.0029122224734881475
-466.7916666666742,0.002912065509213067
-466.7083333333409,0.00291192110808674
-466.62500000000756,0.002911788541307476
-466.54166666667425,0.002911667845797014
-466.45833333334093,0.002911558544181401
-466.3750000000076,0.002911459406843169
-466.2916666666743,0.0029113688011929953
-466.208333333341,0.0029112851460095413
-466.1250000000077,0.002911208269734094
-466.04166666667436,0.00291113846149942
-465.95833333334105,0.002911075729922735
-465.87500000000773,0.0029110191174967904
-465.7916666666744,0.0029109666964680027
-465.7083333333411,0.002910917704920674
-465.6250000000078,0.002910872306465576
-465.5416666666745,0.0029108312708067963
-465.45833333334116,0.002910794899596687
-465.37500000000784,0.002910762087282278
-465.29166666667453,0.002910731831841351
-465.2083333333412,0.002910703471136388
-465.1250000000079,0.002910677173596213
-465.0416666666746,0.002910653595139715
-464.9583333333413,0.0029106331321467837
-464.87500000000796,0.002910614609473901
-464.79166666667464,0.002910597322713785
-464.70833333334133,0.002910580700796657
-464.625000000008,0.002910564612282819
-464.5416666666747,0.0029105502304730938
-464.4583333333414,0.0029105379966378954
-464.3750000000081,0.0029105275906533006
-464.29166666667476,0.002910517849024631
-464.20833333334144,0.0029105077976358993
-464.12500000000813,0.0029104984372817127
-464.0416666666748,0.00291049017404437
-463.9583333333415,0.0029104856249015302
-463.8750000000082,0.04082206850284697
-463.79166666667487,0.06683471951939537
-463.70833333334156,0.08393390201037373
-463.62500000000824,0.09440390682699167
-463.5416666666749,0.0999883708109398
-463.4583333333416,0.10201466848955898
-463.3750000000083,0.10148999701863047
-463.291666666675,0.09917551291890932
-463.20833333334167,0.09564345637553066
-463.12500000000836,0.09132139183082542
-463.04166666667504,0.08652658431277227
-462.9583333333417,0.08149247478903371
-462.8750000000084,0.07638879530213778
-462.7916666666751,0.07133680491954651
-462.7083333333418,0.06642107441610794
-462.62500000000847,0.06169855891585772
-462.54166666667516,0.057205593633981554
-462.45833333334184,0.05296386980237985
-462.3750000000085,0.048982359300459126
-462.2916666666752,0.04526311073789475
-462.2083333333419,0.041802402403363324
-462.1250000000086,0.03859248424722501
-462.04166666667527,0.03562293192004614
-461.95833333334195,0.03288164286525073
-461.87500000000864,0.030355562756145323
-461.7916666666753,0.028031222825682746
-461.708333333342,0.02589512767656204
-461.6250000000087,0.023934026149090848
-461.5416666666754,0.0221351154624336
-461.45833333334207,0.020486160002514322
-461.37500000000875,0.018975568984142273
-461.29166666667544,0.01759243658297888
-461.2083333333421,0.016326553205838427
-461.1250000000088,0.015168402313056247
-461.0416666666755,0.014109143799999996
-460.9583333333422,0.013140585328403407
-460.87500000000887,0.012255151498489318
-460.79166666667555,0.011445857262348978
-460.70833333334224,0.010706267696118097
-460.6250000000089,0.010030464340363839
-460.5416666666756,0.009413013201343768
-460.4583333333423,0.00884892868388232
-460.375000000009,0.008333637720082712
-460.29166666667567,0.007862949974434583
-460.20833333334235,0.007433029246257687
-460.12500000000904,0.007040364691484729
-460.0416666666757,0.006681743413792245
-459.9583333333424,0.006354225750215691
-459.8750000000091,0.006055122797740301
-459.7916666666758,0.005781975373550668
-459.70833333334247,0.005532535280125501
-459.62500000000915,0.005304748765782138
-459.54166666667584,0.005096740029518141
-459.4583333333425,0.0049067947372779695
-459.3750000000092,0.0047333457939095274
-459.2916666666759,0.004574961186746947
-459.2083333333426,0.0044303330064044055
-459.12500000000927,0.004298267361479589
-459.04166666667595,0.004177674863599769
-458.95833333334264,0.004067560573882786
-458.8750000000093,0.003967013597198354
-458.791666666676,0.0038752018779526958
-458.7083333333427,0.003791366065339988
-458.6250000000094,0.00371481402640517
-458.54166666667606,0.0036449135478354546
-458.45833333334275,0.0035810878517626957
-458.37500000000944,0.0035228087439512236
-458.2916666666761,0.0034695934001091975
-458.2083333333428,0.0034210012761283254
-458.1250000000095,0.0033766310016653416
-458.0416666666762,0.003336116763473171
-457.95833333334286,0.003299124104377628
-457.87500000000955,0.0032653466790902347
-457.79166666667624,0.0032345036606557533
-457.7083333333429,0.003206339988660304
-457.6250000000096,0.003180622964100824
-457.5416666666763,0.0031571409362419907
-457.458333333343,0.0031357004855486425
-457.37500000000966,0.003116123497562265
-457.29166666667635,0.0030982477279941074
-457.20833333334303,0.0030819243916666906
-457.1250000000097,0.003067018912454819
-457.0416666666764,0.003053409395333041
-456.9583333333431,0.0030409831586857977
-456.8750000000098,0.0030296375128026193
-456.79166666667646,0.003019277421655631
-456.70833333334315,0.0030098164678211085
-456.62500000000983,0.003001176909181797
-456.5416666666765,0.0029932884839216586
-456.4583333333432,0.0029860867040510295
-456.3750000000099,0.002979511012856713
-456.2916666666766,0.002973506731115905
-456.20833333334326,0.002968023284574826
-456.12500000000995,0.002963015954418282
-456.04166666667663,0.0029584438280269164
-455.9583333333433,0.002954270155188635
-455.87500000001,0.0029504599140500326
-455.7916666666767,0.0029469801034675684
-455.7083333333434,0.0029438016211545885
-455.62500000001006,0.0029408988486829034
-455.54166666667675,0.002938248699562026
-455.45833333334343,0.0029358294783346723
-455.3750000000101,0.0029336214907090836
-455.2916666666768,0.0029316049856616465
-455.2083333333435,0.0029297627006074985
-455.1250000000102,0.002928079971503817
-455.04166666667686,0.002926543861137569
-454.95833333334355,0.0029251423372377134
-454.87500000001023,0.0029238631513890645
-454.7916666666769,0.0029226946337956167
-454.7083333333436,0.0029216268447837044
-454.6250000000103,0.00292065101158582
-454.541666666677,0.002919760244274709
-454.45833333334366,0.0029189477010228017
-454.37500000001035,0.0029182066459062426
-454.29166666667703,0.002917529504815612
-454.2083333333437,0.0029169102693358553
-454.1250000000104,0.0029163445701213403
-454.0416666666771,0.0029158283373423364
-453.9583333333438,0.0029153580303815773
-453.87500000001046,0.0029149290209324508
-453.79166666667714,0.0029145369072471317
-453.70833333334383,0.0029141776684955714
-453.6250000000105,0.0029138489923828154
-453.5416666666772,0.0029135492306595883
-453.4583333333439,0.0029132766791934526
-453.3750000000106,0.0029130284961684677
-453.29166666667726,0.002912801580039664
-453.20833333334394,0.0029125929223780566
-453.12500000001063,0.0029124021548003116
-453.0416666666773,0.0029122284488059206
-452.958333333344,0.002912071272337626
-452.8750000000107,0.002911927937488264
-452.7916666666774,0.0029117965494933466
-452.70833333334406,0.0029116757795153944
-452.62500000001074,0.002911564327196741
-452.54166666667743,0.0029114631565903544
-452.4583333333441,0.002911371721945522
-452.3750000000108,0.0029112891111396943
-452.2916666666775,0.0029112131310441466
-452.20833333334417,0.0029111430006486002
-452.12500000001086,0.002911078447767651
-452.04166666667754,0.0029110197252434577
-451.9583333333442,0.002910967010352424
-451.8750000000109,0.002910919576441227
-451.7916666666776,0.0029108759147770985
-451.7083333333443,0.0029108349852739065
-451.62500000001097,0.002910796666405253
-451.54166666667766,0.0029107621993761097
-451.45833333334434,0.0029107315397250044
-451.375000000011,0.0029107044396659725
-451.2916666666777,0.0029106792077203025
-451.2083333333444,0.0029106553410996913
-451.1250000000111,0.0029106330726773213
-451.04166666667777,0.0029106130093895697
-450.95833333334446,0.0029105957470408838
-450.87500000001114,0.002910580622059971
-450.7916666666778,0.002910566426181114
-450.7083333333445,0.0029105524706885557
-450.6250000000112,0.00291053894946054
-450.5416666666779,0.0029105267446905385
-450.45833333334457,0.002910516770969728
-450.37500000001125,0.0029105082441962062
-450.29166666667794,0.0029105001932095607
-450.2083333333446,0.0029104921653237146
-450.1250000000113,0.002910484254572654
-450.041666666678,0.002910477342448953
-449.9583333333447,0.0029104721118196164
-449.87500000001137,0.0029104676872977833
-449.79166666667805,0.002910463282432186
-449.70833333334474,0.0029104581093449826
-449.6250000000114,0.0029104527310271845
-449.5416666666781,0.0029104482185675607
-449.4583333333448,0.002910444821272794
-449.3750000000115,0.0029104425527033124
-449.29166666667817,0.0029104400626671066
-449.20833333334485,0.002910436997188816
-449.12500000001154,0.0029104337749903393
-449.0416666666782,0.002910431172903989
-448.9583333333449,0.0029104299437592075
-448.8750000000116,0.002910429243304722
-448.7916666666783,0.0029104283357312146
-448.70833333334497,0.002910426209282763
-448.62500000001165,0.00291042389399585
-448.54166666667834,0.002910421784026835
-448.458333333345,0.002910420921624809
-448.3750000000117,0.002910420487413053
-448.2916666666784,0.0029104202118658963
-448.2083333333451,0.002910419103400554
-448.12500000001177,0.0029104173017406236
-448.04166666667845,0.00291041598599279
-447.95833333334514,0.002910416012815455
-447.8750000000118,0.0029104167611260575
-447.7916666666785,0.002910416814531774
-447.7083333333452,0.0029104156129031934
-447.6250000000119,0.0029104139847487254
-447.54166666667857,0.002910412576021254
-447.45833333334525,0.0029104123997673163
-447.37500000001194,0.002910412782871885
-447.2916666666786,0.002910413231689849
-447.2083333333453,0.0029104125646566286
-447.125000000012,0.002910411266152485
-447.0416666666787,0.0029104106019579587
-446.95833333334537,0.0029104109078493486
-446.87500000001205,0.002910411796985814
-446.79166666667874,0.0029104122149654424
-446.7083333333454,0.0029104116301625206
-446.6250000000121,0.0029104101243572953
-446.5416666666788,0.002910409152977594
-446.4583333333455,0.0029104093924212262
-446.37500000001216,0.002910410032299548
-446.29166666667885,0.0029104103976200888
-446.20833333334554,0.002910410036944422
-446.1250000000122,0.002910409071610847
-446.0416666666789,0.0029104084433234944
-445.9583333333456,0.00291040915282825
-445.8750000000123,0.002910410112340989
-445.79166666667896,0.002910410837009363
-445.70833333334565,0.002910410543136745
-445.62500000001234,0.0029104093294653566
-445.541666666679,0.0029104084542536292
-445.4583333333457,0.0029104087262271606
-445.3750000000124,0.0029104093082974562
-445.2916666666791,0.002910410001029119
-445.20833333334576,0.002910409770811362
-445.12500000001245,0.002910408900737635
-445.04166666667913,0.0029104084433234944
-444.9583333333458,0.00291040915282825
-444.8750000000125,0.002910410112340989
-444.7916666666792,0.002910410837009363
-444.7083333333459,0.002910410543136745
-444.62500000001256,0.0029104093294653566
-444.54166666667925,0.0029104084542536292
-444.45833333334593,0.0029104087262271606
-444.3750000000126,0.0029104093082974562
-444.2916666666793,0.002910410001029119
-444.208333333346,0.002910409770811362
-444.1250000000127,0.002910408900737635
-444.04166666667936,0.0029104084433234944
-443.95833333334605,0.00291040915282825
-443.87500000001273,0.002910410112340989
-443.7916666666794,0.002910410837009363
-443.7083333333461,0.002910410543136745
-443.6250000000128,0.0029104093294653566
-443.5416666666795,0.0029104084542536292
-443.45833333334616,0.0029104087262271606
-443.37500000001285,0.0029104093082974562
-443.29166666667953,0.002910410001029119
-443.2083333333462,0.002910409770811362
-443.1250000000129,0.002910408900737635
-443.0416666666796,0.0029104084433234944
-442.9583333333463,0.00291040915282825
-442.87500000001296,0.002910410112340989
-442.79166666667965,0.002910410837009363
-442.70833333334633,0.002910410543136745
-442.625000000013,0.0029104093294653566
-442.5416666666797,0.0029104084542536292
-442.4583333333464,0.0029104087262271606
-442.3750000000131,0.0029104093082974562
-442.29166666667976,0.002910410001029119
-442.20833333334645,0.002910409770811362
-442.12500000001313,0.002910408900737635
-442.0416666666798,0.0029104084433234944
-441.9583333333465,0.00291040915282825
-441.8750000000132,0.002910410112340989
-441.7916666666799,0.002910410837009363
-441.70833333334656,0.002910410543136745
-441.62500000001324,0.0029104093294653566
-441.54166666667993,0.0029104084542536292
-441.4583333333466,0.0029104087262271606
-441.3750000000133,0.0029104093082974562
-441.29166666668,0.002910410001029119
-441.2083333333467,0.002910409770811362
-441.12500000001336,0.002910408900737635
-441.04166666668004,0.0029104084433234944
-440.95833333334673,0.00291040915282825
-440.8750000000134,0.002910410112340989
-440.7916666666801,0.002910410837009363
-440.7083333333468,0.002910410543136745
-440.6250000000135,0.0029104093294653566
-440.54166666668016,0.0029104084542536292
-440.45833333334684,0.0029104087262271606
-440.37500000001353,0.0029104093082974562
-440.2916666666802,0.002910410001029119
-440.2083333333469,0.002910409770811362
-440.1250000000136,0.002910408900737635
-440.04166666668027,0.0029104084433234944
-439.95833333334696,0.00291040915282825
-439.87500000001364,0.002910410112340989
-439.7916666666803,0.002910410837009363
-439.708333333347,0.002910410543136745
-439.6250000000137,0.0029104093294653566
-439.5416666666804,0.0029104084542536292
-439.45833333334707,0.0029104087262271606
-439.37500000001376,0.0029104093082974562
-439.29166666668044,0.002910410001029119
-439.2083333333471,0.002910409770811362
-439.1250000000138,0.002910408900737635
-439.0416666666805,0.0029104084433234944
-438.9583333333472,0.00291040915282825
-438.87500000001387,0.002910410112340989
-438.79166666668056,0.002910410837009363
-438.70833333334724,0.002910410543136745
-438.6250000000139,0.0029104093294653566
-438.5416666666806,0.0029104084542536292
-438.4583333333473,0.0029104087262271606
-438.375000000014,0.0029104093082974562
-438.29166666668067,0.002910410001029119
-438.20833333334735,0.002910409770811362
-438.12500000001404,0.002910408900737635
-438.0416666666807,0.0029104084433234944
-437.9583333333474,0.00291040915282825
-437.8750000000141,0.002910410112340989
-437.7916666666808,0.002910410837009363
-437.70833333334747,0.002910410543136745
-437.62500000001415,0.0029104093294653566
-437.54166666668084,0.0029104084542536292
-437.4583333333475,0.0029104087262271606
-437.3750000000142,0.0029104093082974562
-437.2916666666809,0.002910410001029119
-437.2083333333476,0.002910409770811362
-437.12500000001427,0.002910408900737635
-437.04166666668095,0.0029104084433234944
-436.95833333334764,0.00291040915282825
-436.8750000000143,0.002910410112340989
-436.791666666681,0.002910410837009363
-436.7083333333477,0.002910410543136745
-436.6250000000144,0.0029104093294653566
-436.54166666668107,0.0029104084542536292
