year,BC,CO,NH3,NOx,OC,SO2,VOC
1867,2.7823834262157723,423.60790368047685,9.63673879199993,13.9353362742166,18.78989856440207,7.387258339430912,68.63878725408063
1868,2.848518749520669,434.23303161944284,9.811975000983626,14.374643266960799,19.32474276958113,7.62544413154504,70.6159483372777
1869,2.8097793691931345,425.6269292226971,9.74287142941478,13.990981332947635,18.91377012715341,7.909310350121491,68.88858958267144
1870,2.855420648417973,432.3501701836542,9.861043230609237,14.25201843536628,19.28236904066126,8.132189424443483,70.07579160810823
1871,2.825992051313662,424.3441085531564,9.781454539063654,14.091777337168757,18.791173522967362,8.516396915114896,68.39120072346498
1872,2.805946600574087,416.94758042661044,9.732951263137817,13.807570156163031,18.402323701947736,9.110240880027476,66.79598659179842
1873,2.880587021543076,428.5408054639971,9.957966677579831,14.25843485159812,18.979470304855653,9.646466026876547,68.94787302461971
1874,2.9080070978095023,435.2558036051077,10.136130757048894,14.499106444668923,19.357046072191647,9.545660102380364,70.32752033787558
1875,2.8751652358190203,426.30443824215365,10.038609845017348,14.282146346469844,18.79945148286729,9.943464653810521,68.453132937377
1876,2.8853681516942444,428.8382745725706,10.197685137393421,14.17833963369291,19.04676779773655,10.183241337876325,69.04431323163524
1877,2.9258429753652697,433.4153820157117,10.253356766962405,14.640214704748558,19.135598197475765,10.507493189597941,69.74357165920172
1878,2.951083406147387,437.38852231197734,10.346230573363243,14.944231403997868,19.276510194444622,10.641076811594138,70.44513450608466
1879,2.9822549348024507,440.36958497092417,10.519393822490484,14.773361958711993,19.543675982347544,11.301499240692188,71.03845983869915
1880,2.9805054015709302,436.74048545675066,10.539097850853743,14.593407593076734,19.39082159581457,12.398709421725234,70.13852685973838
1881,3.0255306506684176,440.42742728514696,10.59300738213955,15.06333402843838,19.39126679697295,12.847191374737564,70.65553037385374
1882,3.013761135565719,435.61977361178634,10.651063393242195,14.66864785764872,19.229042813122888,13.443822875533938,69.67994252254265
1883,2.9929490667894068,427.8435385350656,10.598671177907134,14.462343013271951,18.786560871909362,14.11818263340967,67.97393796969035
1884,3.0560595519292333,436.2540727290445,10.751082499006753,15.00394250393482,19.089995863628534,14.416632296487041,69.49482402380775
1885,3.066596609931064,437.92956145510294,10.880179815940313,14.962583390870458,19.287837706950473,14.532051063482172,69.84272264970585
1886,3.0796395764276534,437.6284269588774,10.94222245852144,15.10562131760394,19.14787001611772,14.658156009480509,69.74981165344585
1887,3.126823313829158,443.00647016337405,11.081473905341984,15.389972825774844,19.408833072729905,15.241359271765411,70.65997459841306
1888,3.2169857560239574,452.6470014002984,11.287947588542515,15.796161397053563,19.875602753394297,16.68795728799124,72.23096932161012
1889,3.1935592553828585,448.76485849018184,11.311764974661063,15.78144430433442,19.634790587954875,16.58358279681366,71.52808685211
1890,3.2582875311215003,454.3028190959475,11.448062872356726,16.06171230944618,19.869311591114524,17.86978143600141,72.30198809695922
1891,3.23227125659795,445.0480192118534,11.376113662293532,15.867635456705283,19.29904629972467,18.626930746748556,70.35696645329591
1892,3.222392139713905,440.7236272577152,11.40565953438923,15.703237730080911,19.055028536390957,18.94204602551094,69.46037780848526
1893,3.242132477675473,444.5231283159786,11.57595375160084,15.77041636172035,19.290341568983397,18.862970926163428,70.26373619915628
1894,3.3203457091689326,457.71985241478,11.848931157140738,16.360781923261595,19.94423477804004,19.488693287407187,72.73836559893113
1895,3.344593210967037,455.0223414849727,11.849254235388937,16.47199728282938,19.646117000468543,20.493816945702665,71.9536956187098
1896,3.2972876510823523,445.2872468290467,11.887357634242255,15.886516896529127,19.296425487652307,21.146401453097525,70.23762176776157
1897,3.395971413530405,457.4523827383159,12.046821821165995,16.867124023931066,19.700113198896346,22.18858687959656,72.34977357371446
1898,3.428328225825066,457.68733869833704,12.105666515797834,17.111788381401563,19.622298329903398,23.428420077437817,72.21475322321163
1899,3.495630116820752,463.2199519826346,12.343571096742718,17.098260916584564,19.994340414911626,25.522429934015904,73.15217025161135
1900,3.5041618788536057,460.67699245023476,12.40380433595756,17.116908075444833,19.879375293826577,26.82791002450581,72.59499721764647
1901,3.53100416577416,459.3650943461224,12.415508553100569,17.50439084671836,19.62043872766068,28.0545515578485,72.26210228407113
1902,3.5300776518902186,456.92207815107986,12.513230370896286,17.420985777464644,19.483069900946646,28.942313622459018,71.82568653696919
1903,3.5556347357307936,452.6755448132473,12.524306369758516,17.45328309368084,19.16569372002884,31.383878684837562,70.7055239907075
1904,3.6252548983628614,465.3408504775683,12.805458540976792,18.18837831066092,19.781963759267086,32.098038637723334,73.34500470931772
1905,3.695179555689618,470.7426008843414,12.916217801422833,18.737894758271008,19.877755407287285,34.21043678848527,74.05616923391574
1906,3.733929443587077,470.1242100454273,13.01075014408899,18.98704230302523,19.75718830958556,36.22718804624851,73.79008164289975
1907,3.8794167106638118,484.6961373589569,13.257145995666628,20.01519078012314,20.29694682510126,40.02265929069942,76.1737482602709
1908,3.861093188829242,486.55467761091273,13.436744470171988,20.291072522870365,20.476991175961757,38.30980449810559,77.18785283942194
1909,3.885897990356603,484.8504878968456,13.482919599351222,20.465901694228183,20.2499940791589,40.12727260464881,76.6388301031339
1910,3.9730084113172692,495.82532569884256,13.736938942773001,21.086327113970526,20.748610480992248,42.08443928530371,78.55729461029877
1911,3.9439874631316876,487.0749438244367,13.6824102085701,21.09466685733988,20.168203898267564,42.353133681597164,76.8104341609533
1912,3.953614297240438,483.60088165094464,13.71449860717397,21.178588930006896,19.87850769763621,43.78436287162479,75.76947186081314
1913,4.04513950578893,493.8462441461803,13.920285719464342,21.94320237167922,20.216016014708217,45.65237309471431,77.36952221867277
1914,3.9940301534425036,499.8139790726094,14.234855971120883,22.02072253655976,20.771639350877763,41.50249883725066,79.5751470334164
1915,3.958400018443118,490.7497521094665,14.222834028777434,21.964364911544138,20.25394465195026,41.070927404837825,78.03674788791234
1916,4.012935639500672,490.34079939196045,14.331491089546525,22.340382396529915,20.128953294239736,44.77379866201734,77.76567114703852
1917,4.122284379125526,501.5815442738825,14.486823504236476,23.58249693139232,20.415295997696983,46.811796003357586,79.72399808077613
1918,4.128058434091043,505.22143523194785,14.690149240758288,23.937526287864657,20.607802540165764,46.47377783832264,80.74101059040629
1919,3.941413864658741,497.90482963660656,14.898745989367054,23.394303690830128,20.523167300664447,39.659306483590775,80.98573799409941
1920,4.077395179815874,506.7839945781279,15.017516390176912,24.74681644515728,20.609553768431542,43.9948760801818,81.97616348097654
1921,3.9060219521026682,493.5094124215535,14.982377122907462,24.355801812727808,20.06867783834378,37.302618342710744,80.36312770494636
1922,3.9061178273757498,490.84131991414614,15.040454320510408,24.83907512643742,19.717534428569923,38.77555404820934,79.6865528419238
1923,4.2406833472400445,524.694667261125,15.44324072426026,26.80501899622078,20.765984817810235,43.10338941438222,84.75756281024103
1924,4.135987900357631,509.4082458222011,15.386891825141872,26.386227529244383,20.15491617913985,42.50171474731454,81.91531499182123
1925,4.171164077271538,513.1026516531101,15.79134100207504,27.168375143740253,20.172088659367127,42.76132993700031,82.66606572966818
1926,4.132932822292457,510.51573034797053,16.0748742800375,27.53665410725809,20.025367493983012,44.28163197464958,82.41395693046296
1927,4.214753558381256,523.8178564559438,16.348374331831003,29.122799872181446,20.273035610268543,46.91152994254729,84.69938943119422
1928,4.161124822478001,523.3731816007647,16.53558003902077,29.538398851783388,20.282226378128367,47.185934970599824,85.10920701251118
1929,4.222174166196518,534.1308807485041,16.786344339486064,30.7942839882209,20.632034673292473,50.49798643604135,87.13168193839513
1930,4.174057389805702,540.4889637312062,17.017600338182753,30.52460258895678,21.210758716448563,46.916614297807016,89.44768914556344
1931,3.9318335504215116,510.0509910299899,16.85275288977656,28.522829514624263,20.010613253484593,41.3242119455969,84.53990863252267
1932,3.905380971961428,514.913843998914,16.977702000592807,28.37808119425387,20.36378452149268,36.69858387434907,86.08982407964794
1933,3.8956045468786513,513.0982774913671,17.017549546492184,28.394898382059502,20.242490254100375,38.64898301372772,85.7756401032533
1934,4.057146772347366,532.8944931804331,17.20269862651486,30.155491784420704,20.949247916065403,42.644242961646626,89.34383978349642
1935,4.0823820159050825,534.2169136204003,17.196935893416377,30.917859379925734,20.813034369634813,45.87624467492114,89.60560222227872
1936,4.245946604045599,554.3945662153889,17.539085647468905,32.93098981939377,21.449423717110335,49.36048383139476,93.1669447311066
1937,4.251259104582122,554.5186455331766,17.634656887005754,33.919409132627685,21.138179967604124,52.914323174495536,92.98992099821885
1938,4.108515649338214,538.0829122136076,17.630215026951255,32.64630658352344,20.526555932347243,49.036365224936084,90.60021393780002
1939,4.248477114508624,557.349606462585,17.912160238414746,34.42084431826851,21.266086196334232,52.414170193843624,94.39797755611696
1940,4.273084639269136,553.3721176302164,17.87719117418637,35.751241621127335,20.819556390303354,57.88609893090645,93.1240087132175
1941,4.338728484010915,557.0891968966268,17.99323972436004,36.47695834839321,20.77108832762164,60.0282400819972,93.47952990523046
1942,4.432942776513804,565.2186637300546,18.178209744942013,36.79848342247368,21.34728890620157,61.27732493801147,94.8066000921423
1943,4.455348268897483,566.5814799647112,18.20978629751324,37.90694704854552,21.140728579058404,62.159838895064176,95.25704301363726
1944,4.457072699529517,574.4844042539269,18.451916583716983,38.88185996152289,21.286547517240663,60.6228519957249,97.30571310922952
1945,4.2345575731815,565.2107947456989,18.52927986755957,37.85565089466819,20.875165325793844,52.503071935337104,97.10911268786101
1946,4.190058918870459,557.3307160025149,18.6878077048633,38.03357345409392,20.50486420386172,51.68915351540645,96.99452653814537
1947,4.181482111777102,563.4850932695759,18.939900169433365,40.38738240683214,20.37472258297553,57.43301328987816,98.14486866082098
1948,4.258944295179214,584.6610585132853,19.361734956057926,42.94680520891352,20.824333875060177,60.15029009824301,101.71483766455384
1949,4.332603803943889,589.6890710881314,19.905433904656242,41.3762870107811,21.43591482381826,54.628551189342225,103.23039337563696
1950,4.511384353953648,618.945564727466,20.577319915320757,45.14834545993817,22.452189701860988,58.632479789345936,107.54799926303673
1951,4.341132837391894,592.0097074726939,20.712211329635043,45.539728886940495,20.69738517013988,61.81374644108582,102.35725843347484
1952,4.383508532034224,605.7931174710908,21.427612530208787,46.81840449930659,21.233770478746884,63.23087609149551,105.63482751301393
1953,4.4527995934639195,622.9691255550783,22.15272312298116,48.613748458701764,21.81628267622448,64.34294915746719,109.35259549295965
1954,4.506116271855724,628.3619726849572,22.62537048977801,49.83081440203413,21.842150234976295,65.67239025275958,111.18961232270874
1955,4.582879928502672,639.9338204647231,22.950400990264768,53.11008208164267,21.75914575610348,71.45621394167001,114.1403555876461
1956,4.783565725220319,671.9295721462487,23.59647824554904,56.141936387243966,22.787574793634718,76.2393850006018,120.75388713202364
1957,4.937506240032708,694.0184269335621,24.34373613085237,58.45717728957479,23.766904756275295,79.07081126170209,126.17757459882714
1958,4.875076845245275,658.1766041504268,24.52433287755781,57.748237703722154,22.117485069196597,80.9223093920153,119.24347865219386
1959,4.927209643148314,660.083532254483,25.062564513414085,58.919934425960506,21.88930426060891,84.33255348157198,120.63426717053855
1960,5.001928708733248,664.2636261926391,25.444379794166593,61.6287357076234,21.802206814876214,89.5366611078863,122.95520503326144
1961,5.0389586391835905,702.0115605908176,26.35662737432778,63.772545133149336,23.16061057876109,90.59381786135677,132.87518290378785
1962,5.069327808958175,683.3023998371175,27.05711871226882,65.84359444210651,22.363667279830068,93.00737407572551,128.82006744600423
1963,5.2775374575176635,748.5028835683532,28.630566664571823,69.8775563733584,24.438013341456738,96.21804256052833,144.19957989340307
1964,5.1352705834892705,698.0908671287413,28.123575884979733,71.75656380021874,22.218700009703195,100.73288235743183,133.7999108778635
1965,5.1819632766511265,718.7758913395392,29.420139154273993,74.22429543703277,22.498390970522127,103.62804044880814,140.21681384207363
1966,5.199149138979648,719.9193396828964,31.059308800567795,76.41953651515828,22.239908670393724,106.62351194159618,142.13587738818887
1967,5.292148370409215,755.1985436823561,32.77017414821669,80.88358965273125,23.340906665918013,107.46538187045041,149.84050811357847
1968,5.261103254676247,747.9736584122571,34.08816247137596,84.60942322741691,22.53703825518987,112.44841836953228,149.36124292823277
1969,5.296677476657431,753.2894030723335,35.18635386777877,86.8662444738583,21.7761616069898,116.81010707433147,152.61687787385173
1970,5.407659837366522,785.2160169355711,37.24049042437446,90.99291273096367,22.389001380636685,123.5333120761946,160.25347831446732
1971,5.50868101437647,796.7475583613622,38.107099167391546,93.54033270608272,22.72078124518085,123.73577539774524,163.97078854267818
1972,5.7863879337961075,867.3057196820774,39.391926310342875,98.46952427028597,25.05489882136152,127.30235706027732,178.93476687505307
1973,5.70385006785945,821.855514424704,39.63532543168642,101.36097161297779,22.94791516347201,133.2733505442039,169.986327925915
1974,5.770144030112334,819.2145332317359,40.31172288448202,100.59889075026095,23.045706135253756,131.43291425411383,168.65928120227125
1975,5.7757693897909705,811.0991829035212,41.01625406755419,99.2267189327437,22.558009274207052,129.30625969339678,164.70755830087933
1976,6.009322725776804,847.6477601346928,41.94763117522541,103.85300415120716,23.80638356458465,135.08721265371275,172.9109829958819
1977,6.142188425201428,859.4696780619406,42.63172236332146,106.30601317336807,23.799416211549854,136.32456538333474,175.53025428044626
1978,6.373441208931254,883.954114164471,43.59882283478695,109.52486077375765,24.42743893803141,136.58177823029254,179.14436560800658
1979,6.4467989946587485,883.6916528029748,44.41882715501029,111.57989038341762,24.555138617884268,138.8554340142074,181.16385637201162
1980,6.375904748086263,876.8259310221338,45.12589771693002,110.57053393220163,24.510850888997368,137.9283916353443,179.71224643196916
1981,6.31872042219455,863.0822199578237,45.49283419473153,108.22314289878548,24.084653256430485,133.8232136027244,175.13219604396014
1982,6.651885295905932,956.8144094572101,46.73273945807701,108.50831691989349,27.42115966730261,131.38495361198113,193.80285564062777
