,scenario,forcing,base_period,from_year,to_year,p05,p16,p50,p84,p95
2104,ssp460,ch4,1995-2014,2011,2030,0.020296949729593085,0.023565534890306057,0.028952615547161775,0.03650554460604513,0.04267789452162364
2105,ssp460,ch4,1995-2014,2012,2031,0.022427081901245493,0.02603367982905605,0.03194434158873588,0.040148622898523986,0.04670845124516396
2106,ssp460,ch4,1995-2014,2013,2032,0.024605192954672762,0.028577769733273677,0.03503270617519638,0.043928542957661826,0.05095869035421558
2107,ssp460,ch4,1995-2014,2014,2033,0.026880228290974074,0.031190270797608485,0.0382740041855405,0.04790460441997983,0.05550365688626664
2108,ssp460,ch4,1995-2014,2015,2034,0.029247806411012857,0.033912526508758874,0.04160286806808211,0.05193352046650607,0.060091271956600675
2109,ssp460,ch4,1995-2014,2016,2035,0.03169958340009138,0.03673448185171465,0.045010654044247755,0.0561109549404392,0.06490550161983995
2110,ssp460,ch4,1995-2014,2017,2036,0.034256359326957385,0.039627483539416454,0.04859142279575579,0.0604214509814624,0.06984897241392093
2111,ssp460,ch4,1995-2014,2018,2037,0.03687425307809844,0.04253228379125725,0.05214151087904639,0.06480281893178354,0.07480304778953191
2112,ssp460,ch4,1995-2014,2019,2038,0.03945870068886685,0.04559829759245067,0.05587473044125679,0.06944701227414803,0.07991845645543678
2113,ssp460,ch4,1995-2014,2020,2039,0.04205337551600041,0.04865419602924668,0.059571198263068226,0.07396592375878325,0.08502328579923732
2114,ssp460,ch4,1995-2014,2021,2040,0.04466974614528942,0.05164954919894225,0.06333027696385163,0.07865035003465828,0.09007367836572777
2115,ssp460,ch4,1995-2014,2022,2041,0.047216130072587,0.05463903678787848,0.06704284420134055,0.08328973343126285,0.09516136263721661
2116,ssp460,ch4,1995-2014,2023,2042,0.04986636890218974,0.057603943137916495,0.07070721051751472,0.0878533284228828,0.10047860234265153
2117,ssp460,ch4,1995-2014,2024,2043,0.05246053860163382,0.06050420004278701,0.07441058889662289,0.0925805985406693,0.10579102133672603
2118,ssp460,ch4,1995-2014,2025,2044,0.055005912628074374,0.06349030253004148,0.07805655408854273,0.09708952607078035,0.11099710211371645
2119,ssp460,ch4,1995-2014,2026,2045,0.05748042126174484,0.06631248612457862,0.08167163262141586,0.10156441784992336,0.11613196221586493
2120,ssp460,ch4,1995-2014,2027,2046,0.05988105796333058,0.06910343652194127,0.08515916367957,0.10615780068985634,0.12144426188427217
2121,ssp460,ch4,1995-2014,2028,2047,0.06229227650941645,0.07188724511161795,0.08858751265367115,0.11041906753384874,0.12627121351946063
2122,ssp460,ch4,1995-2014,2029,2048,0.0646744571063965,0.07459703418896754,0.09196503226948705,0.11466746166771491,0.1312683745869554
2123,ssp460,ch4,1995-2014,2030,2049,0.06697665791999305,0.07720840721687579,0.09528687594875629,0.11888561517543475,0.1361949277393053
2124,ssp460,ch4,1995-2014,2031,2050,0.06924876045793775,0.07978552542192434,0.09854273007560044,0.12311755755684203,0.14093472427754
2125,ssp460,ch4,1995-2014,2032,2051,0.07149619534065903,0.08232130476521649,0.10176955314067193,0.12711024573538296,0.14576198470369056
2126,ssp460,ch4,1995-2014,2033,2052,0.07366770314364586,0.08480093781519964,0.10488930925134321,0.13105628198735203,0.1505128912044352
2127,ssp460,ch4,1995-2014,2034,2053,0.07579276154169845,0.08725867736240264,0.1079993878453519,0.13492364653490738,0.15517103864074255
2128,ssp460,ch4,1995-2014,2035,2054,0.07787100589445212,0.0896601710106361,0.11102359308871623,0.13889186164611436,0.1596958056368331
2129,ssp460,ch4,1995-2014,2036,2055,0.07990670157484066,0.09202045967571014,0.11401070141228598,0.14278464013157166,0.16400851339563086
2130,ssp460,ch4,1995-2014,2037,2056,0.08192404426347573,0.09431827555509599,0.11691408708181394,0.1465120341215686,0.16823789376749432
2131,ssp460,ch4,1995-2014,2038,2057,0.08387910392587379,0.09655685476132787,0.11973339641402325,0.15017327464465027,0.1726346427536347
2132,ssp460,ch4,1995-2014,2039,2058,0.08572634304523899,0.0987362121506694,0.12254755124558381,0.15366905085681365,0.17674212369853282
2133,ssp460,ch4,1995-2014,2040,2059,0.08751556647159422,0.10085648817829611,0.12517391157171343,0.15722018852621208,0.18075831423207622
2134,ssp460,ch4,1995-2014,2041,2060,0.08927342908960265,0.10291786155689371,0.12782042986357234,0.16066292265195214,0.18478458124021932
2135,ssp460,ch4,1995-2014,2042,2061,0.09103452064644872,0.10493858852934071,0.13035929203184193,0.16401298920216545,0.18860082500928163
2136,ssp460,ch4,1995-2014,2043,2062,0.09264702587340255,0.10696809625691626,0.13284385818801692,0.1671291175571059,0.19223380876066642
2137,ssp460,ch4,1995-2014,2044,2063,0.09420745899089487,0.10891268437915748,0.13531542977163835,0.17032827310639106,0.19592512175970248
2138,ssp460,ch4,1995-2014,2045,2064,0.09574377716826954,0.11077672003093793,0.13767914252990987,0.1734302030193026,0.19943887465287158
2139,ssp460,ch4,1995-2014,2046,2065,0.09736402638340458,0.11262533470499364,0.13991940227740285,0.1764966971103109,0.20280451139993197
2140,ssp460,ch4,1995-2014,2047,2066,0.09895655663392389,0.11436339554750777,0.14212631491016126,0.17944652724433124,0.20614939205324798
2141,ssp460,ch4,1995-2014,2048,2067,0.10051221786579974,0.1160582575867482,0.14425333853503997,0.18229586800754483,0.20941889478947714
2142,ssp460,ch4,1995-2014,2049,2068,0.10193282410521838,0.11763505903327132,0.1463483539938899,0.18505539752567482,0.21264750248927092
2143,ssp460,ch4,1995-2014,2050,2069,0.10326104146243131,0.11910741414444669,0.1483144609478535,0.18769499055261757,0.2159256675214552
2144,ssp460,ch4,1995-2014,2051,2070,0.1045443327277534,0.12058659903677514,0.15028118192039552,0.19030222610824796,0.21905183243154216
2145,ssp460,ch4,1995-2014,2052,2071,0.10580378645362871,0.12209378784347473,0.1521988161876635,0.19282078286397658,0.2221025855404216
2146,ssp460,ch4,1995-2014,2053,2072,0.10706962912437837,0.12357229930486409,0.1540201460108852,0.19534939054620176,0.22507852268144485
2147,ssp460,ch4,1995-2014,2054,2073,0.10828380330265129,0.12493318661314146,0.15577807967038426,0.19768165144625915,0.22797213681451955
2148,ssp460,ch4,1995-2014,2055,2074,0.10942362555966022,0.12633451959178882,0.15747306839710973,0.19976360502821083,0.23059571914790236
2149,ssp460,ch4,1995-2014,2056,2075,0.1104965835821473,0.12765867077878262,0.15913547767610647,0.20193935231372367,0.2331193055478237
2150,ssp460,ch4,1995-2014,2057,2076,0.1115570384790221,0.1288750672860257,0.1607318993478124,0.20407710785676467,0.23554401212573794
2151,ssp460,ch4,1995-2014,2058,2077,0.11258028245772121,0.13003337173008692,0.16236884053622158,0.20617315944226486,0.2380091616317317
2152,ssp460,ch4,1995-2014,2059,2078,0.11355302098347644,0.1312113236967797,0.1639183923297971,0.20840431646232138,0.24053292556185737
2153,ssp460,ch4,1995-2014,2060,2079,0.1144546049757266,0.1322970953782539,0.1652755759905613,0.21043968717523587,0.2428584500328499
2154,ssp460,ch4,1995-2014,2061,2080,0.11530494462168771,0.13339006437697729,0.1666441139639956,0.21216095071877014,0.2449161189815482
2155,ssp460,ch4,1995-2014,2062,2081,0.11613596114678697,0.13427746236929441,0.16781289694762536,0.21369346489728336,0.24698043659494226
2156,ssp460,ch4,1995-2014,2063,2082,0.11687987991148208,0.13516290285695312,0.16906867809940507,0.21534162114153055,0.24939393305474308
2157,ssp460,ch4,1995-2014,2064,2083,0.11762544584920623,0.13593819404953222,0.17020302564357115,0.2169605687094325,0.25161323642483446
2158,ssp460,ch4,1995-2014,2065,2084,0.11836140502168417,0.13674757931229228,0.1713148354388423,0.21853383894837075,0.25401479526243126
2159,ssp460,ch4,1995-2014,2066,2085,0.118968046457399,0.13751315968590583,0.17225930150978752,0.22003861016028725,0.25596321155387414
2160,ssp460,ch4,1995-2014,2067,2086,0.11963442032143741,0.13820978221465807,0.17321050656183568,0.22139882058923985,0.25773134535323383
2161,ssp460,ch4,1995-2014,2068,2087,0.12022032929307969,0.13891307555185572,0.17407363838763246,0.2225780585196361,0.25941932810442797
2162,ssp460,ch4,1995-2014,2069,2088,0.12072693171162574,0.13948823053394374,0.17481918069196167,0.22390473070378583,0.26116625710821506
2163,ssp460,ch4,1995-2014,2070,2089,0.1212333929688405,0.1401625867925264,0.17568050548751812,0.22503028676583073,0.26272940004258144
2164,ssp460,ch4,1995-2014,2071,2090,0.12148441070318232,0.14067712829054602,0.17646712234913742,0.2262141802748063,0.2641368815555239
2165,ssp460,ch4,1995-2014,2072,2091,0.12183623018931518,0.14117049131975135,0.17713239158496918,0.22731708079654492,0.26544085113657495
2166,ssp460,ch4,1995-2014,2073,2092,0.12228606840036825,0.1416361808689417,0.1776898002757763,0.22835613069769597,0.26684083338565423
2167,ssp460,ch4,1995-2014,2074,2093,0.12265093917747123,0.14195621255692967,0.17825097829256276,0.22926521149896084,0.2684456555584018
2168,ssp460,ch4,1995-2014,2075,2094,0.12312135934988211,0.14235809769302846,0.1787009771743091,0.23011027525755023,0.26951213888004166
2169,ssp460,ch4,1995-2014,2076,2095,0.12335140699738827,0.1427535193825591,0.17918288815909733,0.23090465294053872,0.2702698714651734
2170,ssp460,ch4,1995-2014,2077,2096,0.12355284261613657,0.14316872607387376,0.17958988694274325,0.23165691942748012,0.2709979996074444
2171,ssp460,ch4,1995-2014,2078,2097,0.12370834138449607,0.1435497826103269,0.18003465559877085,0.2323651280811399,0.2719834575172733
2172,ssp460,ch4,1995-2014,2079,2098,0.12395993926241458,0.14376046832683195,0.18036671716563468,0.23314209446691675,0.27278707968416865
2173,ssp460,ch4,1995-2014,2080,2099,0.12409920876742095,0.14391603347000334,0.18074796247910085,0.23364642174456518,0.27374585616522773
2174,ssp460,ch4,1995-2014,2081,2100,0.12414941386723499,0.14411625174286116,0.18096087469547806,0.2341436852620643,0.2746029148088538
2175,ssp460,slcf,1995-2014,1995,2014,0.0,0.0,0.0,0.0,0.0
2176,ssp460,slcf,1995-2014,1996,2015,0.003238116086494425,0.004127799664056622,0.005661403579390267,0.007445680640391834,0.008802014529988033
2177,ssp460,slcf,1995-2014,1997,2016,0.006455479065562342,0.008280398971803478,0.011449606663534118,0.015070744257914753,0.01786767457374016
2178,ssp460,slcf,1995-2014,1998,2017,0.010190274102700415,0.012894641455284975,0.017643568146171074,0.023204482060922817,0.027417542753520683
2179,ssp460,slcf,1995-2014,1999,2018,0.014821281406659904,0.018226766699704414,0.024514279616166812,0.03197592345077921,0.037593457854794635
2180,ssp460,slcf,1995-2014,2000,2019,0.01915206586184417,0.02349226325192988,0.03126414291751212,0.040855418453067144,0.047919419737487735
2181,ssp460,slcf,1995-2014,2001,2020,0.022758184951016135,0.028154999334427187,0.03772258938580708,0.04938672610129063,0.05796238607790518
2182,ssp460,slcf,1995-2014,2002,2021,0.025421948870423396,0.032268685891268856,0.043761237106483164,0.057664670937996494,0.06773285461391532
2183,ssp460,slcf,1995-2014,2003,2022,0.028026395592762876,0.036153028964495675,0.04972510303780264,0.06628552161718733,0.07777693679714716
2184,ssp460,slcf,1995-2014,2004,2023,0.030990217123893698,0.04058096110177591,0.056229309868056854,0.07518382817726774,0.08841828387762499
2185,ssp460,slcf,1995-2014,2005,2024,0.03422973029587948,0.04523300403430588,0.06324111965044821,0.08489731532300722,0.09952042741276701
2186,ssp460,slcf,1995-2014,2006,2025,0.03761950134437397,0.05011089728860779,0.0704709190703775,0.09485538019239925,0.11127226854576566
2187,ssp460,slcf,1995-2014,2007,2026,0.04163816442581929,0.05550887096147845,0.07848140171252593,0.10545718699424297,0.12387695941644797
2188,ssp460,slcf,1995-2014,2008,2027,0.04571523818068884,0.061288301640597904,0.08686500672457576,0.1168082800880577,0.13713284734177614
2189,ssp460,slcf,1995-2014,2009,2028,0.049765888771200924,0.06725169056139821,0.09531879112978703,0.12810568353755714,0.15053957178620392
2190,ssp460,slcf,1995-2014,2010,2029,0.05362531300315909,0.0729821123633467,0.10368319748078902,0.13949899720744463,0.16395226030269086
2191,ssp460,slcf,1995-2014,2011,2030,0.057543297009486176,0.0785262749439508,0.11197875772044275,0.1505097590331649,0.17744728578423408
2192,ssp460,slcf,1995-2014,2012,2031,0.06146696084383729,0.08404053428916737,0.12016682370241849,0.16161106784220544,0.19054547606408814
2193,ssp460,slcf,1995-2014,2013,2032,0.06525585922529935,0.0894828155276886,0.12822618632713967,0.17255459026935185,0.20319395773075585
2194,ssp460,slcf,1995-2014,2014,2033,0.06895617211940167,0.09508214200177027,0.13618143913508374,0.18344988018409383,0.21580501166373248
2195,ssp460,slcf,1995-2014,2015,2034,0.07306535687295439,0.10055501789840168,0.14403553979032568,0.19403125474318808,0.22816928190038233
2196,ssp460,slcf,1995-2014,2016,2035,0.07689193825691494,0.10592832785050108,0.15162536355602252,0.20447086417919622,0.23975207947045513
2197,ssp460,slcf,1995-2014,2017,2036,0.08071531588181168,0.11146168665096598,0.15882038098653084,0.2143456283522312,0.2515837036061288
2198,ssp460,slcf,1995-2014,2018,2037,0.08491709525959873,0.11694206816054234,0.16603337368609405,0.22401495278131794,0.2623759789116188
2199,ssp460,slcf,1995-2014,2019,2038,0.08925441959599574,0.12238869592317539,0.17315606122098126,0.23329003347638141,0.2735941671118045
2200,ssp460,slcf,1995-2014,2020,2039,0.0939886615400779,0.12781390842564241,0.18018205994965564,0.24238946352528123,0.2838904225299259
2201,ssp460,slcf,1995-2014,2021,2040,0.09896843577632071,0.13320337733183665,0.18761293804863333,0.2514622577117447,0.29467087554561533
2202,ssp460,slcf,1995-2014,2022,2041,0.10343099486363037,0.13910888653158687,0.19487847598374275,0.2604337842569443,0.305345772592269
2203,ssp460,slcf,1995-2014,2023,2042,0.10903619928774992,0.14530226804316826,0.2022641717530249,0.26946740069068487,0.3152223452851416
2204,ssp460,slcf,1995-2014,2024,2043,0.11415667733818258,0.15127680072635966,0.20934377636524693,0.2780676054153991,0.3250859666303715
2205,ssp460,slcf,1995-2014,2025,2044,0.11989218864881754,0.15757506094183266,0.216403459698002,0.2867434621001944,0.33534470344289163
2206,ssp460,slcf,1995-2014,2026,2045,0.1267763844411037,0.16361565206044557,0.2232449435450068,0.2951495005576099,0.344864809169612
2207,ssp460,slcf,1995-2014,2027,2046,0.13239964551846609,0.1703842941694464,0.23038807142373274,0.30368929598084177,0.3547102032322183
2208,ssp460,slcf,1995-2014,2028,2047,0.13777032862470412,0.17625331512147785,0.2369432184826431,0.3120612777449855,0.36457043001414685
2209,ssp460,slcf,1995-2014,2029,2048,0.1438738682916423,0.18242410282243504,0.2435115986225268,0.32063246110082827,0.37369611835248356
2210,ssp460,slcf,1995-2014,2030,2049,0.15016722624512444,0.18894295014170526,0.2505817139571782,0.3285815587458778,0.3826395781493586
2211,ssp460,slcf,1995-2014,2031,2050,0.15519589850167967,0.19433755865326977,0.2571770158140989,0.3363227260011158,0.39137878411078886
2212,ssp460,slcf,1995-2014,2032,2051,0.1610570762432365,0.20050613113653368,0.2639841701933747,0.3445450587722636,0.3993982863240605
2213,ssp460,slcf,1995-2014,2033,2052,0.16641235457464654,0.20665818697688987,0.27091406312103716,0.3527819962919244,0.4082905941351417
2214,ssp460,slcf,1995-2014,2034,2053,0.17172262068281316,0.21234216724889032,0.2775702939132655,0.36047565822634475,0.4166827622145838
2215,ssp460,slcf,1995-2014,2035,2054,0.17794577695322386,0.2182903890506574,0.2841165425080494,0.367732874287164,0.4254509718194503
2216,ssp460,slcf,1995-2014,2036,2055,0.1835611351169114,0.22359480865936573,0.29051540454444114,0.3748833609098864,0.4343908936724802
2217,ssp460,slcf,1995-2014,2037,2056,0.18898693466524388,0.2289406163865052,0.2970399232757246,0.38168476047932426,0.44307007034460966
2218,ssp460,slcf,1995-2014,2038,2057,0.19351143835218848,0.23448232705666103,0.303068036534751,0.38959937759242097,0.4514475201571722
2219,ssp460,slcf,1995-2014,2039,2058,0.19867431913346154,0.2404269972599546,0.30961357583815907,0.3972753290394387,0.45977095549561137
2220,ssp460,slcf,1995-2014,2040,2059,0.20341096836101633,0.24534137162940597,0.3160022748653948,0.40508297157391826,0.4684399444064557
2221,ssp460,slcf,1995-2014,2041,2060,0.20878840122060396,0.25014416637237247,0.32130466617093156,0.4126172018094119,0.4763188589053891
2222,ssp460,slcf,1995-2014,2042,2061,0.21391995776006123,0.2546465775348356,0.3265570001964191,0.4191086340222499,0.48384604264188813
2223,ssp460,slcf,1995-2014,2043,2062,0.21823024528594626,0.25894577567390276,0.33201598092295415,0.42665964902354864,0.4911708395728933
2224,ssp460,slcf,1995-2014,2044,2063,0.22230790207816573,0.2635932197601284,0.3378089974225371,0.43344127255225645,0.49847953972246667
2225,ssp460,slcf,1995-2014,2045,2064,0.22682013764175438,0.26835880706012943,0.3439174358179413,0.4399759551478705,0.5044957551310723
2226,ssp460,slcf,1995-2014,2046,2065,0.2312308375344052,0.2724950462493234,0.3495897367030769,0.446697281676538,0.5129637922702954
2227,ssp460,slcf,1995-2014,2047,2066,0.23529507336225336,0.27714091206927977,0.354718473488972,0.4526467637859908,0.5215979869374571
2228,ssp460,slcf,1995-2014,2048,2067,0.23904590660632494,0.2805525592499103,0.3596569422783136,0.45887434795931886,0.5294314490142585
2229,ssp460,slcf,1995-2014,2049,2068,0.24160118341895462,0.2845949725469364,0.3645827573130598,0.46532291746057974,0.5364694849849725
2230,ssp460,slcf,1995-2014,2050,2069,0.24537867356620874,0.28850454646143225,0.3700194690240417,0.4715256961862859,0.5429965695863208
2231,ssp460,slcf,1995-2014,2051,2070,0.24846180736535448,0.29232128414802583,0.37479313927210667,0.477506401425909,0.5493964845233247
2232,ssp460,slcf,1995-2014,2052,2071,0.2517255610554796,0.29598390195855634,0.3796676018237948,0.48332485380159645,0.5549914418933183
2233,ssp460,slcf,1995-2014,2053,2072,0.25480696954203136,0.2999552527478813,0.3848556439828654,0.4887774312576423,0.5614410341796746
2234,ssp460,slcf,1995-2014,2054,2073,0.25636258112302984,0.302999170945323,0.3890750956394169,0.494433580502596,0.56775109430242
2235,ssp460,slcf,1995-2014,2055,2074,0.26016825496529195,0.30720958007365123,0.3935150086427732,0.5003846322558342,0.5751128932238658
2236,ssp460,slcf,1995-2014,2056,2075,0.26300627868677273,0.31043705869576027,0.3982646421145821,0.5056033220978986,0.5840490180364595
2237,ssp460,slcf,1995-2014,2057,2076,0.26558972545444964,0.31293316580310276,0.40182046682062467,0.5109102394059534,0.5891001433320024
2238,ssp460,slcf,1995-2014,2058,2077,0.26864562614037363,0.315830224326408,0.4065272045256547,0.5158393916724614,0.5990400985089915
2239,ssp460,slcf,1995-2014,2059,2078,0.27115744486864013,0.31810183421487015,0.4102795530185319,0.5215026426533932,0.6068724167378841
2240,ssp460,slcf,1995-2014,2060,2079,0.2736154573450654,0.32052372154616715,0.41409618862684616,0.5262440065252366,0.6144814766368661
2241,ssp460,slcf,1995-2014,2061,2080,0.27585554526754075,0.3234910318164376,0.41782747725001324,0.5313762934479652,0.6215565656036245
2242,ssp460,slcf,1995-2014,2062,2081,0.2765447584643109,0.3256690371077939,0.42211718170484547,0.5370849245258822,0.628122826396161
2243,ssp460,slcf,1995-2014,2063,2082,0.27753241141896795,0.3276802443934079,0.42584465132844085,0.5420962069503633,0.6354312675295108
2244,ssp460,slcf,1995-2014,2064,2083,0.2790582066832054,0.3297134493875191,0.4284063593250018,0.548400853847892,0.6408971327278418
2245,ssp460,slcf,1995-2014,2065,2084,0.2805354442475236,0.33153842971095066,0.4313407509087217,0.5531360656736554,0.6477393038744507
2246,ssp460,slcf,1995-2014,2066,2085,0.28209026815862726,0.33320890458040464,0.434307099187045,0.5574978299738582,0.6526089911832611
2247,ssp460,slcf,1995-2014,2067,2086,0.2842844007072977,0.33486970767344426,0.43683235254096164,0.5631692060654319,0.6593169324586556
2248,ssp460,slcf,1995-2014,2068,2087,0.2845301404991902,0.3363944071117972,0.44004935852934945,0.5683859456405981,0.6648470234299673
2249,ssp460,slcf,1995-2014,2069,2088,0.28593560699821763,0.3381654194547495,0.4432451155639159,0.5716501981491852,0.6713246631150653
2250,ssp460,slcf,1995-2014,2070,2089,0.2858910450119912,0.33970166329487056,0.4459203208395981,0.5778444708380106,0.6783486065353631
2251,ssp460,slcf,1995-2014,2071,2090,0.2860338886792861,0.3407065851259539,0.4487271276208926,0.5820646463375274,0.6837404807464388
2252,ssp460,slcf,1995-2014,2072,2091,0.28645823769882744,0.34189762217926156,0.4513919323010118,0.5858168327833112,0.688869079619293
2253,ssp460,slcf,1995-2014,2073,2092,0.28675172421670647,0.3431160146873437,0.4534730234156892,0.5904493097863834,0.6938287031258314
2254,ssp460,slcf,1995-2014,2074,2093,0.28823221257329146,0.3440714061942916,0.4552143844837697,0.5946806824192961,0.6991446362678206
2255,ssp460,slcf,1995-2014,2075,2094,0.28832179579890965,0.3449123428156695,0.45766982819366375,0.5988692667923501,0.7032976181329159
2256,ssp460,slcf,1995-2014,2076,2095,0.28802436794597425,0.3454464428857375,0.4599885468746212,0.6024445665683533,0.7083146266621592
2257,ssp460,slcf,1995-2014,2077,2096,0.2874774800627341,0.34600199728177505,0.4617543047086061,0.6061726209763074,0.7127160651530179
2258,ssp460,slcf,1995-2014,2078,2097,0.2867383065704383,0.34669483973654525,0.463515022004082,0.6090632403013589,0.7176493234417208
2259,ssp460,slcf,1995-2014,2079,2098,0.2858633048251061,0.34759795101041113,0.4651638691320039,0.6128574994774983,0.7235568156046784
2260,ssp460,slcf,1995-2014,2080,2099,0.285613022971755,0.34873394883978936,0.46660865972037846,0.6167183929370086,0.7275961993578349
2261,ssp460,slcf,1995-2014,2081,2100,0.28542929480996393,0.3489160968803248,0.46840973239179684,0.6203240853076867,0.7318913702735492
2262,ssp460,anthro,1995-2014,1995,2014,0.0,0.0,0.0,0.0,0.0
2263,ssp460,anthro,1995-2014,1996,2015,0.016275936025333837,0.018356345891556637,0.022229857841107092,0.027056789142283138,0.03028610147692572
2264,ssp460,anthro,1995-2014,1997,2016,0.03266096973351733,0.03687623907812243,0.04470702594332954,0.054497413719351406,0.06099021524564204
2265,ssp460,anthro,1995-2014,1998,2017,0.049667331996918064,0.05596995641812764,0.06787116736213283,0.08266515488242811,0.09261939986066337
2266,ssp460,anthro,1995-2014,1999,2018,0.06714740334192562,0.07585202382303034,0.09187318153532509,0.1117937016255913,0.12514238552399565
2267,ssp460,anthro,1995-2014,2000,2019,0.08476322391676976,0.09579582284898788,0.11612632823750291,0.14121303165731872,0.15795440556848647
2268,ssp460,anthro,1995-2014,2001,2020,0.10237818396095504,0.11535072669026084,0.13986217186018046,0.17058588011086828,0.19042392734200025
2269,ssp460,anthro,1995-2014,2002,2021,0.11956517025084583,0.13479283832231637,0.16352100063370267,0.19975715519141715,0.222591201098541
2270,ssp460,anthro,1995-2014,2003,2022,0.13754475009285888,0.15431615637219442,0.1874577158154711,0.2289963997210452,0.25551492995186836
2271,ssp460,anthro,1995-2014,2004,2023,0.15538634136903973,0.17444048438585277,0.21200024977618925,0.2586776768676454,0.28863612632575214
2272,ssp460,anthro,1995-2014,2005,2024,0.1734558387274188,0.19510033462980403,0.23691089323719217,0.2885988107287975,0.32219153305508996
2273,ssp460,anthro,1995-2014,2006,2025,0.19247156419749753,0.21599548596262858,0.26255068661335024,0.31932144205857405,0.3570334398630312
2274,ssp460,anthro,1995-2014,2007,2026,0.21158579538933614,0.23757373318706695,0.2889472605055995,0.35116977614121964,0.3931708228882097
2275,ssp460,anthro,1995-2014,2008,2027,0.23122096452697039,0.2598132706515288,0.31613694915121693,0.3842242980276529,0.4298657977807632
2276,ssp460,anthro,1995-2014,2009,2028,0.2509600230610395,0.28216481853813863,0.3435051884145941,0.41728574146602787,0.46764977988390005
2277,ssp460,anthro,1995-2014,2010,2029,0.2702582825680305,0.304228979046573,0.37102013501686537,0.45065806814566917,0.5049408581797055
2278,ssp460,anthro,1995-2014,2011,2030,0.2902518568549264,0.32676603262154275,0.39842082108351584,0.48438481403278694,0.5424352139963162
2279,ssp460,anthro,1995-2014,2012,2031,0.3098974835012051,0.34930643539655576,0.42598427935982386,0.5180771588223185,0.5803700907426342
2280,ssp460,anthro,1995-2014,2013,2032,0.33023593978218085,0.37200439457667744,0.4539403429969805,0.5520096089519974,0.6185922909731932
2281,ssp460,anthro,1995-2014,2014,2033,0.3508075137009532,0.39496120106194293,0.4817824555721997,0.5861231519964468,0.6568394683030218
2282,ssp460,anthro,1995-2014,2015,2034,0.37145498010911304,0.41798902357768836,0.509787887869066,0.6199821344871698,0.6950804166314765
2283,ssp460,anthro,1995-2014,2016,2035,0.39214720499096173,0.44107464064688967,0.5377695883694464,0.654097393731115,0.7329012196867553
2284,ssp460,anthro,1995-2014,2017,2036,0.4128316018984572,0.4640861430587025,0.5656833755563679,0.6880946023469677,0.7710716252488463
2285,ssp460,anthro,1995-2014,2018,2037,0.433945101737492,0.48738862646308845,0.5938227590862757,0.7220717686853477,0.8090988928685681
2286,ssp460,anthro,1995-2014,2019,2038,0.4548279415328359,0.5105457255738891,0.6217525555185097,0.7556302216446157,0.8470530861485123
2287,ssp460,anthro,1995-2014,2020,2039,0.4757986138119773,0.5345544909530852,0.6499610804043974,0.7896422340270874,0.8846564903601345
2288,ssp460,anthro,1995-2014,2021,2040,0.4971173781711474,0.557699635249113,0.6790020913902532,0.8238103405745696,0.9220513484407106
2289,ssp460,anthro,1995-2014,2022,2041,0.5177909585417718,0.5814024580052273,0.7070981206350547,0.8581238013062668,0.9591728374877859
2290,ssp460,anthro,1995-2014,2023,2042,0.5383396218439223,0.6052017143076271,0.7353511333246796,0.8927799298647453,0.9980152382967168
2291,ssp460,anthro,1995-2014,2024,2043,0.5603087664250856,0.6287530480533076,0.7637947839647532,0.9271307049554118,1.0368637145362984
2292,ssp460,anthro,1995-2014,2025,2044,0.5816562904042506,0.6525709256574111,0.7923897394622117,0.9611267720348571,1.0746398909243695
2293,ssp460,anthro,1995-2014,2026,2045,0.6032764435902198,0.6768523867613427,0.8204263610466409,0.9947783398238752,1.1127464628271466
2294,ssp460,anthro,1995-2014,2027,2046,0.6245041774593522,0.7009777322614004,0.84934548122881,1.0290080244905508,1.1525828627799415
2295,ssp460,anthro,1995-2014,2028,2047,0.6459475646319632,0.7245030291463559,0.8780786029296532,1.0641157356830038,1.1908314557010575
2296,ssp460,anthro,1995-2014,2029,2048,0.6666798431138159,0.7483961749311161,0.9071161646844055,1.0986373813353438,1.2309127440528613
2297,ssp460,anthro,1995-2014,2030,2049,0.6884440770889618,0.7727328528558189,0.9362316883429448,1.1324529192559738,1.2705969298467592
2298,ssp460,anthro,1995-2014,2031,2050,0.7086126117751907,0.7964282385630729,0.9645925506071086,1.169318205065446,1.3104742693300058
2299,ssp460,anthro,1995-2014,2032,2051,0.7309218449935158,0.8200492806492516,0.9938679168049656,1.2034713175812795,1.3491672429328136
2300,ssp460,anthro,1995-2014,2033,2052,0.7527473228065332,0.8435827741828802,1.0220851559041528,1.2379566994497602,1.3887121656762746
2301,ssp460,anthro,1995-2014,2034,2053,0.7733563904924762,0.8674487678817098,1.0509597753118864,1.2741713492306288,1.4287963458013928
2302,ssp460,anthro,1995-2014,2035,2054,0.7940735413371504,0.8908001195725654,1.080448240977058,1.3100267577341398,1.4682619634406955
2303,ssp460,anthro,1995-2014,2036,2055,0.8151157580045642,0.914398550883426,1.109008312856193,1.345262327261221,1.5070186804904568
2304,ssp460,anthro,1995-2014,2037,2056,0.8360632596842156,0.9375895139294231,1.1374868032269414,1.3804285073161577,1.5487605526941814
2305,ssp460,anthro,1995-2014,2038,2057,0.8563949600907229,0.9604235134680524,1.165638885894573,1.4160404103797954,1.5878692273042916
2306,ssp460,anthro,1995-2014,2039,2058,0.8767652232965856,0.9830398511812316,1.194777294067348,1.4523562695954733,1.6247118658005713
