,scenario,forcing,percentile,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
46,ssp370,co2,50,0.9329927156839969,0.9533884196545106,0.974070326825067,0.9949519880453941,1.0165498405609559,1.0384756396566734,1.060865611858488,1.08358096185701,1.1066083423470292,1.1299676696085177,1.1537704504878963,1.177891748133875,1.2020196901688545,1.2262319294341506,1.2507499371680384,1.2755950417351394,1.3005589853594604,1.3256446182841388,1.3508969996412827,1.3763144834400978,1.4018962352056552,1.4276436139298796,1.4537678380890235,1.480057338682761,1.5063178980441254,1.5327109622290789,1.5592317770523483,1.5858768688033842,1.6126448616291085,1.6399016488595184,1.667000211110276
47,ssp370,co2,95,1.2945850556615666,1.3221258051088458,1.3504367727010012,1.3794656530918854,1.4091563877154654,1.4394276692786125,1.4699908006422906,1.500977227850533,1.5324453750102958,1.564382031115847,1.596731725433705,1.6294221092617724,1.6625373416533566,1.6960450634940807,1.7299115102630431,1.7643933884833867,1.7993843340990394,1.8342695102261461,1.8694139111778436,1.90517389161896,1.9412271796356733,1.9775555029102405,2.0141508704023536,2.051014792686863,2.088299628747206,2.1258003068112266,2.1635064977966647,2.2014093875625367,2.2394916926211392,2.277747424868991,2.316196988588102
48,ssp370,other_ghg,5,0.5464548741767543,0.5530684353822787,0.5591978882962012,0.5652171990598596,0.5711156448576867,0.5769819999607059,0.5828212396720626,0.5887240918210211,0.5946039536129342,0.6003506971886008,0.605746087720036,0.6111187837158899,0.6165810025735499,0.6221249147187787,0.6278055417608591,0.6331360309934282,0.6380518809906314,0.6429944332517661,0.6482604004063748,0.6529815968586086,0.6581466894301468,0.6636255036159083,0.6687140047285703,0.6738113937713359,0.678770309560333,0.68377672958719,0.6887754586549787,0.6937697352747796,0.6987622017021253,0.703982615473889,0.7092584457789645
49,ssp370,other_ghg,50,0.760104965348265,0.7709328612667151,0.7807484701224879,0.7899365248655258,0.7989244248993073,0.8077071441554184,0.8163488730677118,0.824758892838526,0.8332314737127718,0.8411468642787162,0.8489560347711752,0.8571072459899655,0.8656937928626883,0.8733505810782479,0.8811212484656419,0.8893817268021723,0.8975110572413234,0.905722579035166,0.9131148185891172,0.9204613534710517,0.9279445828789312,0.9350205122084163,0.9418183359141605,0.9493972603788388,0.9568377906118374,0.964836936114233,0.9724401188718044,0.9792354184628962,0.9866465984842825,0.9938385668206837,1.000892973015278
50,ssp370,other_ghg,95,1.066514506525103,1.0811925707623489,1.0949020396380162,1.1079557057203961,1.1207211421805847,1.1333236918158376,1.1456913652892784,1.157795657241967,1.1700473564790406,1.1820182721474273,1.1937849510280274,1.2051171782957228,1.2170246763379502,1.2291358965301569,1.2417644153575695,1.25404285021516,1.2661963427701566,1.2781211748133214,1.289579575612154,1.302001126727884,1.3143454649700397,1.326122154586401,1.3369614144352056,1.34844297992898,1.3594427941451361,1.3702964164017637,1.3810946670040476,1.3917119294981273,1.4022867790312767,1.4126950690248286,1.4228629189447979
51,ssp370,ch4,5,0.16948523901723983,0.17160112049710766,0.1737612055746142,0.17594360987255778,0.17814658122949387,0.1803625874198324,0.18256779348000607,0.18480332747359487,0.18706707500906555,0.189356716597375,0.19168378709370124,0.19403000063955092,0.19639017508530254,0.19874111666559496,0.2010939509912907,0.20344522579308527,0.2057914737491675,0.20813012432594974,0.2104593938451303,0.21277797063437634,0.21508476656605655,0.21737913547613838,0.21966086409317181,0.22192995501354953,0.22418668420575044,0.22643127371043326,0.2286639292034313,0.23088482167884283,0.23309411416296452,0.2352919404479503,0.2374783138971798
52,ssp370,ch4,50,0.24371786600179812,0.24659026047173926,0.24942612693710187,0.2524183222490164,0.25552322156493124,0.2586703121603755,0.2617848245768961,0.2650037664542837,0.2682839545713087,0.27149869874743193,0.2747580586252738,0.27805750732599877,0.2814246016877675,0.28482968423392685,0.2882377902618509,0.2916424923881129,0.2950393954443222,0.2984254176305592,0.3017985878713265,0.3051575474596868,0.30850320317594604,0.3118551002404173,0.31519432730960295,0.3184683921332243,0.32172179368269616,0.32498589275812884,0.32823899012524294,0.33143311596782654,0.3345931743445796,0.33775724207664637,0.3409317577137929
53,ssp370,ch4,95,0.3490868238218149,0.35295989596417604,0.3572353156633237,0.3614103483275957,0.36534826742256904,0.36937099128005324,0.3735928987773058,0.3781496268736217,0.3827610712665363,0.38742371625809846,0.3921334957868099,0.3968862009556598,0.4016744213979557,0.4065128586342285,0.41137724533333603,0.4162427850162607,0.421102417996934,0.42595082445500065,0.43078422444847114,0.435599780333249,0.4404900525851892,0.4453815098034338,0.4502620275500845,0.45513096031801276,0.4599881722778028,0.4648335625780134,0.46966708755252706,0.4744887241293604,0.4792683217963878,0.48395674593464144,0.48856859640845485
54,ssp370,aerosol,5,-0.8770687748254099,-0.887859866544463,-0.9008491214141578,-0.9143315653778721,-0.9246317156390328,-0.9353992271573128,-0.9449496454690819,-0.9543900870836848,-0.9605998846106417,-0.9659574441331126,-0.9722635482342316,-0.9782696668237348,-0.9839160824624605,-0.9892787703345527,-0.9944173303093943,-0.9993785511480703,-1.0044543482318244,-1.0092155539433105,-1.013528195896827,-1.0180184723118206,-1.0220925225576905,-1.0259937579620484,-1.029657155413276,-1.0331247567352593,-1.0364309374656424,-1.0396038246186432,-1.0426664481418382,-1.045637676948773,-1.0485329805242425,-1.0513650491326214,-1.0537340359959622
55,ssp370,aerosol,50,-0.46583694603044323,-0.47257357013270984,-0.4768461591011497,-0.4810557362624581,-0.4838520813491771,-0.4869087756438333,-0.49009850799244115,-0.4921015818770198,-0.4951023477986727,-0.4969733480447014,-0.4989211457042477,-0.5011766700034421,-0.5031159531045923,-0.5045178593919559,-0.5063526211728939,-0.5079748522482228,-0.509639924474115,-0.5110775079093623,-0.512792787798509,-0.5143141734589793,-0.5160508293229487,-0.5172633923304617,-0.5186202836727656,-0.519882219620607,-0.5210733939900436,-0.5222116587919463,-0.5233101873738701,-0.5243787013897787,-0.5255321396198154,-0.5267926051444607,-0.5281319769203823
56,ssp370,aerosol,95,-0.19759401271594354,-0.19687724744326998,-0.19633330076711103,-0.1965611588188601,-0.19635349007034436,-0.19715319640113813,-0.19770070950114083,-0.19814307037115214,-0.1986215128064602,-0.19926327158145907,-0.1997734895364294,-0.20016659148142,-0.20068278945016138,-0.2011718182469416,-0.2016279668666506,-0.20206083797547209,-0.20247714833939562,-0.2028913898405665,-0.2033599859326856,-0.203883029598742,-0.2045129734335773,-0.20514415657948337,-0.20577939418666533,-0.20608062515261474,-0.20637592470695929,-0.20675469850261832,-0.2073369424646921,-0.20818722204096124,-0.20904423350808607,-0.20990609176557237,-0.21075141554238083
57,ssp370,anthro,5,0.9303006148302789,0.9507160370593897,0.9701790252704304,0.9915004847280805,1.0126997577744834,1.0352773940409858,1.0581897393653577,1.079875465368466,1.101781738284281,1.1238481616730855,1.1463137691670764,1.1694303835172448,1.1927776348276493,1.2168923355467691,1.2411709975219862,1.2654723214044583,1.2900587726917399,1.31599157741137,1.3390812889902872,1.3623498074244647,1.3878172464027423,1.4100720591829994,1.4328025376383042,1.4570664622488654,1.4795231680986773,1.5058455371407515,1.5316712796337328,1.554004287228555,1.5794817799590641,1.6056913149254874,1.6315401044539468
58,ssp370,anthro,50,1.2157657220322688,1.2429229483214919,1.2699576897823897,1.297867968842382,1.3249411201860508,1.35317076832098,1.3810964714840925,1.4098217723107012,1.43975671966871,1.4691577607173405,1.4997678247626034,1.5299603160082236,1.5613549075995337,1.5934111665591622,1.6236075887669361,1.6549856611736933,1.686186131828531,1.7183974897206644,1.7505246521156566,1.782453509924113,1.8153012629084593,1.8473711363534888,1.8794041131704502,1.9109533088580224,1.9424984576575226,1.9755792699413608,2.0080414583375865,2.0403742149691264,2.073096853886737,2.1051461439647374,2.13779811517409
59,ssp370,anthro,95,1.5464033638438368,1.58238501485845,1.6208826425511138,1.6569870310659582,1.6956427976993305,1.7324103771846886,1.770773210710711,1.810036693405093,1.8495178333556297,1.8877112648870316,1.9277951694829119,1.966143801104141,2.0061844739864756,2.047589038537503,2.0886655923394777,2.129950904854932,2.17114509419777,2.214340820299292,2.2583376501790613,2.299950437497678,2.342445281685083,2.3852107851077196,2.4275844501005457,2.46916878003793,2.5106970264908846,2.5542345746275057,2.59893886767126,2.6429657018899535,2.6875702449071315,2.730135564337938,2.776175691437731
60,ssp585,co2,5,0.6813641532388397,0.695942649074748,0.710792159810302,0.7260431870572858,0.7416627081554952,0.7575507720939049,0.7737267139495805,0.7902715151754902,0.8073197456594068,0.8247334057512659,0.8425072291623333,0.8606359663829763,0.8791223057736035,0.8979801564278475,0.9172439521497531,0.9368970542922881,0.9568982729049392,0.9772430692918043,0.9979724006499237,1.0190819518682297,1.0405681780439664,1.0624267997400068,1.0846567527861215,1.10717194366351,1.1300173383975824,1.1532420809481003,1.1768449481171424,1.2008227138620808,1.2251711113613493,1.249886330764559,1.2749641428380694
61,ssp585,co2,50,0.9324697920392854,0.952455640667964,0.9728352760750347,0.9932047895140071,1.0142292984192016,1.0360105519721294,1.058277648140471,1.0810905342135877,1.1044183050615106,1.1282577521454007,1.1526029660470367,1.1774475360312435,1.2028321281184537,1.2287797970773577,1.2552696004607864,1.2822253471543303,1.3095930222074768,1.337467217991556,1.3658426292625525,1.394750049675743,1.4241858958113682,1.4541455318922554,1.4846271167822498,1.5156345942026732,1.5471721161948566,1.5792406642695584,1.611839346850128,1.6449651717132534,1.6786100729428242,1.7125764996570956,1.7472606036836007
62,ssp585,co2,95,1.2941021434349478,1.3212378283852289,1.3490337125205556,1.377512551823336,1.4067027105923746,1.4366060003832428,1.4670343643469255,1.4980715244719895,1.5298125870572301,1.5622565807216517,1.595399506826214,1.6292262315494765,1.6636385344538007,1.69875538877821,1.7345949205232398,1.771167104001235,1.8086701449782794,1.8472353888600075,1.8863323583203429,1.9259031396974786,1.9662067371849792,2.007577084505283,2.0497365950185196,2.092640863594403,2.1362947126445233,2.1806996134115924,2.225854934469606,2.2716285934660165,2.318140106235536,2.365387042880952,2.4133633333218105
63,ssp585,other_ghg,5,0.5431505189314655,0.548636462531696,0.553226923447693,0.5573024932468944,0.5613507950866599,0.5651944310256122,0.5690986405136622,0.5732669416394505,0.57725217210432,0.5812888987880536,0.5853876063765168,0.5897233167638994,0.5943513237096576,0.5992795160715075,0.6043386853668307,0.6091123018839247,0.614198654270706,0.6196186342889932,0.6253145518766923,0.6311916059963115,0.637278241305872,0.6434280267572352,0.6494937043639201,0.6555287962556996,0.6615721777667392,0.6674767553450464,0.6733576920027106,0.679019089330735,0.6844783767848266,0.690077487615312,0.6960706452102623
64,ssp585,other_ghg,50,0.7560895147637812,0.7634353178400739,0.7701950143034363,0.7765472115243428,0.7823312091533396,0.7879069497450254,0.7936218870126721,0.7994822638926277,0.8052176026603795,0.8107517062541854,0.8163415648814059,0.8226504342171713,0.8290119101480459,0.83524065397184,0.8420113467307058,0.8496924877758822,0.8569578552155095,0.8649418007862588,0.8724324811723816,0.8803126755858537,0.8880275422315984,0.8960942842700608,0.9040809170438349,0.9122013711885868,0.9205886662691503,0.9290164614714038,0.9376362124451447,0.94567623654135,0.9539044467488476,0.9621771255668183,0.9701978439327141
65,ssp585,other_ghg,95,1.0621690064616789,1.0724227337170267,1.0820302527894914,1.0909499869456192,1.0992968715548812,1.10767852070472,1.115888309831338,1.1236957364964908,1.1311557044502893,1.1397327915564741,1.1482093417628216,1.1566816433103264,1.1654336672548653,1.174662357461731,1.1842750662311672,1.1941681334582352,1.2044979219721934,1.2152769960230725,1.226568507597869,1.2378013365088347,1.2493340106669781,1.2610751946311927,1.2731874671664598,1.284842216197098,1.2964919249368378,1.3080658706868533,1.3197206136123203,1.3316345314574443,1.3435383136318702,1.3555999436508779,1.3674703394236114
66,ssp585,ch4,5,0.16899277951344066,0.17063886604553785,0.17223446746223253,0.17371438881949527,0.17513245053590715,0.17656776207343258,0.17804147493514946,0.17956513712989697,0.181151724689677,0.18277552151602894,0.18447120957569854,0.18620893064217917,0.18800963983938465,0.18989104950419367,0.19187205224548176,0.19396029407814885,0.19613839779603431,0.1983525266989292,0.20066590974602896,0.20309910696424982,0.20562814777211566,0.20823745290727108,0.21091457144667142,0.2136393328225626,0.21636300835753539,0.21908797872716015,0.22181854983373303,0.22454831416949447,0.22727285089058422,0.22998909642724713,0.2326945737458488
67,ssp585,ch4,50,0.24306424108962565,0.2453614123481489,0.24756991312066368,0.2496946100720352,0.2518454699588568,0.25391208722965786,0.25598897838407475,0.2583344240744181,0.2605415205868111,0.2628096615642166,0.2652561705046965,0.26772072479410536,0.27027211754139224,0.27293606567861217,0.2757395170374397,0.2785801488463011,0.281605201537805,0.28467717996585784,0.28798575604210397,0.2913917082102764,0.2949140554413827,0.2985551662884982,0.30230106196953144,0.3061283665014516,0.30982788770110714,0.313777098457368,0.31774734988453224,0.32172619489450294,0.32570414310293083,0.32967399103918527,0.3335909791501548
68,ssp585,ch4,95,0.34815754120502534,0.351466712255625,0.354656653720183,0.35776380045067746,0.3608227124200931,0.36388650315549637,0.36693923319358873,0.37003638439032016,0.3732202342562833,0.3765700337456869,0.38002974318565225,0.3835829810645075,0.38724113150377015,0.39098412820635364,0.3948894145646028,0.3989827928904007,0.40327351671596173,0.4077637394823567,0.4124506013893096,0.4173233669195566,0.4223740464350065,0.4275756699875407,0.4328054121243056,0.43813693476733995,0.4435667140375913,0.4491002313650916,0.4546578999340023,0.46025032432245105,0.4658775377429655,0.47151569392245474,0.47715577872993853
69,ssp585,aerosol,5,-0.8346113845382297,-0.82661736620732,-0.8161990577366071,-0.8061168567538403,-0.7957564423975496,-0.7840619867965724,-0.7732782033211736,-0.7616723990428106,-0.7498542045386485,-0.7372952816818827,-0.7244663196208598,-0.7122593211423468,-0.6988283133036012,-0.691577408491857,-0.6842608012832848,-0.6762970811934692,-0.6696159080398528,-0.6642999017349297,-0.6570184560701394,-0.6545255388232133,-0.6481101089036556,-0.6427098918451707,-0.6382025005295711,-0.6341045616966753,-0.6312966748553617,-0.6280167562707533,-0.6228403400944392,-0.6186166008048737,-0.614362707230513,-0.6090476752099809,-0.603679158198778
70,ssp585,aerosol,50,-0.43601479369425267,-0.4275188851492884,-0.4194735435971262,-0.4115758901126596,-0.4040529985090391,-0.39652659845228655,-0.3898230297225318,-0.38260972377796043,-0.3766934870642933,-0.37027804196093883,-0.3628436094942613,-0.35655442127911696,-0.35198892528654646,-0.3483873154439008,-0.34485634944858967,-0.341248315240382,-0.33820489415083266,-0.33562418113455683,-0.33290834190048724,-0.3305062250902542,-0.3283483287236697,-0.3264171885729663,-0.3235280736480248,-0.32107190027561705,-0.31880117607901726,-0.31646060720837266,-0.31352477255516975,-0.3104723141709709,-0.30727597962563724,-0.30476165677470757,-0.3029752660454701
71,ssp585,aerosol,95,-0.18286401847182732,-0.1757093885784919,-0.17009973596235203,-0.1647716620429613,-0.16044744849807396,-0.1577677284070216,-0.15505288499091482,-0.1531923246313144,-0.15132868726023743,-0.14894664639814292,-0.14627494734581015,-0.14363558360923978,-0.14184453536928865,-0.14111277059682217,-0.14008420645013345,-0.1388321558714241,-0.13746497888153064,-0.13649174024325894,-0.13556152296461932,-0.13431694254881194,-0.13394079522847196,-0.1336237257732905,-0.13300620800069596,-0.13275608434624733,-0.13241519234959614,-0.1317811360646513,-0.13124563891723767,-0.13070511051174996,-0.1301941669197101,-0.12994861332308472,-0.12951579603745203
72,ssp585,anthro,5,0.954497053235775,0.984108498392234,1.0135360224244785,1.042432974251525,1.06934491164023,1.0986919346507,1.1223636068890193,1.1480714801969483,1.174973613612279,1.2036769519777817,1.230326676573621,1.2550655233803019,1.27992847584119,1.307683501357692,1.334745570683845,1.3587416524715905,1.3844985027110248,1.4123465142576972,1.438657693195484,1.46923687935848,1.5025002161718721,1.5338970132836072,1.5640116474312966,1.595136726383474,1.626507031870495,1.6583945316026296,1.6909843650963174,1.7223637426157645,1.754414760274531,1.788502103864498,1.823141122791289
73,ssp585,anthro,50,1.2374637387182144,1.2749143177928095,1.3107663590292113,1.347124187330137,1.382298001195231,1.4169836124342967,1.4532536192045669,1.4873732116128107,1.522260958005875,1.5602530311358174,1.5952315034767384,1.631609644884051,1.668499924344217,1.7047646672079058,1.7411296278907227,1.7772666687532692,1.8138016160313037,1.8514676612500212,1.8886814566055352,1.9286183293675556,1.9663178756379096,2.0066970891725395,2.0478070781140723,2.0907580467224083,2.1315846153810263,2.1753804849603875,2.216226060965314,2.2589060723563934,2.302688869818441,2.347578895722272,2.391652426657052
74,ssp585,anthro,95,1.5753211897329684,1.6223660270209939,1.670601941395145,1.715528703113574,1.7587358212069466,1.802089761342667,1.8512893885658737,1.8954960997192154,1.9426048511738372,1.9908626306043915,2.0410809784676767,2.09240867511225,2.1411906498055946,2.193406262237648,2.246198091141693,2.2963216102127264,2.346564376461982,2.401545958053444,2.453481819789842,2.5072169509910847,2.5581530491977853,2.6150310303729847,2.673277124540052,2.7280215414039297,2.786889988941899,2.8485594262654104,2.9071841609472364,2.9677751558806524,3.0293458063749865,3.09099285285785,3.152074229386874
