,q4x,lamg,cmix,cdeep,gamma_2l,eff
184589,7.2155823406844215,-1.1592166946001463,8.019704290025086,142.4580101915279,0.7903967486675912,1.3273796458505547
184935,7.41987592976312,-1.3795755103493987,9.029661049283204,131.5203037408363,0.7541161937303197,1.6900104623035133
185371,5.676587227714344,-1.4831841170760984,9.634049429062976,75.80873079876655,0.3820349325513632,0.8456174057647224
185655,8.179381143069122,-1.3912624027397724,6.118048135539687,128.46908555393088,0.7152979741926712,1.5014142215955248
185667,10.05609315102223,-1.8537176244433344,9.05999199481159,165.11428270478078,0.76159754121344,1.0450332737275885
186323,7.314984621453687,-1.4687952475327102,7.772656627357215,91.91380121319361,0.8235317114858698,1.5997673569489068
187151,7.953348770723338,-1.3534738109102973,6.8218500453194055,215.02397222902798,0.5758576181904305,1.535799384582952
187202,9.510258937125812,-1.5344996448967434,8.687653889002389,103.89430038440686,0.6612871861318901,1.615030169412931
187651,8.364370250278592,-1.2063068813285085,9.364732708614874,112.44652658869575,0.7116306313710032,1.2798702767352967
187661,7.98747677662383,-0.9706331465069094,8.242825312751988,159.41240582228403,0.6135310100674147,1.0257563910443743
188357,8.056365140139794,-1.3800489311716901,10.078146048255105,156.38021769107434,0.7115757650955519,1.0193394417321697
188394,6.935604504360747,-1.0100835435510633,8.891763930833914,144.20270832120522,0.4826091821904105,0.6902825451995451
189187,9.121861894241915,-1.5567810850096266,9.537760606145902,241.48754793428924,0.7368173907516219,1.1514459944551174
189284,9.918807475711501,-1.444085717363594,8.88079665256582,101.42406894686624,0.5966880989333393,1.7490890021476515
189432,7.444933615519081,-1.1098095619300903,8.438146628201302,106.37425495470248,0.6577206402384235,0.8305908345796684
189557,7.897350311456719,-1.2588306284929252,8.261740930676574,81.20021234059419,0.5827915190793029,1.010309915339557
190037,7.469056941181433,-1.348198101450497,7.51826769860148,135.58118944375462,0.7481998402275721,0.9633633639590024
190475,9.993764947643616,-1.1252343589722713,8.798190572053647,70.18451283334466,0.5802532620703628,1.5970838524068025
190666,7.418231195099562,-1.5824101666359687,8.811433333432612,142.11222668709846,0.8019284885016001,1.8156872429200797
190904,8.245505068108208,-1.123555761412778,8.259592890585282,65.86413924971505,0.6434946798792907,2.0467569165584187
192065,7.814097037558737,-1.6626033358451362,7.371916565603771,187.21946855053557,0.6291553072123357,1.863566671110241
192274,7.068586597027447,-1.4981786566281368,9.47847832260869,89.7777533009893,0.38577199733128287,0.8406094093375479
192302,7.511148054237994,-1.4895248995254693,9.795234280984664,64.19684468541115,0.6728534572896528,0.8049672652950347
193070,5.242829325861428,-1.4256717890595634,9.751170489227913,89.51888308049612,0.45383585198773546,1.2118529685797674
194521,7.67071423114019,-1.1622947574156717,7.069450425044609,134.41499448964854,0.6081664190521793,1.5747663552520044
195851,7.8492023609042505,-1.2759658515993206,7.6388966279029455,91.6674165379926,0.572474844570005,1.1474272122040199
196284,8.743299634091919,-1.5757496032087035,10.533660860984934,218.5074891867376,0.6245778158272011,0.7505893378390904
196394,8.10211710660692,-1.186833120013858,7.920136350226922,125.30788823223475,0.6605098795431124,1.3001882774513367
197346,6.0628291311082485,-1.0252158696739908,9.949178600378197,125.46487107594415,0.3312969620438919,1.077728978690478
197485,8.544765300663583,-1.032849328728492,8.280507091194583,88.46774374079526,0.5877678838292758,1.4873890274826513
197618,7.257529907778383,-1.3350431050989384,8.863429010416562,132.23041267607172,0.5425986891367782,0.6906409934203759
197742,7.30716992947139,-1.3228612674507985,8.478977090065674,127.54063057712952,0.6602014320354243,1.2230987258443942
197889,7.394852964159526,-1.5760074082194553,6.9109502125998,150.2539198705395,0.7510595371097477,0.7811801877950703
198487,7.097360226836234,-1.901824556681948,9.322662353825903,92.56901673599654,0.5488741071776517,1.2143965476888923
198978,6.90788428963982,-1.5841576592231632,9.10672438930483,92.25013858850679,0.5366185505147874,0.49241548085426246
199176,7.080137548934887,-1.3764521141525212,8.114199687675091,146.32934614727674,0.5325151732409074,1.1648584136591955
199508,8.983007292040522,-1.438090764470693,5.438559488582978,186.50511159988974,0.9153997257856908,1.5048484580457118
199656,7.914802356649159,-1.3255361854156142,8.574716819604081,151.59976927071756,0.8870885047858919,1.1186608265612557
199862,8.461994529530799,-1.4281346103134274,8.778554603842817,54.8580910897157,0.8255185896739653,1.3775070238606593
199931,6.704893304871665,-1.0830435361958166,7.325075098611712,125.22879148805237,0.7287200528530032,1.7350569433830056
200142,7.786920783736335,-1.3184802055585092,6.7965916801925115,66.55569616614459,0.6586185320519009,1.953391796818385
200513,7.514106673341155,-1.7215576312801593,10.222913664250324,147.2015338997986,0.6125117040327824,0.462755414851995
202987,7.77616051704951,-1.4891373378236503,7.25607383652117,63.92796261937697,0.5913813238018052,0.9816540452987469
203801,7.089432412270918,-1.819232810775832,8.402620423382958,276.22524073377514,0.5699407655479025,0.96449551292601
204112,8.101561143720312,-1.178353974192415,8.077115529195737,55.26198006245201,0.5859812807543993,1.6572811998010708
204300,7.002158735899823,-1.5628139213680476,5.9844928424060235,69.68802380691952,0.7676150556896597,1.027158190439233
204566,7.984318868799477,-1.471769889760618,6.226152341746559,143.72082433382732,0.8739864495462044,1.7747274281456638
205521,8.747583028677928,-1.5288830177858244,8.778316100923305,177.8688410815078,0.7296198146265777,1.2059776799828128
205790,7.325288298348118,-1.681097143857964,8.369892587155938,133.36677893009107,0.7294203277903879,0.9713607107312826
205843,8.54282500129671,-1.080868300200773,7.912681653645495,73.28453714044822,0.7754404767011596,1.2634886795335678
205962,7.253912419781897,-1.4061004162653894,6.95474111693669,55.5525860758714,0.8079724010533701,1.2019971033794792
206208,9.34466523954817,-1.6532685003745005,10.240281904122552,176.44591656483203,0.6512711696328863,0.6696598924880273
206287,6.1366642303486,-1.605167960841425,8.240045525143884,132.17195125457806,0.5651191309913064,1.1813019778344203
206557,8.87870278456596,-1.8275164046284345,10.823862608018374,208.80300809946118,0.6841874718269809,0.9106382445805773
206905,6.758382972975356,-1.3157407316074416,7.97905263310225,170.32770944229134,0.7996147799639703,1.7182411102425181
207319,7.457402968093995,-1.2891992524539644,9.137403448786467,101.99696319467593,0.4490469693167148,1.3325972039302263
207892,8.02905465321133,-0.8337168998029336,7.619725687649636,66.97220952594068,0.7063459548084783,1.699003401234623
208706,6.904590891448913,-1.628883055022246,8.507026473978643,103.25435369934831,0.4846661434987598,0.8411195963294276
209017,8.589664295912202,-1.7544440035299012,9.426881511623131,146.60464434667833,0.6268225078997042,0.9762493899678988
209465,7.923686849032606,-1.0036493159034046,8.723888384543736,50.691301245934596,0.7927618122136111,1.4002595266291866
209472,9.14090946283419,-1.159426601769569,6.419576680218197,78.5115325835262,0.8607422421213707,1.829840568271556
209694,9.84093475285802,-0.538324839632436,5.7446461417379355,147.47729494259232,0.8407441495259097,3.1946103307212996
209849,7.7399487318005,-1.0559966479875311,8.156693963394025,119.67184095231897,0.5828662244957072,1.4369040517176073
209902,6.703123811093611,-0.940487184084049,8.665143555773035,150.81665719382377,0.794093426860423,1.116932278141026
209919,7.421525133215465,-1.821322187442382,7.775208121759841,190.39044204713053,0.5823750862161252,0.6288927740715694
209978,7.741020042185008,-1.5610001248623269,8.445470842904786,133.0075459785681,0.6581412945999732,1.733451102686945
210085,8.267151812062552,-0.9165180330609808,5.3603967246176945,93.73278135048082,0.8221021504132162,2.1602834446670114
210594,7.413950434241926,-0.8920561626687611,8.545602272071442,42.62132568767378,0.6022266876500608,1.6781460968585227
210628,6.687997031779933,-1.6904706983005298,8.84592134363763,95.7692977267634,0.5984855638203594,1.2336292900174732
210768,6.324560576679685,-1.7567045298347832,9.548234183548315,74.0392075360304,0.4450867592290943,1.1834767654998022
211285,7.977732658984864,-1.9532347013355127,6.848037304484222,112.3167881996653,0.7860619960436283,0.878052019041321
211623,6.307389250884417,-1.1702480851074217,8.588039750661787,42.85590081422048,0.39636027256657846,1.62936520936093
211886,7.093023768911148,-1.438332985183392,7.693026204396155,108.7806617456512,0.8341810326268984,1.6301619729247956
212122,7.0764206333472215,-1.1890289531402658,9.345962320689758,68.35440868679186,0.5276895606137006,1.2060607463931854
212158,8.019944294587443,-1.164138101760837,6.89077329676871,76.37030864711909,0.6309852784801151,1.4274839367813459
212206,9.06346010486181,-1.480751281144228,6.889069184072736,66.67691326340736,0.8278368588819528,1.4387884885631257
212857,9.796645164482632,-1.8143819840504873,7.437530549238808,135.23575222527435,0.7780401928637096,1.777451874439426
212871,9.371803252626378,-1.0847931011009022,7.6715149926772135,114.17208502720672,0.7878133387449221,2.3268556706586647
213505,7.144791136201843,-1.1623668454412033,8.204693315471108,124.26548079744624,0.6001351645927555,1.4222281409652606
213737,9.253077604095168,-2.2500478803288937,9.293402144300096,168.35193250130706,0.6849477568730638,0.921895572031691
213851,8.56085137924147,-0.9160554082124075,7.421435863209389,79.84491999065742,0.8080291567640036,1.1062991383023173
213876,9.101667637047541,-1.2009685412458901,6.225431373441322,96.81091852413843,0.7048182900301958,1.5810495221521308
213933,6.64963686421855,-1.6867595891099367,7.843739732016554,330.26922848209836,0.6675017663168188,1.0548362527252177
214201,8.271598289094507,-2.0154295286846358,6.45311795382575,145.31335067829875,0.7736410544553494,1.271827047794714
214529,6.331531240188522,-0.7569396075302994,7.751159419158496,142.78854058550374,0.6900324661044683,1.5935972810512176
214873,8.11111315992007,-1.6327655487191108,9.749480212685217,217.55641497092827,0.6826818946833443,1.3771854374596244
215089,9.035305340298011,-1.5237449120310198,7.565323631347576,203.67849512516844,0.8416134132615053,0.9618741327453145
215151,8.253546751784054,-1.0434503212620727,8.27617917435961,46.24708108533628,0.6920663065529158,1.117543176047319
215186,9.287071934340767,-1.1725725325270644,8.393986994992744,78.91704015729722,0.6417485270386505,1.9051186683565116
216247,8.69584722173155,-1.748824522611522,8.815139651620042,42.8352479314755,0.5555840363383622,1.3607991974124722
216331,8.256933716520996,-1.1449079317294768,10.091131846175424,198.33342689330829,0.6564822269297218,1.1231605427040627
216619,9.655546450560502,-1.2584797037432167,9.465455943794248,77.5691831813751,0.5405884780428591,1.5434991663782214
217101,8.474266952233267,-1.728146702406368,8.3729897607133,140.3180557548196,0.8138972250197087,1.3680216172198871
217309,7.561790061473949,-1.0813183406633324,7.9959211337128435,465.6133556774275,0.6549288195008004,0.8922055012782966
217790,7.595802201311532,-1.2604804217616516,9.288585052518966,202.8430869984686,0.5735483061857306,1.2388624301602198
217929,7.393542974003842,-1.5551985474231067,8.004214373809292,119.61712214918252,0.49718656934211186,0.954247710808962
218153,6.70037020554707,-1.2969030442971754,8.498689121242602,113.10659342385183,0.4569363153999154,0.8458922131369109
218261,7.478554774524769,-1.032785711999355,7.111946908824892,117.29903973203477,0.7394926357357983,1.9791260282146712
218543,7.980178459427615,-1.4625241431448281,9.050746682399351,89.6210855645796,0.8610364829381949,1.5902803866423079
218600,9.539673401268576,-1.356896230648705,10.101282579764732,187.71060313010193,0.6685281251677634,1.2424209000170015
218828,6.495437084456955,-1.1463821758825055,7.988775564488336,122.69014121964383,0.7922033985899936,1.3010290612922704
218969,8.828383193272218,-1.2155739060816355,10.241689631217348,253.63396563717163,0.645479690602594,1.3149171879916735
219058,7.168259162213561,-1.945609997847632,8.828803359069282,64.83727224041507,0.6039298996485792,1.696438885893749
219209,6.765657863900746,-1.137148188789988,8.333397773635623,134.97132239007834,0.6428269777658862,1.4231967156016045
220046,6.894994360156464,-1.0528113335064928,9.641994771148049,61.71693568073002,0.49783188072723755,1.5516025861772238
220603,8.154275470515234,-1.8971490935024424,8.533002326586171,148.6362552717597,0.45436806201615404,0.8078036306697703
221634,7.589959703235467,-1.4874788442336682,7.404765780161042,128.6926246163156,0.7880360761871409,0.9214738245191811
222646,9.764721408794246,-0.4327589874172062,4.847002691468445,145.74393238493633,0.9490944935375957,3.5554661266968606
223086,6.8611758816164,-1.4174557645292807,7.485214146790422,106.06252833526992,0.7747889841852852,1.6101692740563451
223602,6.774729149777251,-1.814782335711518,6.646513173766145,136.40363883278997,0.7052101547060329,1.380642646869691
223709,6.392944643350297,-1.653883733223894,6.336751968303475,138.53579896781923,0.7980137683437887,0.4299365680210583
224444,8.900229757643508,-1.2507759309893798,9.304185464592697,132.28674713468786,0.7233809600878897,0.8133620651372253
224614,7.424566072169528,-1.6832076981305657,8.032088761167246,134.2404546004187,0.6276431354309586,1.130500658721123
225643,7.605073711205154,-1.1743740002800818,7.707925832050841,154.7986825033171,0.4804964645667413,1.0618167584462663
225693,8.022423264959853,-1.661867291968454,9.460789206804556,135.27936900310098,0.6258384580966776,0.7858726702643628
226527,5.666546001109194,-1.4890764089167843,6.3669337637342664,140.2946789811647,0.7857342902241922,1.205979798306473
226824,7.9227673131823,-1.7363673363837706,9.734818441921515,93.09669081837365,0.5469545760905514,1.2436690257414285
227101,7.396097609903119,-0.7851154434895752,6.906685593051484,106.76714250571878,0.6876988947293164,1.866997826831552
227593,6.170268033469954,-2.0153466727450997,7.171714056029431,441.0748941421878,0.6549964249654977,0.8135162790669719
227969,7.61245916026278,-1.262754862472908,8.395671797060906,62.258998320423736,0.49984227069099846,1.1626427833079134
228342,8.248275638731794,-1.7592313616693405,7.74790643209168,129.61680952908293,0.5174726870909393,1.0402489783514792
229478,9.479516910604827,-1.2699413210908292,6.467554039884183,103.66141515758295,0.7933379291184544,1.5281536686495962
229699,5.303691825476718,-1.6537056163759245,8.682230092263126,112.24070357881911,0.4500924126901238,0.3587053693982246
229733,8.116584235562462,-1.0643373024933993,7.498490541969717,134.1126760182019,0.5189931320287766,1.5442345785707294
230459,8.50049632184876,-1.532020210300145,8.558609363539407,157.54528111493494,0.5057387208691679,1.55113178342162
231572,8.572369368057359,-1.2454887328819073,6.855284620729829,164.6957936053177,0.8048297849013459,1.1070325443282594
232187,8.761878765425365,-1.3956439976613078,8.836749883878023,118.80803590040118,0.7121986634698609,1.943145456140237
232260,6.661905681054221,-1.4811608300207313,8.088504861452838,103.89242245903833,0.5880615452861468,0.6390076303029009
232490,6.200067321907972,-1.808147876260287,8.68468808542502,135.0077321036581,0.5598303195845533,1.3742722033279526
232570,9.298755455555854,-2.0389181249726436,8.839961976407086,178.39233369180675,0.6971426588380977,1.2440242924625085
233195,8.290502459051853,-1.240564920241875,6.915777763975497,90.63674397879294,0.8154105061790273,1.0062423719772362
233207,7.57302533243527,-1.5584221557742732,7.47389167480088,145.1083660024908,0.9478766056325384,0.7324901671102351
233407,8.453398650964068,-1.18853323704105,8.675478017491804,76.76954582969,0.6210376522867707,2.0256880801358057
233625,7.424163927680594,-1.278954863007948,8.334209222833318,295.4943722487938,0.6689827023392121,0.9642155978540095
235091,8.804938724199621,-1.012939465599715,9.114771719644562,41.26008640389523,0.44692869590227763,1.3892684843295027
235213,4.644004520929899,-1.542344722914062,7.067397446359646,91.38736027272064,0.675800023773025,0.3454206347195603
235278,6.259445706478433,-1.7026281115748485,8.249183097920216,115.66831549452053,0.5553249618505453,0.5115412111072358
235356,9.014644091252483,-1.459049940796176,5.551160875319268,178.011506234196,0.8669923162355272,1.6317515742142155
235392,7.182046250553106,-2.0286939646799538,9.37941495496241,87.48465421383999,0.5184637180128074,1.2921552381178896
236124,8.582171209340622,-1.5463292586800146,7.960229583001436,122.01286365084835,1.0699332333595886,1.1786777854989547
236174,7.668636272175253,-1.372135951165569,8.86788585037494,172.39361159071882,0.534312346367204,1.420505139552371
236356,9.122730149039883,-1.0282700120883461,9.898109184894563,75.39562206607303,0.4390386841683678,1.5847359220194135
236513,7.8195211402358815,-1.8782738002605484,9.15613752834637,178.5175001521868,0.6071289305007506,0.8320451633272614
236997,8.209243301506673,-0.902508096783452,8.802699855574659,39.60239843845393,0.6160718598626496,1.4737509171553045
238172,8.154783386118474,-1.2099055416924391,8.392291967655,130.78844285053086,0.682235773952874,1.10026462418563
238500,7.41941966109475,-1.1133515868392996,9.068038378828724,128.1010593449784,0.518528734048707,1.1516000779753741
238761,5.914767336618884,-1.4130426240425689,7.053004505981807,123.93433719263824,0.6423501293737731,1.0326615890916822
239242,6.30644581642612,-1.4646639525139618,8.59866321292408,215.38055476641065,0.5765651333135171,1.0539736243666211
239295,7.198647319302919,-1.0996338647812496,7.822920369379341,105.89096089019225,0.6484485730312914,0.9972572375866424
239496,8.91980707263246,-0.5390676448538833,6.8557128617826475,121.31068563444197,0.7140483061650648,1.9676073756744539
239840,7.210039926987828,-1.168536003774243,7.416454170779307,61.64945716681401,0.7820489387756351,1.5663288776896744
240446,9.603858407410439,-1.0120713241833523,9.450700834583454,120.05195249987307,0.7449210777185816,1.5976541904873607
240572,7.439703022087921,-1.9917935250019694,9.865115246311376,61.43762303315425,0.512301719602271,1.0159463994788238
241409,7.845586335793978,-1.521289483374738,7.741871112306336,93.41016448740257,0.7831132895775145,1.5436710417220738
243212,6.734482365567287,-0.9678207069283686,9.280008344213837,113.03025486583522,0.37335656378100396,1.2468818785449234
243463,7.794352179665467,-1.778856010449577,10.389533790381282,225.18121648134348,0.6371011516324889,1.1877723910430034
244318,6.554367747930973,-1.3222451816796825,9.16548171501632,70.73306471314623,0.5902542133870214,1.4247387562828147
244433,8.75164795407115,-1.4186276554230923,9.527655454617861,124.19703208989318,0.9394726328720205,1.275279814561634
244485,8.056056790456802,-1.2799515361381113,9.118846148532192,150.01179489658077,0.8307379614714786,1.535743321780791
244628,8.129394570779436,-1.589047092045813,8.568507513461425,61.74889002485904,0.8318293109040213,0.949800474536391
244676,9.559996477505244,-0.927007750931718,9.137121255506157,106.48315010741182,0.8207311058521471,1.7792817459941739
244766,6.989950149085724,-1.731371300659096,8.968563157668004,409.3608088822341,0.5105452667259652,0.4359204649992932
245106,9.673670805157256,-1.235483902579065,7.529927760396076,37.126635152565456,1.0198028346284738,2.265743046614095
245949,6.409867493514468,-1.3692208974399074,9.277051248345842,98.46232600338958,0.5637561657445855,1.4647335217482436
246476,6.194741520028778,-1.0810212932225935,8.006714967455336,84.28184249810829,0.6254769482467333,1.3493104256012964
247305,5.859036029554037,-1.2075883433285377,7.76650067449929,131.39989640227205,0.6538246176064877,0.9435804221339796
249133,7.739625884828451,-1.4490757338196687,6.214465161272703,80.36782642087815,0.831315945342844,2.2762738270677407
250865,7.962666094308141,-1.1999220378286055,9.076696627672801,59.12680191417748,0.7703924616319463,1.3646174422667239
251136,7.739635419905866,-1.245426505786637,7.239662335117633,92.3157751182082,0.5325888964665972,1.5942288519103123
251242,8.881984783474554,-0.9017946339935492,6.09446477561763,152.4997906832972,0.8848564077217781,1.5075298899056113
252406,9.646895569504045,-0.5901150581757468,5.754690575861101,144.24899860861612,0.9023295318035163,3.3798139412470505
252607,8.412557658311004,-1.9209203393893253,9.004195662327426,133.04339047231838,0.5936989307148541,1.5302873470498253
253203,7.867037282508746,-0.7809262012447087,8.597932783331341,166.71885548320716,0.4916741268504586,1.1068855898444452
253584,7.670462346833752,-1.8068163185457156,9.452816139118095,203.71528250207737,0.6320257619148407,1.3522373106010994
253765,9.196458770602423,-1.2125637622357484,6.862261080263926,129.3452646588171,0.6893128519607916,2.681726020734856
254011,8.181072766196127,-1.8298011749262937,9.3346977882399,125.1064874988526,0.7587032578103599,1.137006181155051
255809,8.752823103219821,-1.2488803490064773,10.314513276839477,72.01144354160411,0.5846446878586316,1.4688293866312254
255841,7.5257811592340875,-0.974520256433334,8.376407270902293,86.83313032120255,0.78253290462551,1.6969352440588636
256119,5.388719883285754,-1.7644766965783525,8.33468665301776,96.85726385947909,0.6202293834043737,1.3832412908039962
257115,7.978357994821557,-1.8253328355432639,8.462069927603842,134.95586843675267,0.7583395660679073,1.150025017734943
257313,9.483447350296991,-0.6546715307465034,8.042805820831354,107.6059437227003,0.7674153155266602,2.470764255208586
257332,8.150610420364531,-1.771449296163014,9.323137909774719,142.34342370035066,0.5880128629421667,1.5393701892365335
257414,11.063692041203922,-1.2443490471044243,6.565495120068703,285.45429969565896,0.826843777363149,1.6891564083829897
258003,8.379721431390607,-1.1253354102015323,9.220129335386453,163.72714334517403,0.7302641717616425,1.386972505740545
258521,7.581708035673394,-0.5073785063278424,8.025763849018533,64.05263779386,0.7365622987053422,1.6242940765503695
258523,8.007515044966429,-1.0879893188966585,7.047250096759111,92.8939210991316,0.7124205363317,2.4811646261740194
258697,6.8299743275568074,-1.3626007641397684,8.091043622202523,91.26949675703642,0.6499291305370472,0.8836689351448821
258758,7.360525429884193,-1.560528718224326,8.039591541854918,59.04361952971141,0.6714841914746402,1.1906424899111026
259285,6.778184827568767,-1.648665257353216,8.289276985437368,110.56171016602795,0.542812347395623,1.9521580616025656
259376,9.792264404539232,-1.0983627740088917,10.961779311747192,39.637628236394434,0.4963648906863302,0.9481860172864839
259575,8.653721436986748,-1.2385496562718128,6.8623949937009305,88.23462057622078,0.8788863445965133,1.086528343555906
260705,7.54300310017661,-0.7970434392360417,8.578724901433878,113.68606400493245,0.7036823871424502,1.8615478314861182
261848,10.778536103993162,-0.9166536376014653,8.60762317542338,67.40430896730187,0.7850744109219336,1.8905503712533027
262234,8.568743662186646,-1.3000015542993186,7.0333130637995795,62.95441796533437,0.8861277054332508,1.398447613159167
262402,9.12907765293143,-1.2223831005647354,5.6805872596260905,204.88004736386574,0.7556584897567057,2.7835413192636898
262949,7.711465378473157,-0.8961449467812821,9.081369216183369,99.04051099259894,0.5466272570225089,1.785582808183633
263201,7.418145936794014,-1.6359733964688268,9.566801119678747,79.32538727273635,0.5736583832040212,1.1181357880808251
263716,10.172286287447395,-1.6935675074461471,8.188018433408924,104.39034124037754,0.7832836061154816,1.6075122182813928
263832,8.649956248259022,-1.59796870800264,10.691406520066446,71.04386892027182,0.423863778015597,0.7182110668982784
263987,7.672090073109041,-1.0758448978750381,9.058045556811178,470.3283729773025,0.5059506631588637,0.5823464727237686
265281,8.770516781448872,-1.167242763436024,8.383453019752862,180.80785195399002,0.45709232479512046,1.2114253141625535
265424,7.114670155317601,-1.285113372490916,9.132646610383725,168.27832147065752,0.5764451309268942,1.0422848321318359
265773,8.770177250932681,-1.3814871594262583,7.253073728714683,91.16631823239895,0.7661019045415431,1.1074203739239086
266101,7.619144455557722,-1.3560742187785764,6.369833137019175,130.29286882658988,0.733751040547761,1.36940656098357
266373,6.670584118707479,-1.2710044158469354,8.005811710386984,169.81770013087143,0.6406416807483278,0.777864931053982
266752,8.408193413019372,-1.227940834253818,7.979547450169356,140.80778681757886,0.49361118155658823,1.2852962934735488
267027,7.702963530693077,-1.6277070476379243,7.963545643938983,88.94599304983011,0.5268799036418632,1.2599669042761892
267266,8.719352253988012,-1.1185016620140331,8.497932297590326,111.63534821695478,0.8773463682847368,1.7088259604446516
267919,7.387455047486635,-0.763258413564462,6.256872446879495,102.06694885658256,0.7723688729299264,1.7234773317206564
268206,7.748986393490375,-1.2617191177764937,7.808931782144477,91.35324479152737,0.5789638678772392,1.6062421547712677
268972,9.154084170980797,-1.596859732280373,6.548448076611039,101.99205445180058,0.9032345699238338,1.5927539953960022
269031,8.830023873769942,-1.5141053636248563,8.937925203177603,78.93728045100376,0.6296893852641438,1.6530734897540165
269625,7.573847938271279,-0.9903505235282988,7.652689345223308,75.28666661791556,0.769968122506444,1.237202783434924
269655,7.1186978319222955,-1.3839105634635374,7.090127175177142,107.57652978532616,0.5557648013919585,1.322639948817245
269742,6.512704460245144,-1.4173189050264843,8.353827628262128,163.1719310784318,0.7122387665658763,1.6479474327637038
269804,6.888436779332292,-1.6902990509219156,9.445516098847108,118.61042516583713,0.5093388040361966,0.8940335329768581
270291,4.864990221654924,-1.0164324079631435,5.090128721124081,89.54595862446436,0.7662050504533348,0.9856569930136437
270409,7.910444675114591,-2.0177421495861116,8.490300471198307,134.67874948004993,0.5764724709568703,1.0185144905428904
271406,5.420528981388673,-1.588989102061514,8.865014047156455,62.29559833190975,0.535188588470042,0.49420585128928773
272142,8.096022179283342,-1.3309040944457116,7.473578627332153,150.98112990080804,0.6746985177928081,1.4003300795626696
272157,8.549199674202832,-0.9098392764250174,7.768606327281819,134.7833652298209,0.6234960351039911,2.118322154349192
272224,7.055026144474258,-1.5602584694159565,7.756566131992458,109.58459703019662,0.8392879449038049,1.2767366959150472
273194,7.2035174575395,-1.5339180385945834,8.674470549072373,211.2937162689583,0.564639447692016,1.276747094713322
273927,9.205921237253108,-1.633946268118063,6.3688871673132725,175.06068947578726,0.7860825694614186,2.0797136011793724
274036,7.7659443801365216,-1.671239313639047,8.428352758454409,117.47608530002962,0.6141073277132626,1.510525844045974
274397,8.098139597663254,-1.6360353326749641,8.570593665010662,109.64702594111192,0.4970918936348848,1.070721521504907
274650,7.173019143183514,-1.261398932143524,8.79428691452615,110.58503535226102,0.5726408522171296,1.8003883865613817
275116,7.211898695204456,-1.5877261881155746,7.8429902779897525,71.51359471266878,0.7145472824631706,1.0122539032804352
275285,8.946907092113436,-0.980709124197495,6.893213625192153,123.40260272389149,0.7596030249692868,1.9568658283383977
275447,7.789222625252855,-1.248623835703398,7.13655001848736,67.40980644587043,0.8352655091002941,1.8520710932178683
276075,6.763752856186886,-1.2687089546295625,7.674704117227629,146.4155846792082,0.5617963578009078,0.9270641395420655
276585,7.0608395277346,-0.8953400847017632,6.43835695562312,76.1364311463234,0.7255881706574838,1.918282912778611
278317,6.530636472110385,-1.2588107200124081,8.68137200307831,116.7364537142112,0.4757662297556362,1.2815774552105827
278480,6.374674755515445,-2.017930643699502,9.7188048560301,451.06468965578654,0.5462450607098864,0.2882826634669692
278844,8.484839238192118,-1.5459570265061238,8.584417463822648,169.33264518010688,0.6534676036605538,1.4729568263582866
280013,6.570554338305357,-1.12992134256449,8.155769658611158,441.8061346305973,0.49779955326841857,0.4121165427167209
280167,9.916329638106847,-0.6768596902274635,5.493597084815678,214.32277091507765,0.9534725144465974,2.98261102042158
280263,7.722245311730617,-1.1741959739790828,6.492676137790355,128.7234099661214,0.8268392616036825,1.2046079931157776
280935,8.148538533432776,-1.2052025637110573,6.8401934316518584,141.48260994824187,0.7807955600391493,1.0238505313005895
282146,8.023865668224069,-1.0565014447526382,7.239058448147856,75.06524863878401,0.5633334589468247,1.43853185605276
282467,8.89854232297601,-1.26399746617572,8.758448231523666,193.87329550156323,0.8440565293218472,1.7795703306979171
282677,7.628686713692749,-2.2693082444324624,8.227569477766433,122.41303714111116,0.5545016548021778,1.1132244629646109
282683,7.334794288822348,-1.514086710506288,8.448320024188982,65.45995051100417,0.5408936591580069,1.1295553938145246
283154,7.625371192533222,-0.9315809364985894,7.239706344717598,63.504975763085376,0.46599476928330635,2.0031338689127134
283226,9.258229119317258,-1.1739279347093408,5.019360317589639,130.35871176846823,0.846831106706076,3.2264856352437543
283755,8.368948147709219,-1.3345228127459547,8.80528796676311,215.4541712501267,0.5403870971772895,0.9036796379845233
283983,6.692640038032138,-2.0354406277205186,7.503604590993233,110.6898188791416,0.6586267687817958,0.48286377218912263
284966,6.675543285341572,-1.4881093905791791,9.324427595488503,126.96999286366369,0.5644170237371202,1.1997609417576753
285137,7.755684803905102,-1.1673166694890522,7.031709300003675,47.86601036565493,0.6458661897941156,1.2895692685274742
285530,8.771521158421054,-1.3044307860779583,10.329958963501324,153.8190544887473,0.7686544401501849,1.3890132862907845
285591,7.5733111042511005,-1.9589022596094752,7.669053721608935,173.24500924284348,0.7145368577343577,1.4154933568336046
285951,8.442037996826924,-0.6505146300059098,8.846053109191288,93.24126752350506,0.5447065623055367,1.532331165798949
285955,6.729003465087016,-1.1707916960814497,8.805047250409013,146.5047679723632,0.4847455774531479,0.9722533243169295
287450,8.268316857119283,-1.322464564512234,7.974823294267007,43.81888840816548,0.6194831483950449,1.5741854938815665
287640,8.550646413872562,-1.8853011467429406,5.2774363382837395,167.24558739021504,0.8197707352979082,1.605066592065054
288844,6.303500164755109,-1.1600696942818567,8.764753472676611,164.6055716681707,0.58181993936702,1.5569435627805595
