year,CanESM5,E3SM,GFDL-ESM4,GFDL-CM4,GISS-E2-1-G,HadGEM3-GC31-LL,IPSL-CM6A-LR,MIROC6,MRI-ESM2-0,NorESM2-LM,UKESM1-0-LL
1882,-0.12339143899701052,-0.1371735459933564,-0.05367469886535021,-0.05863423926920565,-0.10957411748150754,-0.1042494508852013,-0.04259445922500234,-0.08438031253903527,-0.08287686673613943,-0.07460363825858819,-0.14372895671398694
1883,-0.11881180586017329,-0.12618174423923165,-0.03854118710585301,-0.058029866351526314,-0.08445429113962212,-0.10597712040119325,-0.04604003827190628,-0.07344398803867737,-0.07926428826823179,-0.07135358076750746,-0.1518658351357343
1884,-0.1288054148071529,-0.14104226371428297,-0.04836699662161946,-0.06191262366530022,-0.10247820977537012,-0.11186425805083927,-0.048292091577825574,-0.0843283840767324,-0.08683679537585715,-0.07830723662872688,-0.1564980683118342
1885,-0.13502741099377058,-0.15020133625141857,-0.057169068320788094,-0.06471111103937038,-0.11721676993200048,-0.11520185571767871,-0.0478925209062855,-0.09169124853696667,-0.09136373647533913,-0.08230067740778721,-0.1588635629274884
1886,-0.13292290292626954,-0.1462736443820755,-0.05043425209537895,-0.06382489182195797,-0.10664988308751086,-0.11522674029184168,-0.04999656207794268,-0.08760074420255631,-0.08992789576200855,-0.08114204661461202,-0.16057538418822379
1887,-0.14552110583569478,-0.16327004122895813,-0.06154688418522331,-0.0697486790378693,-0.126346463702165,-0.12423435028996412,-0.05269570024623335,-0.09954247730640996,-0.09932988649816302,-0.08961499276817411,-0.1702329248003928
1888,-0.1703792948461595,-0.19630063991866578,-0.0825665046486522,-0.08211642346417194,-0.16308381839642147,-0.14311809529933223,-0.05846266091910665,-0.12223281244234005,-0.11819605805223696,-0.10657608125349366,-0.19155100430560884
1889,-0.16485339026752266,-0.18710183538651934,-0.0735014998657833,-0.0798206168857921,-0.14814453984444434,-0.14066084028604142,-0.05892531022124475,-0.11471161954831491,-0.11384451323972693,-0.10268177036879547,-0.1908355133150576
1890,-0.18324858383558518,-0.2101509100318493,-0.08570327097027818,-0.08963649700468249,-0.1698848047303728,-0.1563407450339531,-0.06464079852093312,-0.12948606972523866,-0.12793574748676884,-0.11535164351334155,-0.21023265984033973
1891,-0.17711782924114874,-0.19533918996816754,-0.06579039125725795,-0.08834476222900715,-0.1378488226326854,-0.15775268928806102,-0.06880220217416637,-0.11525612954817331,-0.12265455758862162,-0.11060886277115882,-0.21886333612367415
1892,-0.17472059603608275,-0.18922121411613813,-0.05731260444022902,-0.08795942960170017,-0.12410155188025424,-0.1586433513270514,-0.07069108078203833,-0.10924800013914335,-0.1205774544940787,-0.10873991243552986,-0.2229636317836485
1893,-0.17893632689873995,-0.19696267846588777,-0.06593954065784612,-0.08953578682026245,-0.1382793685935086,-0.15983418224359316,-0.06966229599383411,-0.11596900524017939,-0.12396249818750307,-0.1117633823998975,-0.22199416818159443
1894,-0.20064963478092857,-0.22994717579130203,-0.0926092147258419,-0.09975063339614017,-0.18307797326926323,-0.17338737767264104,-0.07196455309911048,-0.14069119777631975,-0.1413353473152683,-0.12740043206485854,-0.23327161959518714
1895,-0.20371564039616116,-0.22899045463595208,-0.08256024779739635,-0.10265212503968676,-0.16819276163827188,-0.18073909081842995,-0.07795611885945355,-0.13653476431247047,-0.14346417477174123,-0.12939908495030303,-0.24685707002222726
1896,-0.20200032191167136,-0.22185333314316036,-0.07363088212077074,-0.10332011486665685,-0.15349882939436063,-0.18313480613901129,-0.0794605538287112,-0.12957908359460293,-0.14138931552740258,-0.12736047335905595,-0.2539712192805415
1897,-0.2205165902389409,-0.24842492091909746,-0.08885674311566269,-0.11250616964191656,-0.18048406464116748,-0.19734533545282196,-0.08556230609290028,-0.147413941895215,-0.15673920156684434,-0.1413901080728037,-0.2687876677584212
1898,-0.22987774870526093,-0.25772040213575614,-0.08863777997741105,-0.11847694373499373,-0.18160451353539947,-0.20812485163405633,-0.09134479981241339,-0.15138695393040782,-0.16410764310558854,-0.14806552529178663,-0.28415569792969503
1899,-0.2563517630581658,-0.2923554409639667,-0.11028221044838668,-0.13387359791214554,-0.21814624355370701,-0.23089258256621076,-0.09832281771612125,-0.17417989735845132,-0.18568482250776408,-0.1673665066897055,-0.31072607810407976
1900,-0.2653007683222045,-0.30056174761941173,-0.11052147304893932,-0.14012699646561871,-0.21959842043516492,-0.2415835743488885,-0.10320363799161801,-0.1775796808493505,-0.19265819169184706,-0.17357552226452622,-0.3260403000236808
1901,-0.2690319813450535,-0.30120445728493794,-0.10180234100197907,-0.14325496251055306,-0.2071560937986918,-0.24897059960168677,-0.10934120206164628,-0.17475628328262865,-0.19556629991214722,-0.1763237794898843,-0.3383087551784831
1902,-0.27359148286585266,-0.30435934533538916,-0.09991871314784284,-0.14673361201433593,-0.20481926394574757,-0.25523173721977144,-0.11251320565772242,-0.17526371528476345,-0.19900500007762834,-0.17937509104488916,-0.3477267317673678
1903,-0.28762519281610033,-0.3152705484729047,-0.09563322490503784,-0.1571310125909879,-0.20006966978033988,-0.2737325834698828,-0.12206298055791513,-0.1780363314112906,-0.20988916895167584,-0.18909747392242174,-0.37467931023024376
1904,-0.3047512563041412,-0.34415332431989326,-0.12053849778497083,-0.16605075736615021,-0.24033301134139073,-0.2845061217894736,-0.12377434415758522,-0.19976887268816496,-0.2255204557385496,-0.20323436864260913,-0.3825418030796111
1905,-0.3237660890085031,-0.3676377313312379,-0.12961759217501745,-0.17832803421409776,-0.25668030302828077,-0.3038039839198039,-0.13263443919441087,-0.21310368865428927,-0.24214353801989252,-0.21828689690087558,-0.40615236030725377
1906,-0.3347100849714597,-0.3781798266215094,-0.12888041030116112,-0.18621970936431342,-0.25712097455393623,-0.3172554834410123,-0.13982082987572533,-0.21722117023108953,-0.25139329084759465,-0.22664955464842018,-0.4243703879505967
1907,-0.3745452815790636,-0.4330084323338342,-0.16067014899229617,-0.2120495134667553,-0.30954011610225246,-0.35441025353651884,-0.1541138763943375,-0.2517624316826029,-0.28803473888792064,-0.2597599251030508,-0.4658465322152063
1908,-0.3644655570446088,-0.42437674194300795,-0.16146657493116925,-0.20415714123016615,-0.30946250557293137,-0.3414811162927277,-0.1480157751861983,-0.24872929037032665,-0.2796672433532598,-0.2523074554536247,-0.4481683325463721
1909,-0.3758309439981828,-0.43420527309475987,-0.15900757231815493,-0.21296271293539853,-0.3073739535160647,-0.3563971565440612,-0.15601594882558004,-0.2517736813962622,-0.28933793072088954,-0.2610199769652462,-0.4685834312363417
1910,-0.39900192147266955,-0.46923489852602773,-0.1838716434893105,-0.22801465525874476,-0.3465747828118767,-0.37648005894301206,-0.16247064641609502,-0.27524971295803374,-0.31175675460364305,-0.2812771737210537,-0.48914079000990485
1911,-0.3910921351384892,-0.4507791036877836,-0.16175337497901265,-0.22414954981348292,-0.3134651029367787,-0.3742458796731577,-0.16502059468790237,-0.2595756651160229,-0.3030637267976648,-0.2734411359485404,-0.49125878714947024
1912,-0.40025675534568195,-0.4563099946649349,-0.1572429564473833,-0.2319591623849374,-0.3079724605843172,-0.3874441597839559,-0.17159137091438306,-0.259888193821668,-0.31029569629901754,-0.2798318312784187,-0.5098645736222218
1913,-0.4264255977744418,-0.4926328039611784,-0.178390080995263,-0.2500528636956827,-0.34225992550847073,-0.4127860127690233,-0.18157157425748427,-0.28245921628167076,-0.3355561904901154,-0.3026862197087753,-0.5376651403484694
1914,-0.4082263032017464,-0.47972277305116834,-0.18937074207664711,-0.23493831796496661,-0.35562417234873445,-0.3863976993347184,-0.165699248850519,-0.2812687408401462,-0.31989351708936853,-0.28848402336595325,-0.5013051706814587
1915,-0.3987344161486266,-0.4603197218744808,-0.16848132984305222,-0.2296645442626037,-0.3241518893842268,-0.38168615091573693,-0.16677696024844899,-0.2657059557841367,-0.30982981329017145,-0.27941159332691334,-0.499855961574034
1916,-0.4251748064655494,-0.48903902511510533,-0.17755618749601798,-0.2496768810106558,-0.3407170758144529,-0.411891801394024,-0.17966779248414183,-0.2803446921232905,-0.3334991264135596,-0.30060926814235234,-0.537352656964131
1917,-0.4450119591442008,-0.5174540521082284,-0.19288751211608995,-0.2634818478397103,-0.3655732149234492,-0.43141498546602064,-0.18849841934233919,-0.29765203994879363,-0.3534514591357272,-0.31880075718252593,-0.5584868377589131
1918,-0.44513714565266754,-0.5204971791925056,-0.1993001011952099,-0.2630450597294183,-0.37475491878484024,-0.42950958323748045,-0.1862632194153593,-0.30118389415229047,-0.3540136366997514,-0.3192802765568668,-0.5547912445508174
1919,-0.3928016980255946,-0.45797326779642855,-0.17553388877594256,-0.22441191106684355,-0.333601253378441,-0.37187534879425665,-0.16056259769177034,-0.2673956331736258,-0.3051342528831121,-0.27517458509793263,-0.48541744354507405
1920,-0.4278030487530458,-0.5004479238634786,-0.19102762240561472,-0.24985649697829612,-0.3606518105730909,-0.4102389522549508,-0.17838420948183648,-0.290312379211068,-0.3379711975488934,-0.30489419228755843,-0.5315738499405402
1921,-0.36465646193339957,-0.41718032073410216,-0.14558650925163077,-0.20586644107327823,-0.2862383769881947,-0.34728012715347745,-0.15386688385427943,-0.23988807336129125,-0.2788131208119581,-0.2515712379393532,-0.4595769889826787
1922,-0.37612598945808223,-0.42483316430783136,-0.1396904696863113,-0.21526822390459296,-0.2789992758109322,-0.3636295454052052,-0.16269361596314202,-0.24064886797764157,-0.2880559640531643,-0.2598312621580513,-0.48271666814197417
1923,-0.4448258989789134,-0.5216630149005707,-0.19692099523458262,-0.2623577431458259,-0.37143947057968374,-0.42943120145329955,-0.18872629327927026,-0.3012387311089376,-0.35471985605323664,-0.3202122646302432,-0.5543498069536167
1924,-0.4313244992880872,-0.4947684011027406,-0.17448805364236974,-0.25446435852027405,-0.33721766088271055,-0.42036675075603747,-0.1855593634437801,-0.28173525995976173,-0.33933048861156107,-0.30601538567712566,-0.5484192464458274
1925,-0.43485837229384094,-0.49876122197201417,-0.1745752711821415,-0.25710512479112463,-0.3378656552255049,-0.4246654547432397,-0.18818022423000055,-0.28346096473018034,-0.3427557715627634,-0.3091660821500512,-0.5537018146832725
1926,-0.43402820797821734,-0.49409839716105053,-0.17289517702612556,-0.2574060467749973,-0.3350358982135972,-0.4247738463144441,-0.18608043945584904,-0.28040946786557935,-0.34052392155307976,-0.3068125885757044,-0.5551766680066996
1927,-0.4629662962558062,-0.5344420586170375,-0.19185124233260248,-0.27795615168300347,-0.36650458489712356,-0.45440834001607266,-0.20063230931946918,-0.3040319734939495,-0.3698300763960981,-0.33360657547941414,-0.5877165862845087
1928,-0.4625913222277328,-0.534242117668685,-0.19471941082682942,-0.2776949195787586,-0.3704907972634164,-0.4532143803111117,-0.19853884087851492,-0.3047872851860103,-0.36916277732606784,-0.33286349022155604,-0.5860191587504221
1929,-0.4927347308260158,-0.5762214204771061,-0.22185738208075584,-0.3000349541002529,-0.41314530805436167,-0.4829589815706514,-0.20897639509318294,-0.3311890767156245,-0.3993308753208208,-0.360051319480542,-0.6179832606264986
1930,-0.4738046235857449,-0.564167490915706,-0.2319340441307644,-0.2833181559719762,-0.42484119662160374,-0.45542241696326746,-0.19404136611916123,-0.3303467698443208,-0.3832131004071704,-0.3456168055153658,-0.5810854654169054
1931,-0.40942881305913553,-0.4682452668515559,-0.16708518917766563,-0.23854875904720835,-0.32335964496513436,-0.3958647685728476,-0.17285259576734263,-0.2680284821014065,-0.3184338015470942,-0.2869729455825175,-0.519169580164939
1932,-0.37217242663805383,-0.4309386381604726,-0.15778695150025907,-0.21006416317866888,-0.3052115076517671,-0.3520854286134731,-0.15473015790350095,-0.2501720508579732,-0.28642510807034083,-0.258494292765712,-0.4628337612452048
1933,-0.38703675647362995,-0.44551022305730537,-0.16379065770930662,-0.2215311517590579,-0.3156248460076261,-0.3690551637442717,-0.16015064024615727,-0.25775428439833314,-0.29869574650811515,-0.26924050494431345,-0.48483472750034523
1934,-0.43066009503048225,-0.5082806819793011,-0.20287139220354844,-0.2511861331792812,-0.37794354990898704,-0.4100381298921306,-0.1757054767692036,-0.2976716290005857,-0.3412104856265643,-0.30773053975971343,-0.5290044720056802
1935,-0.45462352905726555,-0.5341492836836045,-0.21162305139785023,-0.26991114824887924,-0.3935233525476122,-0.43776658812508057,-0.1871834545596769,-0.3108424557078245,-0.3630226195343833,-0.3272316435939766,-0.5632529124693444
1936,-0.49123876470546657,-0.5890885853739067,-0.24574111766662615,-0.29621978961536577,-0.44650322215899185,-0.4732441167331458,-0.20192850825254544,-0.3453197562573819,-0.4013899970998821,-0.3621705895653764,-0.6004795718214662
1937,-0.5158996935268665,-0.6139110170536495,-0.2506293928621374,-0.31671959994750937,-0.4566595978425047,-0.5036390293102057,-0.21577350266364853,-0.35653123142863097,-0.42450208590422034,-0.3829142595497812,-0.6378553971474661
1938,-0.4770501576700386,-0.5575938279461836,-0.21284148258693256,-0.2877142401815711,-0.3982859134530726,-0.46567523933757143,-0.20230624189472732,-0.32073561573871656,-0.38434330763474217,-0.3466178103538446,-0.5978966742665841
1939,-0.514066048481297,-0.6148431862716411,-0.2528402393349395,-0.3146741752766836,-0.45944463735226715,-0.5004220325801582,-0.2150009130826378,-0.3579420192173725,-0.42377477027458865,-0.38243016246553146,-0.6330184482376682
1940,-0.5450993169148052,-0.6455300747016726,-0.25659591014415406,-0.340956318517704,-0.4689083387454602,-0.5394871423294006,-0.23391194173947527,-0.3710404769290713,-0.4533910497023539,-0.4091228485730806,-0.6805631097310689
1941,-0.5599085453920877,-0.6622408071463576,-0.26124749249378,-0.35332829481699696,-0.4773864366549552,-0.5572788219188833,-0.2425937773243355,-0.3792038506629145,-0.46833748867373215,-0.4226806035851061,-0.7012249501255587
1942,-0.5774453015281648,-0.6929878894373498,-0.2880376546123454,-0.3665379785331816,-0.5166834866756722,-0.5722914513742906,-0.24645897433344238,-0.4006782940299571,-0.4887039140654288,-0.4411746090285971,-0.7145739402428455
1943,-0.5807298578121337,-0.6931870844892876,-0.2815594946345405,-0.36984348732683314,-0.5082294661238249,-0.5784131727492803,-0.25099003939013265,-0.3984960598686942,-0.4913927165830524,-0.44365452759983365,-0.7229370337845307
1944,-0.5739016130917103,-0.6871735696111797,-0.28240863382131187,-0.36377761298864575,-0.5084441732790367,-0.5692612228870658,-0.2461152253746453,-0.3964987796390864,-0.4848117022487306,-0.4376947746943347,-0.7117910724359358
1945,-0.5157838342831412,-0.6103519082481526,-0.2433602912128761,-0.31718409010290655,-0.44648895862581733,-0.5056914074480384,-0.2181832352247626,-0.3525434791142897,-0.42375560950893204,-0.3822629417607678,-0.6417040624023694
1946,-0.5054340220271445,-0.5931517631475441,-0.22507827428219537,-0.30964594882344093,-0.4194297993237954,-0.49779887789291244,-0.21859527532753797,-0.3394998393436005,-0.41307833475455435,-0.3728214489652204,-0.6348850608759904
1947,-0.5541254655286821,-0.6503614572443414,-0.2512076765486917,-0.34933546688635864,-0.4626902449493577,-0.5528523811169964,-0.2408939189562152,-0.37081266907509003,-0.46097029903785147,-0.4158704404055138,-0.6979615677133554
1948,-0.5797337582322439,-0.69040734257472,-0.27614418411482905,-0.3692198079461687,-0.5005893575633897,-0.5786107198791343,-0.2526930419101392,-0.395626578408693,-0.4902926769517631,-0.44275991446286017,-0.7238742078841233
1949,-0.5700760755282747,-0.6847308169274905,-0.2866365233249771,-0.36026751100822596,-0.5137852279495716,-0.563113234125642,-0.24147760912667082,-0.39693840181266415,-0.48103312051662805,-0.43416581597210685,-0.7038753947005599
1950,-0.6306929718018263,-0.7787643283227802,-0.34861225153655906,-0.40944813844559724,-0.6054954243548332,-0.6253287606403446,-0.26801208464462284,-0.45523912884509876,-0.5516202805603094,-0.4987112766802936,-0.766999377430282
1951,-0.628946842562007,-0.7482468721734028,-0.29566066444890016,-0.4115511828670819,-0.5341179198517887,-0.63743938600614,-0.2814401832134188,-0.424855416805727,-0.5422696172067439,-0.4900593156286761,-0.7899412952214527
1952,-0.6422106257115998,-0.7743459878770209,-0.3202863754262325,-0.4218783062618541,-0.5692658358089104,-0.6481919039027582,-0.2839742750260114,-0.443555831138623,-0.5593214597254528,-0.5056468080795514,-0.7984747354858738
1953,-0.6589775363841146,-0.8072098107137861,-0.3465955690807079,-0.43526429211160217,-0.6064260583346197,-0.663367499653988,-0.2906691777523025,-0.4655832862002425,-0.5819549878648709,-0.5266008018255973,-0.8114518799348378
1954,-0.6616574725164314,-0.8127647721806984,-0.3450929708502236,-0.43744735067152885,-0.604208873859648,-0.6673409014603388,-0.2960358232227497,-0.46758813700233787,-0.5867992390203791,-0.5314233928083777,-0.8155573485886745
1955,-0.7057873803218865,-0.8690873786875576,-0.36912778525675927,-0.47735336222270025,-0.6420010609275512,-0.7200522757453005,-0.32243577749777413,-0.4972900248481069,-0.637727073985114,-0.5780942357992181,-0.8723458230982184
1956,-0.753979317130354,-0.9519152349885242,-0.4284705871737318,-0.520593915284643,-0.7247842207348745,-0.7708265794631097,-0.34642576053123403,-0.5489394863100262,-0.7026943723029659,-0.6381777863491479,-0.9207527029088031
1957,-0.7882562129898981,-1.0173253357555327,-0.47919727163553344,-0.5522954381037932,-0.7926143512267925,-0.8063473286132626,-0.36395136219287677,-0.5905504299745772,-0.7532730342346033,-0.6852455064459849,-0.9531462639957592
1958,-0.7767282913959896,-0.9774041784072689,-0.41471842492398997,-0.5432434840013397,-0.7076969782314957,-0.8057064883997336,-0.37685210456283236,-0.5547234750981607,-0.7333442370390029,-0.6675356794956635,-0.9598014213031971
1959,-0.8016708197532371,-1.0097664068532033,-0.422593630622282,-0.5677620964352941,-0.7202510516205547,-0.8381982848480698,-0.3977649194805716,-0.5697092971439776,-0.7659114936358384,-0.6979916695976576,-0.9940340876714484
1960,-0.8224705240430583,-1.0371219190942365,-0.4305801886291335,-0.5884782353902853,-0.7325498582046981,-0.865097511223661,-0.4147623611619628,-0.5827343131154237,-0.7934568479651304,-0.7237526666925006,-1.0220155747172126
1961,-0.9120812242636904,-1.1719654115335123,-0.5559020277074782,-0.6775354774193922,-0.90778875377206,-0.9595927290835793,-0.43930256951461066,-0.6721576567734455,-0.9090463007642957,-0.8288579480023286,-1.1117853091163075
1962,-0.9171707043554753,-1.1651100448177742,-0.5313594040782424,-0.6835012503955205,-0.8777587999679802,-0.9716383040886822,-0.45085200884970894,-0.6618463464046476,-0.9116873923382072,-0.83152779370062,-1.1269371537873656
1963,-0.9552476148994438,-1.250337544995303,-0.6294075061678336,-0.7223251525466808,-1.004630679053144,-1.0049674294566477,-0.4554861806213916,-0.7240808056903334,-0.9747330899803175,-0.8896920188123412,-1.1525941266753632
1964,-0.9617759269239338,-1.2193034234367852,-0.5658313071628203,-0.7300552348339944,-0.9292845173877586,-1.025249449851682,-0.4732188426312338,-0.6925003687199212,-0.9676759636940822,-0.8829611207412904,-1.1803366074609072
1965,-0.9804923876270282,-1.2478734328860608,-0.5922347958461065,-0.7496487996845456,-0.9656767537359805,-1.0455411465682085,-0.4794759624509154,-0.7112209469143282,-0.9934717242669979,-0.9066551377067045,-1.1991866584630684
1966,-0.9936833419032784,-1.2616607517391296,-0.5955775165565989,-0.763901166517235,-0.9719317563780401,-1.0630516543173338,-0.48935753305524243,-0.7173238491400649,-1.0102549602528876,-0.9223081517894018,-1.2170108969471478
1967,-0.9961023052327602,-1.285422475244585,-0.6329832553388647,-0.7662856847536255,-1.0172246130126033,-1.0599473074817065,-0.4839855263125638,-0.737802890042498,-1.0221084574520463,-0.9334360484396175,-1.210229008222588
1968,-1.0161685559477376,-1.2985930845608435,-0.6253520221148199,-0.7882163670475473,-1.0116586613381378,-1.0887780266074145,-0.5012718855667244,-0.7401858981451837,-1.04453619036039,-0.9543253101354654,-1.2407832897664477
1969,-1.02876288135618,-1.3038274253794526,-0.6085426444613573,-0.8024528197713866,-0.9922422755328686,-1.1096679753201943,-0.5182629432260131,-0.7369455520348077,-1.05910230950648,-0.9683173100025251,-1.2634278149899894
1970,-1.0702390156150556,-1.3711251931886292,-0.6638750500606774,-0.848345934169205,-1.0658345081439742,-1.1574996933477895,-0.5403173425103021,-0.7786660291941125,-1.1232547859469637,-1.028363117693354,-1.3073513792361375
1971,-1.0727277571370906,-1.3842540914843984,-0.6717738304381421,-0.8519999023142307,-1.0728649183504353,-1.1612247623774887,-0.5473131237944269,-0.786000865087607,-1.13410157007414,-1.039247468143118,-1.3100198468426278
1972,-1.1085197996097167,-1.4736505945058436,-0.7762913656165772,-0.8933517737994177,-1.201486716734319,-1.194751065281612,-0.5562386596560899,-0.8501215329837448,-1.2049895557899408,-1.1058001578439822,-1.3356113792271984
1973,-1.1263759603404966,-1.461528935162952,-0.7224556301214489,-0.9134848933265766,-1.140958793062705,-1.2281822830981062,-0.5840446134294196,-0.8294847077647172,-1.2167793585525164,-1.1172654912431992,-1.3732857844342878
1974,-1.1144572773771073,-1.4501229870498131,-0.7110965614051112,-0.9005746142523452,-1.1231210577310016,-1.2147607448964104,-0.581732122723804,-0.8219677040862678,-1.2035762161054187,-1.1053990081029137,-1.3604013202748362
1975,-1.0952798122532927,-1.4184182565857963,-0.6729955376886695,-0.879337827855657,-1.0722255543021444,-1.1955979421963798,-0.5796079897295571,-0.7989863053760077,-1.175447382445089,-1.0796214118215697,-1.3437358858297697
1976,-1.1362406456673342,-1.496811696878514,-0.7464039839672927,-0.9273786280310927,-1.1641272471191564,-1.2420293796255688,-0.6017530661575247,-0.8495041016296883,-1.2483151084233959,-1.1484749465518664,-1.3846015541537653
1977,-1.1406157276383173,-1.5045858419403695,-0.7430700458115891,-0.9333987612602858,-1.1581657750748597,-1.2502370562238223,-0.6122484862869396,-0.8513118654149175,-1.2588023643045734,-1.1590398507311133,-1.3927426942817758
1978,-1.1433170013917682,-1.5230879449219221,-0.7554139437932713,-0.9384278742912813,-1.168139037240668,-1.254922476975041,-0.6220881716838454,-0.8616410349982324,-1.274546878909797,-1.1749339251818463,-1.3960506331891784
1979,-1.1552853047081963,-1.543688393067653,-0.7689373199291066,-0.9531587841161182,-1.1842961063932422,-1.2705743203678392,-0.6327956982600287,-0.8730339452822238,-1.2965600645694422,-1.196072406326302,-1.4105760404521261
1980,-1.1529992813304593,-1.5398288839158971,-0.7708955061438675,-0.9499647492323195,-1.1876807526824615,-1.266228896205726,-0.6272798144489209,-0.8722482412105326,-1.291108577125296,-1.1905725602538224,-1.4062445441032383
1981,-1.1264491522068163,-1.4989785557711877,-0.7327723258711281,-0.9190238990592718,-1.1376024208231945,-1.2354669051331373,-0.6151986738126936,-0.8462286652168136,-1.2496022036610097,-1.1517014261194822,-1.3780619194868782
1982,-1.1331976173023595,-1.5699575918113202,-0.8450135910507519,-0.9295330307109687,-1.2649242358274932,-1.230065930361565,-0.602926457446407,-0.9049650956277909,-1.2901286677480346,-1.1901225145767134,-1.3641870523070807
1983,-1.0963684788438393,-1.4545573592496133,-0.684034286523976,-0.8851741185511826,-1.0716936476123906,-1.2030723253825857,-0.60826782536663,-0.8156557772378004,-1.206623078014318,-1.1121438778557913,-1.3486527989491155
1984,-1.1082566100667786,-1.4879141736287935,-0.7163743509500158,-0.9001503301249051,-1.10855257679368,-1.2163273709149771,-0.6173796169732281,-0.8373685379776648,-1.2349744541277605,-1.1394048599048197,-1.3592762271741385
1985,-1.1118796967889863,-1.503065721929429,-0.7321702731557137,-0.9051663017713829,-1.1256146333953985,-1.2200533503755628,-0.6208664993558097,-0.8475170042677479,-1.2468334088257418,-1.1509353934236146,-1.361673526016423
1986,-1.1103930376629143,-1.50436923027117,-0.7280145230961903,-0.9042461562069388,-1.1180526799109627,-1.219971967577599,-0.6255584709404822,-0.8467334211521454,-1.2485645645376928,-1.153113966189463,-1.3616377966917048
1987,-1.1314896372739278,-1.5572341966562866,-0.7880736121918727,-0.9302561795106684,-1.1892000586279459,-1.2416235161111617,-0.6338544945983873,-0.8834005512006895,-1.2931847243828163,-1.195372786071855,-1.37902311133922
1988,-1.1326193898603338,-1.5617712724904969,-0.7748563358216953,-0.9334335620594721,-1.168462233298631,-1.248340590279124,-0.6490142528778475,-0.8809951566703803,-1.3020790139300775,-1.2050291939286413,-1.386223911391868
1989,-1.1277663428801483,-1.5400414694458782,-0.7427542202116786,-0.9270855183963307,-1.131222798732257,-1.2459594993447518,-0.6510161161648029,-0.8637677025842054,-1.2874911689825512,-1.1913019386825225,-1.3861177279597872
1990,-1.1291080001080445,-1.5625455779436663,-0.7711203000086772,-0.9303922178059952,-1.1603613926468768,-1.2457079140028666,-0.6529880413519804,-0.8801090874248545,-1.3022790744607327,-1.205867727383066,-1.3835553441591646
1991,-1.165088499000058,-1.7339976571248046,-1.041384837914528,-0.9791276533029724,-1.4696784252521788,-1.2595446139879656,-0.6267792704768043,-1.019176105069008,-1.4149568110591713,-1.3112735196613088,-1.3791366266227838
1992,-1.0933013834856034,-1.5017405346102466,-0.7162293219389335,-0.8875800459236433,-1.0917274643533696,-1.2030938221666354,-0.6329576784836811,-0.8422464103530874,-1.2412702326778253,-1.1482754504459858,-1.3443983224607015
1993,-1.0895531001528487,-1.5242211726110662,-0.7564812322368526,-0.8845738237087644,-1.1347381515765504,-1.193145498951469,-0.6257036057466003,-0.8622200922526362,-1.2499213227017947,-1.1567366916868194,-1.331003766537075
1994,-1.1060214525420644,-1.6349699304054992,-0.938210265640113,-0.9071946301216824,-1.3417536696420354,-1.1906709621113793,-0.6017906695735813,-0.9547812874608367,-1.3151335258300088,-1.2175924147221662,-1.314951451855031
1995,-1.0661611472695482,-1.5260116605578022,-0.7744295760025515,-0.8599121774578316,-1.1439542214102474,-1.1611692705405932,-0.6149803430892185,-0.8681600947333222,-1.2354842034953903,-1.144371393470779,-1.295984298037055
1996,-1.0491224250388502,-1.4850620636972265,-0.7277767952570915,-0.8393392630855018,-1.0887459518386904,-1.1436310403446215,-0.6090386559587462,-0.8398247626470523,-1.201114629362157,-1.112005608903666,-1.281512927506316
1997,-1.1156745584329701,-1.7401396495214847,-1.1199291839429923,-0.923280310360854,-1.542221111517006,-1.180397466763548,-0.573743884091426,-1.0440342838769874,-1.3735635197031537,-1.2721527872571816,-1.2908084088298675
1998,-1.0938475886349461,-1.7063522337463304,-1.0682285854232323,-0.8985381798936203,-1.4739975086433466,-1.1598964680644024,-0.578282707060651,-1.0171648166994405,-1.3436226319573263,-1.2453442478482826,-1.2722723525148292
1999,-1.0147091353554993,-1.4689591749240476,-0.7563765938924059,-0.7998221530261722,-1.1160011305944906,-1.0901465368604049,-0.5721099865152093,-0.8428488797998871,-1.161731889104904,-1.0746837360735755,-1.2231827085199543
2000,-1.0002086548738554,-1.4051541312615143,-0.6660946842773449,-0.7822951218770773,-1.0117639398959979,-1.083110733509265,-0.5769600642404673,-0.7930076281108878,-1.1203290786228801,-1.0358255442675524,-1.2236381405555974
2001,-1.0007882362297593,-1.4070793972706117,-0.6543987785347887,-0.7840060528243982,-0.9943986487655612,-1.087825039984686,-0.5878412997368738,-0.7901850625658104,-1.1254784900816799,-1.0415264828236466,-1.2290347113854025
2002,-1.0370121534069248,-1.559780202167139,-0.8817536555716593,-0.8278762886152604,-1.2580912630362437,-1.1044411989018696,-0.5687963582039819,-0.9119867701639496,-1.2240045553875978,-1.1332839926813183,-1.2276779451013111
2003,-1.0594810831899997,-1.602050763240426,-0.9137162580422495,-0.8558727966243811,-1.2938749416981947,-1.1339411882163546,-0.5878337984678131,-0.9359273733638062,-1.2670980427222436,-1.1744438911723316,-1.2561513143453453
2004,-1.0664530209585412,-1.5844485595250124,-0.827356469961309,-0.8669636552379854,-1.1854868145231878,-1.1633317643184957,-0.6361992658812677,-0.9039090217675145,-1.2780400535689984,-1.1876250792441525,-1.2925130923234802
