year,co2,ch4,n2o,other_wmghg,o3_tropospheric,o3_stratospheric,h2o_stratospheric,contrails,aerosol-radiation_interactions,aerosol-cloud_interactions,bc_on_snow,land_use,volcanic,solar,nonco2_wmghg,ozone,aerosol,ch2_other_anthro,total_anthropogenic,total
1824,0.1289953339056024,0.04708342104836639,0.007779103739240246,7.003277969238445e-08,0.03338979325742329,0.0,0.007138539237111935,0.0,0.009477766651624451,-0.0044029164217209045,0.006726542819984313,-0.00905987629794455,-0.02423828528753776,-0.02856479064362968,0.053957581993978376,0.03338979325742329,-0.0008991651875395013,-0.0010383162694505806,0.18083406899369578,0.09801432586039262
1825,0.1307215539912417,0.0477050780739708,0.007883749937699282,7.097916860714022e-08,0.03384100667982091,0.0,0.007232791586887981,0.0,0.009023560383655472,-0.004960754589287912,0.006952939040066584,-0.00926122603181987,0.15428039506732089,-0.009092947822389308,0.054671752810680395,0.03384100667982091,-0.002853537323289054,-0.0010587601414122367,0.18053406843683487,0.2829089169463505
1826,0.1324473283175797,0.048326361429897706,0.007988383594567737,7.192555752189601e-08,0.034292220102218524,0.0,0.007326987282844163,0.0,0.009553423232425608,-0.004759620356306441,0.007148240821105882,-0.009462575765695192,0.22345020613459038,0.018020356358754784,0.05538553314765497,0.034292220102218524,-0.0017654861986339636,-0.0011070526328643823,0.1843427784237478,0.3805337346683973
1827,0.13417265713737403,0.048947271708161155,0.008093004716466682,7.287194643665179e-08,0.03474343352461613,0.0,0.00742112641473852,0.0,0.01058381299494739,-0.005295500274353532,0.0074328305016016045,-0.00966392549957051,0.2468558396902833,0.04293444541826781,0.056098930202332836,0.03474343352461613,-0.0020299301518128996,-0.001081358054651771,0.18601175044343474,0.42812638452357454
1828,0.13589754070316462,0.04956780949920948,0.008197613310006145,7.381833535143801e-08,0.03519464694701375,0.0,0.007515209072091705,0.0,0.013389715780432094,-0.0064625394062189645,0.0075974998254153756,-0.00986527523344583,0.25472580968808306,0.051511747296141865,0.05681194456938827,0.03519464694701375,-0.0029198586471577198,-0.0011406132951706494,0.18611238012127035,0.4408701676004604
1829,0.1376219792672801,0.05018797539193116,0.008302209381784666,7.476472426619379e-08,0.03564586036941136,0.0,0.007609235344187876,0.0,0.011397635559941995,-0.006049176698744711,0.007757984865926877,-0.010066624967321152,0.25736977167345737,0.041847867933132506,0.05752457684192989,0.03564586036941136,-0.003287902891977874,-0.001193660411323644,0.18860152708987626,0.4374854298351835
1830,0.1393459730818316,0.050807769973660606,0.00840679293838883,7.571111318094958e-08,0.03609707379180897,0.0,0.007703205320075567,0.0,0.011966852436783955,-0.0072467753797242525,0.008229469819401695,-0.010267974701196472,0.2582579223376877,0.022374310609043067,0.058236827611506066,0.03609707379180897,-0.004683998878657017,-0.0010474022414682308,0.18931232471805168,0.41864985397336235
1831,0.14106952239872114,0.05142719383018422,0.00851136398639331,7.665750209570536e-08,0.03654828721420659,0.0,0.0077971190885686185,0.0,0.010640432665704583,-0.006389687634441128,0.00835335392309135,-0.01046932443507179,-1.8673601750650133,-0.00011540213313372548,0.05894869746811092,0.03654828721420659,-0.0036671697718989285,-0.0011282448709468698,0.19364284711830937,-1.7524347143692751
1832,0.14279262746962817,0.05204624754574552,0.008615922532362376,7.760389101046113e-08,0.03699950063660419,0.0,0.007890976738246933,0.0,0.010536519276663027,-0.0062510268777489775,0.008491279302976107,-0.010687618136431973,-1.2466518810268958,-0.017398827959759864,0.05966018700019086,0.03699950063660419,-0.003237070674114266,-0.0012148585371859223,0.19657278466174025,-1.148173486901819
1833,0.1445152885460234,0.05266493170305078,0.008720468582847479,7.855027992524735e-08,0.037450714059001806,0.0,0.007984778357457364,0.0,0.010236480977688756,-0.0065397905522204995,0.008656542046266681,-0.010932739421546938,-0.3486021243277029,-0.02705019126860081,0.06037129679464801,0.037450714059001806,-0.0041958466350330995,-0.0013294479078700982,0.19768041670942701,-0.2523936483257167
1834,0.14623750587916245,0.053283246883275966,0.008825002144389735,7.949666884000313e-08,0.037901927481399415,0.0,0.008078524034314728,0.0,0.01202123213159204,-0.007655328216853555,0.008929882974451154,-0.011177860706661902,-0.015647728565852875,-0.025251309565479378,0.06108199021256566,0.037901927481399415,-0.0055230413386181485,-0.0013672239321453777,0.19742227700344098,0.1249088251979013
1835,0.14795927972008713,0.053901193666070324,0.008929523223517517,8.044305775475891e-08,0.03835314090379703,0.0,0.008172213856702384,0.0,0.01245705288478289,-0.007382330495621988,0.009191800702921197,-0.011422981991776871,-1.3836074309463366,-0.002325021244955359,0.06179213340313908,0.03835314090379703,-0.004198908324910353,-0.0014164416630711267,0.2016272949244612,-1.2689354357497264
1836,0.14968061031962604,0.05451877262956393,0.009034031826748924,8.138944666951471e-08,0.03880435432619465,0.0,0.008265847912273349,0.0,0.01171086426922806,-0.00806349051939053,0.009647025058014971,-0.011668103276891835,-0.8879899171888667,0.05327229784073932,0.06250189396298689,0.03880435432619465,-0.005946760515691288,-0.001316437992815104,0.20211202281614984,-0.7127178299448057
1837,0.15140149792839444,0.05513598435037177,0.009138527960590379,8.233583558427048e-08,0.039255567748592256,0.0,0.008359426288450945,0.0,0.013864132851004539,-0.008364345259394501,0.009834156940422927,-0.011913224562006802,-0.2192758242588689,0.10837922465394939,0.06321127248142983,0.039255567748592256,-0.0048402093740699285,-0.0014030773576336254,0.20523959539195644,0.02722379254211848
1838,0.1531219427967961,0.05575282940360068,0.009243011631537117,8.328222449905671e-08,0.039706781170989865,0.0,0.008452949072429826,0.0,0.015295775392046762,-0.009121302371126466,0.010047995401434435,-0.012158345847121766,0.047058499971428,0.12480272179405627,0.06392026954625192,0.039706781170989865,-0.00526706417596643,-0.0014617850962043183,0.20630445067257183,0.34176340060421434
1839,0.1548419451750167,0.05636930836285306,0.009347482846072756,8.422861341381249e-08,0.04015799459338748,0.0,0.008546416351176549,0.0,0.013937136470174707,-0.00901104403120472,0.010256253496455089,-0.012403467132236732,0.18752954259723983,0.10648881696496068,0.06462888574370393,0.04015799459338748,-0.006054189707420934,-0.0015344345249197011,0.2082772924225309,0.4477256813467607
1840,0.15656150531303764,0.05698542180023461,0.00945194161066982,8.517500232856826e-08,0.04060920801578509,0.0,0.008639828211430759,0.0,0.012879468365259496,-0.009352665334558764,0.010563104457718494,-0.012648588417351697,0.23479407862413393,0.07778442738213255,0.06533712165851158,0.04060920801578509,-0.007476494801145878,-0.0015517139806065108,0.20892857626869427,0.4654675169152928
1841,0.15828062346062266,0.05760117028635772,0.009556387931789758,8.612139124332407e-08,0.041060421438182705,0.0,0.008733184739705687,0.0,0.015422101094720465,-0.009976696265225899,0.01080413410990701,-0.012905006389290392,0.25067433242494785,0.04079053478752471,0.06604497787387906,0.041060421438182705,-0.0066162858808900375,-0.0016239655304630483,0.211640537449299,0.44721427379676865
1842,0.15999929986732622,0.05821655439034829,0.0096608218158825,8.706778015807982e-08,0.041511634860580314,0.0,0.00882648602228919,0.0,0.01284508551197881,-0.00994637458756071,0.010834362417760108,-0.013173472759802605,0.25600884545079394,0.008435577984324023,0.06675245497149554,0.041511634860580314,-0.008354120895036185,-0.001861472478022674,0.212373706339258,0.4190880973966616
1843,0.16171753478248704,0.05883157467985072,0.009765243269386987,8.801416907286606e-08,0.04196284828297793,0.0,0.008919732145244505,0.0,0.011219631363020293,-0.00964953479867656,0.011125140480013175,-0.01344193913031482,0.2578007776738501,-0.013787621319637296,0.06745955353154068,0.04196284828297793,-0.008238599301980289,-0.001896806500286304,0.21546419476114487,0.39816100791877823
1844,0.16343532845523506,0.05944623172103285,0.009869652298731688,8.896055798762183e-08,0.04241406170537554,0.0,0.009012923194411016,0.0,0.013338443373204322,-0.01025322713372071,0.011457458586173544,-0.013710405500827033,0.25840269844335095,-0.025628065121787676,0.06816627413269001,0.04241406170537554,-0.007262874671274341,-0.0019129487709392886,0.21866855971648905,0.38668497696598086
1845,0.16515268113449297,0.06006052607859234,0.00997404891033267,8.99069469023776e-08,0.042865275127773154,0.0,0.009106059255405185,0.0,0.013307445923684049,-0.011554430688309998,0.011904504109511741,-0.013978871871339242,0.25860490125331864,-0.026217320678555308,0.06887261735211982,0.042865275127773154,-0.009959670684434927,-0.0018497927113993468,0.21739966999871121,0.3831208875192524
1846,0.1668695930689644,0.060674458315760876,0.010078433110595607,9.08533358171334e-08,0.04331648855017077,0.0,0.009199140413621227,0.0,0.014056483439062276,-0.011381632661185716,0.012244876911240368,-0.014247338241851457,0.005648100244939662,-0.017872524320719826,0.06957858376551312,0.04331648855017077,-0.008658733606433912,-0.0018560678113066858,0.22130659631072724,0.1790112020806588
1847,0.16858606450714755,0.06128802899431063,0.010182804905916285,9.179972473188917e-08,0.04376770197256837,0.0,0.009292166754232065,0.0,0.015883902223329974,-0.012663255401643923,0.01277881479389618,-0.01451580461236367,0.08386816760961782,-0.009200512372181857,0.07028417394706661,0.04376770197256837,-0.009657928664209801,-0.0017432093512468583,0.22183547933042383,0.2530873088009418
1848,0.17030209569732752,0.061901238674558365,0.01028716430267723,9.27461136466754e-08,0.04421891539496599,0.0,0.009385138362189962,0.0,0.017633474412775855,-0.013945272393703363,0.012867566123787305,-0.014784270982875882,0.19589281074632073,0.00019114413161775318,0.07098949531024352,0.04421891539496599,-0.011222128131343734,-0.0019199475724891836,0.22152838234201389,0.3606121338192529
1849,0.1720176868875843,0.06251408791537187,0.010391511307252119,9.369250256143118e-08,0.044670128817363604,0.0,0.009478055322227499,0.0,0.016353425640878164,-0.014039622400560586,0.013141775667479295,-0.015080759605402151,0.2374214326500558,0.01030635608876485,0.07169459520852514,0.044670128817363604,-0.011843214317948079,-0.002023700079437695,0.22323529965588443,0.41126257269800476
1850,0.17373283832577993,0.06312657727417434,0.010495845926002424,9.463889147618696e-08,0.04512134223976121,0.0,0.009570917718858225,0.0,0.016834560944299,-0.014878997597407807,0.013621700850798193,-0.015428184138816737,0.2516282799804538,0.021711764771351547,0.07239932550945379,0.04512134223976121,-0.01289110122440181,-0.0020276456478092097,0.2242064402237772,0.4365783556272494
1851,0.17657324408597494,0.0640574771672338,0.010988402794500895,9.785299153347389e-08,0.04632078211037912,0.0003289202606922276,0.009712055836362513,0.0,0.01544525070654013,-0.014231651387102058,0.013807842787014551,-0.015775608672231326,0.256035773565904,0.01726257220663776,0.07376838878020572,0.04664970237107135,-0.01208542548987053,-0.001976045590021527,0.2307032278498574,0.4422279153003822
1852,0.17932685484756283,0.0646032548095104,0.011313333945174942,1.0148173441662509e-07,0.04752022198099702,0.0006578405213844552,0.00979480375542574,0.0,0.014828594826874073,-0.014057045295001555,0.01412897840565318,-0.016123033205645912,0.2481554646135967,0.016934655386603915,0.07461057821900027,0.04817806250238148,-0.011888666163145904,-0.0018757019159346413,0.23540346661513503,0.4395585198269402
1853,0.18177952557671634,0.06550864947495043,0.011730097642128344,1.0512599741344352e-07,0.04871966185161493,0.000986760782076683,0.009932074905236118,0.0,0.015327472682077738,-0.014693419122216778,0.014485158356492564,-0.016470457739060494,0.022475915221192785,0.008213240311283872,0.07588740654474607,0.04970642263369162,-0.012807870958210876,-0.001717551076420617,0.2384101898625096,0.23702096339758422
1854,0.18384600919311506,0.06647695152817833,0.012159285013857296,1.0878010182647535e-07,0.04991910172223284,0.0013156810427689103,0.010078883740414914,0.0,0.01758281825796758,-0.01724910407361689,0.015291628754381946,-0.016817882272475087,-0.011954847466525607,-0.0020729672601065897,0.0772454044307817,0.05123478276500175,-0.01585307429988979,-0.001234624452333056,0.23808723095451598,0.18991615170570134
1855,0.18548385320057076,0.06764282408541981,0.0126217153508185,1.124499810318666e-07,0.051118541592850744,0.001644601303461138,0.010255647170302282,0.0,0.017549002819324713,-0.016779437292870205,0.015520277277188882,-0.017165306805889676,0.1562530144299602,-0.007876379317358658,0.07881581293057771,0.052763142896311885,-0.014497308271853427,-0.0011268044146048022,0.24354075608818476,0.33496727761300166
1856,0.1873994122789433,0.06870829205547535,0.01308823456791113,1.161375885245691e-07,0.05231798146346865,0.001973521564153366,0.010417187787801473,0.0,0.015897492497236158,-0.017337674885322712,0.0159185670217713,-0.017512731339304262,0.1689321740668769,-0.009366766181372659,0.08028846705744162,0.054291503027622014,-0.01663316732710864,-0.0009209396893609178,0.24543207773200051,0.34621024638834486
1857,0.19031957794587268,0.06991259781378585,0.013508444549631647,1.1984488090901317e-07,0.053517421334086566,0.002302441824845593,0.010599778256330687,0.0,0.01907432194240195,-0.01827358492017797,0.016068949598043513,-0.01786015587271885,-0.03794998562626868,-0.004560714949711762,0.0818590351157449,0.055819863158932156,-0.01581693134557251,-0.0008679003172892064,0.2503811619445383,0.16375224840112892
1858,0.19345225007598732,0.0712954003755921,0.01386148076482814,1.2357380841044933e-07,0.054716861204704474,0.0026313620855378207,0.010809431465992163,0.0,0.0199093957227708,-0.018911569710225538,0.01622874684968151,-0.01820758040613344,0.11849155025415291,0.008316738492293207,0.08355540969886661,0.05734822329024229,-0.016485691578360395,-0.0007787624284707699,0.2546045812711527,0.33061015114024245
1859,0.1968183139727821,0.07277622854856909,0.014456767556874688,1.2732632841109392e-07,0.05591630107532237,0.002960282346230049,0.011033946800282718,0.0,0.01872670471285818,-0.019634705826491336,0.016689501524728187,-0.01855500493954802,0.21158755324320827,0.021340586045105633,0.08558241751905984,0.05887658342155242,-0.018539189857829475,-0.0005054511749299069,0.25852728470735487,0.42934059990315443
1860,0.20056696119678633,0.07416414641710753,0.015143793224673522,1.311043920758726e-07,0.057115740945940276,0.003289202606922276,0.011244375565691942,0.0,0.0177691439332684,-0.020750854379905804,0.01723714612089065,-0.01890242947296261,0.24365004672331173,0.031410296164178016,0.08759758111780094,0.06040494355286255,-0.021047292675761782,-0.0001789736640973276,0.26201163276084805,0.47190855035121876
1861,0.20431344253979847,0.07567399180534175,0.01592647222069701,1.3490995677533852e-07,0.05831518081655819,0.0036181228676145033,0.011473290336664313,0.0,0.019304856962760922,-0.021187496317278103,0.017622787421768423,-0.0192498540063772,0.14331680519062379,0.02980192772109303,0.08980436727098795,0.0619333036841727,-0.020179434817473616,4.071017154712917e-05,0.26916933770211976,0.3879909043809371
1862,0.2074819686538374,0.07757454172706639,0.016675062427036508,1.5046957571065608e-07,0.05951462068717609,0.003947043128306732,0.011761441662252665,0.0,0.01784183736820552,-0.021350785550970277,0.017872385911076774,-0.019597278539791783,-0.51942374343698,0.019113271695489743,0.09236324708556302,0.06346166381548282,-0.021499275191139523,0.0002229200170112656,0.2738913443264203,-0.3282901359968265
1863,0.21073431743525922,0.07983783418419638,0.01733528152727745,1.5433600064015657e-07,0.060714060557794,0.004275963388998959,0.012104590092220938,0.0,0.01637539979405499,-0.021570657113636885,0.018469815238735934,-0.019944703073206373,-0.21611416807693168,0.01294569636263612,0.09521836831929727,0.06499002394679294,-0.022346892134472336,0.0007026038504094824,0.27985732909444055,-0.0014580172412215868
1864,0.21398509469971988,0.0823130197775819,0.017969919985418577,1.5823578476167328e-07,0.0619135004284119,0.004604883649691186,0.012479864638634335,0.0,0.018457765390334172,-0.02255909746662868,0.01906995389212352,-0.020292127606620962,0.05069652303992753,0.007273598156565148,0.09826056688750016,0.06651838407810308,-0.022188208265235123,0.0011496488916884927,0.28651851860424504,0.30293915254663795
1865,0.21725555538125263,0.08467606480631037,0.01865018955443741,1.6217089476086568e-07,0.06311294029902981,0.004933803910383414,0.012838137025836449,0.0,0.019495058217143188,-0.024531902394425372,0.0195747172530916,-0.02063955214003555,0.19593722599109434,0.003121321068695814,0.10122838853896725,0.06804674420941322,-0.02512163688955148,0.0015549739209298912,0.2893717663212158,0.42373433059280646
1866,0.22041794904352813,0.0871613162031721,0.019363317785701106,1.6614325852155505e-07,0.06431238016964771,0.005262724171075641,0.013214937696126746,0.0,0.019298261803025053,-0.024472861863436637,0.01989279788194885,-0.020986976673450133,0.23888118014015444,0.001362838706382134,0.10435339428992978,0.06957510434072336,-0.02489203833418848,0.0018471375641148408,0.2963188731137483,0.466461866734366
1867,0.22372779428790465,0.08975867080740642,0.020063408979503344,1.8187946339169334e-07,0.06551182004026562,0.005591644431767869,0.013608734861714468,0.0,0.0210409531875054,-0.026553463258417887,0.0207804069832477,-0.02133440120686472,0.25287516169060376,-0.0015840460645213943,0.10756727455659432,0.07110346447203349,-0.02714432011443245,0.002482533017626951,0.30067680811785324,0.47813883354916903
1868,0.22652552876871324,0.09207919332878717,0.020817570929714934,1.8593223318761896e-07,0.06671125991088352,0.005920564692460098,0.013960560211288404,0.0,0.023320814026888563,-0.02834275248779141,0.021143171364226783,-0.02168182574027931,0.25745492598546205,0.006043512690325982,0.11054033751257195,0.07263182460334362,-0.028854796751488686,0.002806503217836193,0.30403388678257653,0.49361540334772264
1869,0.22868428316079947,0.09412902665578558,0.021538361615694883,1.900281397340502e-07,0.06791069978150142,0.006249484953152324,0.014271345097103868,0.0,0.02099694339805425,-0.028370867821009723,0.021707788025502377,-0.022197754157673028,0.25895675437274235,0.022021715296597244,0.11322602920903854,0.07416018473465374,-0.030356419294904433,0.0030382805993991457,0.3081350631006389,0.5162778419716162
1870,0.2310549128832652,0.09576544941986335,0.022213456739091465,1.9416913885595942e-07,0.06911013965211933,0.006578405213844552,0.014519450860231665,0.0,0.022273545608840237,-0.02965267615260312,0.022274831680146847,-0.02282010752773163,0.2594505498433482,0.0235532919164849,0.11545631193711368,0.07568854486596388,-0.03186575718294422,0.0031238431087676623,0.3106018712433855,0.5197669095149787
1871,0.23361584534807675,0.09686869685056793,0.022988685078112026,2.10081771329096e-07,0.07030957952273725,0.00690732547453678,0.014686719399708382,0.0,0.020730204100725354,-0.03002245696853062,0.02279094494837756,-0.023442460897790222,0.25961161982695713,0.033883033660778265,0.11725784069151166,0.07721690499727403,-0.03269321918040998,0.0031081461134686936,0.3143129175557562,0.5346130782976852
1872,0.23683415985138317,0.09774506382055231,0.02373051954262301,2.1431880754449715e-07,0.07150901939335515,0.007236245735229007,0.014819589523884702,0.0,0.01925780934843747,-0.03082342843711679,0.02377660028340555,-0.024064814267848813,0.2519009538660456,0.028907176606466512,0.1188044339643518,0.07874526512858417,-0.034793502690098004,0.0034076594337726644,0.3176673450592715,0.5252512110133478
1873,0.2406027751291812,0.09840459895296753,0.02445978686633739,2.1860678827709412e-07,0.07270845926397307,0.007565165995921235,0.014919584751847504,0.0,0.020694530200872592,-0.03360468013227938,0.024397855588357546,-0.02468716763790741,-0.028081827692284733,0.02070641439953612,0.12009560019745397,0.0802736252598943,-0.038643616001809544,0.0034280109532369165,0.31781173998200407,0.26456287739379863
1874,0.24447534018200856,0.09957165921766652,0.025163161701385182,2.346722698341799e-07,0.07390789913459098,0.007894086256613465,0.015096528255656834,0.0,0.02127606957214556,-0.03446583344412004,0.024173414054375602,-0.025309521007966,0.14156622925745865,0.013437109544050403,0.12189381112435485,0.08180198539120444,-0.03981925606527993,0.0028383229910612473,0.3215012173418671,0.41483858947594277
1875,0.24896040553321308,0.10073534948588309,0.025878623054150302,2.390680070694056e-07,0.07510733900520888,0.00822300651730569,0.015272960818426135,0.0,0.020142348835766398,-0.03430107381189096,0.024646933972813447,-0.0259318743780246,0.15961681212570808,0.0012530151257144396,0.12369959467621795,0.08333034552251456,-0.040022538098404364,0.0028425570399669225,0.32786140306250705,0.42244620779485176
1876,0.2534213377876297,0.10171483422706305,0.026515126780898245,2.552451567740799e-07,0.07630677887582678,0.008551926777997917,0.015421465113597953,0.0,0.01914014344136137,-0.03572261562315467,0.02478324821702512,-0.026554227748083196,0.17480022998206438,-0.003609399198650808,0.12525610646424096,0.0848587056538247,-0.043295204219156655,0.002564079146551531,0.32989627374811564,0.43064344728205484
1877,0.25794287001195687,0.10278541414386265,0.027064065205872796,2.597564738068656e-07,0.0775062187464447,0.008880847038690146,0.015583780777421261,0.0,0.020695045534221773,-0.036789011383812506,0.02519228885518672,-0.027169493642874635,0.22939236525588,-0.0064937456831884455,0.12680860939317348,0.08638706578513485,-0.04379690719725603,0.0025045945247817443,0.33509709302575774,0.4787397685007711
1878,0.26265171128598064,0.10402418268888493,0.027649880728877634,2.7605309942831556e-07,0.0787056586170626,0.009209767299382372,0.0157715963113702,0.0,0.021459964366015858,-0.03762545504341555,0.025345101615727592,-0.027718629293231302,0.24968720401593075,-0.010398250165833154,0.1285661910337914,0.08791542591644497,-0.044714007286458406,0.0023428354703882394,0.34023239922487564,0.4963570331087196
1879,0.26708244523372465,0.10553213255114988,0.028206060271170716,2.806878040236566e-07,0.0799050984876805,0.009538687560074602,0.01600022369272208,0.0,0.020742564320307015,-0.03999637691280926,0.026263015328970456,-0.028267764943587965,0.25292105526010156,-0.009221698983299031,0.13057852390887792,0.0894437860477551,-0.04924953511394811,0.0027672140109037966,0.34147994270041415,0.5006313069183879
1880,0.27195388341390986,0.10722713262704142,0.02876581389239908,2.97111744374201e-07,0.0811045383582984,0.009867607820766828,0.016257210638004366,0.0,0.018223869472905847,-0.04227920190422807,0.02747446627814632,-0.02881690059394463,0.19325157023553438,0.001130833020625926,0.1327800761549318,0.09097214617906524,-0.054840021796813354,0.0032856646180191586,0.3428017170865348,0.46232669709476704
1881,0.2772018231158551,0.10883191784715712,0.02923005844100978,3.0187765982285617e-07,0.0823039782289163,0.010196528081459056,0.016500519684073157,0.0,0.020117167749359153,-0.04343581058843219,0.02811423699536159,-0.029366036244301296,0.19180661116533712,0.017335659631987757,0.13479519647269853,0.09250050631037536,-0.055048450878558926,0.0034798729436462295,0.3493946578265684,0.4857098356487033
1882,0.2827620205065715,0.1104188198665279,0.029706530668701076,3.1843670715093487e-07,0.08350341809953422,0.010525448342151283,0.016741117373843695,0.0,0.018298817930497053,-0.04469061003783812,0.029056578760473337,-0.029915171894657956,0.255493948809043,0.013948013731922792,0.13681017377534488,0.0940288664416855,-0.05827448612060706,0.003951876340676841,0.35351251228836356,0.5415990449099892
1883,0.287516792190584,0.1120643684816443,0.030153818731715163,3.350662261745195e-07,0.08470285797015212,0.010854368602843513,0.016990606750231972,0.0,0.016843199246731118,-0.0450788431403766,0.030043688026914143,-0.03046430754501462,-0.38168269819880046,0.011803581068239847,0.1388537758693896,0.09555722657299563,-0.05960489342221157,0.0043891252443042745,0.35897839994431113,-0.1294748458157823
1884,0.2923735037365891,0.11384166051420076,0.03059655977217216,3.517682037658915e-07,0.08590229784077004,0.011183288863535737,0.017260070366675175,0.0,0.019119874247349386,-0.046649267574462236,0.030462235416828066,-0.031013443195371287,-1.464300850144903,0.03300321455292373,0.14101909594522422,0.09708558670430578,-0.06081609962264159,0.004446645647284556,0.36438210355205025,-1.2341930543055033
1885,0.2979843172811297,0.11584768109384325,0.03102208827176776,3.568200884020708e-07,0.08710173771138793,0.011512209124227967,0.017564212595497532,0.0,0.01862644016105244,-0.04790500471546616,0.030727827624746247,-0.03156257884572795,-0.5032342639485756,0.02029295152129636,0.14340025668875905,0.0986139468356159,-0.06296738599428446,0.004454225606253106,0.3697847488440353,-0.24726921951006073
1886,0.3039689350998424,0.11780629200172908,0.03140606198231095,3.7367278850101256e-07,0.08830117758200584,0.011841129384920195,0.0178611668206762,0.0,0.019791291020970464,-0.048185292259266974,0.031140698679195136,-0.03217918363495282,-0.08326470002824157,0.006447710099406768,0.14568655973730177,0.10014230696692603,-0.0623663097180161,0.004454830887659111,0.37828751100520314,0.23314255952681565
1887,0.3101792092220385,0.11995568304720797,0.03187229513172631,3.9060387672726926e-07,0.08950061745262375,0.012170049645612422,0.01818704612112649,0.0,0.020335854693812196,-0.05019788447738334,0.03193700961962121,-0.032844505162471886,-0.02109407862318998,-0.0007813607010227887,0.14824553972357304,0.10167066709823616,-0.06536911348521415,0.004691318105464239,0.3831446878692866,0.3094419224130244
1888,0.3171183057655042,0.12203110471057614,0.032234912754264655,4.07615060541574e-07,0.09070005732324167,0.012498969906304648,0.018501710575144957,0.0,0.02096589813994599,-0.05456720313828319,0.033723052840989004,-0.033509826689990946,0.1810362939408011,-0.003325997824426581,0.15064364499875113,0.10319902722954631,-0.07194849532655677,0.005667484542831675,0.3843732409599266,0.4834405626596516
1889,0.3240711059054371,0.12426627925996948,0.03270462301949217,4.247086682973386e-07,0.09189949719385956,0.012827890166996876,0.01884059591668052,0.0,0.020486358422367006,-0.05404482389146179,0.033634762724731836,-0.03417514821751001,0.2492361819494688,-0.004021304116725959,0.153296769335701,0.10472738736085645,-0.07149802563327744,0.005232194374336671,0.39422797854439484,0.5502011340251539
1890,0.3309121350541952,0.12649514181763677,0.03305423913351388,4.418862522447035e-07,0.09309893706447746,0.013156810427689104,0.019178524267419804,0.0,0.020739949757129325,-0.057186050142578215,0.035352996250631916,-0.03484046974502907,0.02169947553223629,-0.00128579803342551,0.15584009758240538,0.10625574749216658,-0.07652000009853106,0.006191198195783633,0.3969699186367455,0.3668196291771422
1891,0.3380181924853011,0.12875819994061613,0.03337052223577241,4.591606742493463e-07,0.09429837693509538,0.01348573068838133,0.019521637168883738,0.0,0.019404602777241535,-0.057158758497227354,0.036324894247533185,-0.035505791272548146,-0.09418995941668688,0.019733241808139193,0.1583864668334907,0.10778410762347672,-0.07712554351147163,0.0065308250595816405,0.40568442126645987,0.2586456793425229
1892,0.34497038808712543,0.1314186799440678,0.033772773994010186,4.765999124385224e-07,0.09549781680571327,0.01381465094907356,0.019925005073579572,0.0,0.019016746703962677,-0.05721110275985816,0.03685283267110384,-0.0361711128000672,0.09036651776115891,0.03911287594305094,0.16138954699177668,0.10931246775478684,-0.07774813603014556,0.006628339917135299,0.4146630815470696,0.4840793361498852
1893,0.35105938809191783,0.133984628620035,0.034245337732653224,4.941662496989521e-07,0.09669725667633117,0.014143571209765787,0.020314040638454753,0.0,0.019372773910895952,-0.05850891731555469,0.03688071706864029,-0.03683643432758627,0.2562287417794988,0.05527360146465615,0.16435761375005387,0.11084082788609696,-0.07925116326560044,0.006329406703526584,0.4215246115729776,0.6476073360978196
1894,0.35722621196884513,0.1361772351937457,0.03481329864147979,5.118766303012134e-07,0.09789669654694909,0.014472491470458013,0.020646472048693718,0.0,0.020266320142284126,-0.06182661378757186,0.03732170181530946,-0.03750175585510534,0.25698340673650233,0.07625373287287435,0.16705386315688378,0.11236918801740708,-0.08424769533124407,0.006265526533759504,0.42377348702322887,0.6705115443928196
1895,0.36284549274167305,0.138053465989837,0.03541052673994835,5.414592117113935e-07,0.09909613641756701,0.01480141173115024,0.020930936237097044,0.0,0.020803760161687692,-0.06302388060498826,0.0387590468644602,-0.03814505120590573,0.25703678183858697,0.05705957851911857,0.1694701063539112,0.11389754814871725,-0.08583322258201526,0.007029025079696735,0.43007816659254283,0.6574736939732921
1896,0.36841858251041065,0.13910563302416962,0.03586872234795439,5.594678704852818e-07,0.10029557628818489,0.01513033199184247,0.021090460237081318,0.0,0.0173134256760831,-0.06355745901917298,0.039313971851627695,-0.03877785697210406,0.25687196543293234,0.03296423619987692,0.17094655379643467,0.11542590828002736,-0.08945790480968165,0.006953289375934704,0.43345128802284827,0.6345983772041437
1897,0.37388300275849895,0.14012810861014788,0.03634332495355395,5.776307640930993e-07,0.10149501615880283,0.015459252252534698,0.021245482576728144,0.0,0.01971775700963768,-0.06642567966028781,0.04021811172160282,-0.03941066273830239,0.25663354912901043,0.01859192437859532,0.1723960120181863,0.11695426841133752,-0.09315378192391024,0.007211653528900242,0.4356394672822506,0.6204415634517024
1898,0.37990430623249033,0.14199455670376745,0.03681605857869126,6.076757331297685e-07,0.10269445602942073,0.01578817251322693,0.02152846356353133,0.0,0.01922457711919756,-0.06829210194299079,0.04142894386128652,-0.04004346850450072,0.25636385662895367,0.01219413238065839,0.17468137110331305,0.11848262854264767,-0.09694393461583377,0.007775041822549341,0.4394195733233201,0.6157197854640366
