yr	CERES	CESM2	CanESM5	EC-Earth3	ECHAM	GFDL	HadGEM3	IPSL	multimodel
2003.125	0.103300833	-0.012714167	0.360738333	0.180026667	0.0232825	0.238365833	-0.0436575	0.187238333	0.133325714
2003.208333	0.077045	-0.00023	0.2505425	0.159205	-0.119578333	0.216428333	-0.088500833	0.146196667	0.080580476
2003.291667	0.075016667	0.084648333	0.10775	0.081994167	-0.01279	0.3069625	-0.080956667	0.1763375	0.094849405
2003.375	0.02391	0.074758333	0.164191667	0.122305833	-0.015248333	0.180129167	-0.070956667	0.196670833	0.093121548
2003.458333	-0.046271667	0.17294	0.09154	0.099400417	0.066165	0.083011667	-0.05099	0.1690875	0.09016494
2003.541667	-0.061551667	0.204403333	-0.001775833	0.075752917	0.147243333	0.070061667	-0.02702	0.26718	0.105120774
2003.625	-0.098223333	0.178545	-0.078909167	0.024632917	0.0518525	0.0594825	-0.009543333	0.316663333	0.077531964
2003.708333	0.032318333	0.1645225	-0.17905	-0.079129583	0.112365	0.137690833	-0.00054	0.303255	0.065587679
2003.791667	-0.05796	0.191845833	-0.180759167	-0.10068625	-0.0143725	0.055676667	0.075258333	0.248788333	0.039393036
2003.875	-0.005235833	0.102029167	-0.14091	-0.175947917	0.051198333	0.020796667	0.088829167	0.2119725	0.022566845
2003.958333	0.070869167	0.035383333	-0.154898333	-0.259119583	0.124705833	0.010724167	0.162934167	0.221983333	0.020244702
2004.041667	0.048258333	0.1088975	-0.147505	-0.28160625	0.2898675	0.09713	0.187159167	0.2247175	0.06838006
2004.125	0.0783075	0.06112	-0.053998333	-0.286932917	0.391915833	0.108811667	0.175070833	0.241533333	0.091074345
2004.208333	0.065070833	0.005574167	-0.040295833	-0.26321125	0.464693333	0.193499167	0.189489167	0.238675	0.112631964
2004.291667	0.088795	0.025036667	-0.001109167	-0.225000417	0.503135	0.060515833	0.221185	0.166518333	0.107183036
2004.375	0.086450833	0.085439167	0.036605833	-0.214817917	0.60997	0.0865925	0.205043333	0.133185	0.134573988
2004.458333	0.072235833	-0.0304225	0.046039167	-0.3055175	0.608748333	0.099540833	0.09972	0.130234167	0.092620357
2004.541667	0.061388333	-0.109361667	0.166893333	-0.373259167	0.489426667	0.107769167	-0.007371667	0.13283	0.058132381
2004.625	0.144140833	-0.054398333	0.190876667	-0.3496375	0.638766667	0.069815	-0.0161475	0.205651667	0.097846667
2004.708333	0.0496625	-0.161548333	0.279824167	-0.2708725	0.6061125	0.047589167	-0.048285	0.250575833	0.100485119
2004.791667	0.1234025	-0.174885	0.2901875	-0.281804167	0.629385833	0.0458325	-0.094821667	0.289465833	0.100480119
2004.875	-0.004380833	-0.171771667	0.242859167	-0.277666667	0.6145175	0.062454167	-0.083249167	0.276229167	0.0947675
2004.958333	-0.038334167	-0.060391667	0.277466667	-0.247664167	0.558714167	0.147179167	-0.121505833	0.287018333	0.120116667
2005.041667	0.046835	-0.064963333	0.301085833	-0.1357075	0.481179167	0.1323125	-0.118355833	0.380018333	0.139367024
2005.125	0.0951325	0.065588333	0.2227825	-0.14823	0.356234167	0.130545833	-0.0452525	0.39035	0.138859762
2005.208333	0.113379167	0.199839167	0.2892725	-0.186663333	0.292439167	0.1578925	-0.08419	0.467609167	0.162314167
2005.291667	0.130745833	0.268093333	0.325190833	-0.144451667	0.15018	0.217354	-0.138398333	0.4556175	0.16194081
2005.375	0.131641667	0.276540833	0.312436667	-0.136720833	0.086145	0.266777333	-0.121756667	0.5368675	0.174327119
2005.458333	0.082511667	0.313824167	0.273646667	-0.0603925	-0.005045833	0.283227333	-0.008306667	0.617493333	0.202063786
2005.541667	0.108718333	0.157879167	0.155171667	-0.0685975	-0.216255833	0.273377333	0.009305833	0.506435	0.116759381
2005.625	0.0876425	0.0923175	0.089061667	-0.1779875	-0.382179167	0.214744833	-0.038019167	0.348274167	0.020887476
2005.708333	0.097179167	0.162316667	-0.005643333	-0.242884167	-0.420370833	0.122344833	-0.029926667	0.243925	-0.024319786
2005.791667	0.089514167	0.129005	-0.055935833	-0.228719167	-0.463323333	0.134765667	0.005478333	0.185418333	-0.041901571
2005.875	0.07575	0.06319	-0.09201	-0.247916667	-0.549911667	0.132182333	-0.059355	0.129751667	-0.089152762
2005.958333	-0.010925	0.06288	-0.156831667	-0.277784167	-0.662364167	0.030124833	-0.099876667	0.142950833	-0.137271571
2006.041667	-0.064365	-0.10585	-0.11841	-0.336718333	-0.7121925	0.064704	-0.067039167	0.1135025	-0.1660005
2006.125	-0.097475	-0.223748333	-0.1348225	-0.2887975	-0.6087325	0.000515667	-0.105975833	0.123843333	-0.17681681
2006.208333	-0.126405	-0.255933333	-0.186148333	-0.215589167	-0.48215	-0.085579333	-0.110101667	0.108015833	-0.175355143
2006.291667	-0.0724025	-0.40679	-0.2126125	-0.199789167	-0.430419167	-0.0611325	-0.020685	0.101015833	-0.175773214
2006.375	-0.124264167	-0.413695833	-0.267726667	-0.232714167	-0.524566667	-0.068735	-0.04071	-0.061234167	-0.229911786
2006.458333	-0.034308333	-0.457454167	-0.240594167	-0.271029167	-0.557489167	-0.0851875	-0.010685	-0.111851667	-0.247755833
2006.541667	-0.032695833	-0.225400833	-0.235693333	-0.22393	-0.334875	-0.115846667	0.022188333	-0.042751667	-0.165187024
2006.625	-0.083044167	-0.295811667	-0.131070833	-0.160196667	-0.268875833	-0.03676	0.080938333	0.056286667	-0.107927143
2006.708333	-0.087650833	-0.240509167	-0.112629167	-0.142906667	-0.234695	0.023065833	0.093163333	0.137703333	-0.068115357
2006.791667	-0.143108333	-0.164610833	-0.083686667	-0.072258333	-0.190558333	-0.016544167	0.080713333	0.172203333	-0.03924881
2006.875	-0.103831667	-0.041014167	-0.088603333	-0.002699167	-0.09644	0.0867725	0.115746667	0.205983333	0.025677976
2006.958333	-0.052580833	0.011768333	-0.100478333	0.155270833	-0.085186667	0.128629167	0.106283333	0.249036667	0.066474762
2007.041667	-0.0567475	0.182976667	-0.132325	0.1125625	-0.056169167	0.063951667	0.0982125	0.205985	0.067884881
2007.125	-0.041760833	0.320755	-0.083738333	0.09637	-0.02182	0.162928333	0.159165833	0.172335	0.115142262
2007.208333	0.025588333	0.336056667	-0.074705833	0.064178333	-0.1031075	0.193843333	0.2124125	0.102803333	0.104497262
2007.291667	-0.068981667	0.456770833	-0.064306667	0.134780833	-0.1318975	0.174835	0.135245833	0.12847	0.119128333
2007.375	0.019531667	0.488175833	0.013734167	0.2259675	-0.100030833	0.141795833	0.141070833	0.207053333	0.159680952
2007.458333	0.111220833	0.499713333	0.129350833	0.377045833	-0.043679167	0.171881667	0.167085833	0.238829167	0.2200325
2007.541667	0.157974167	0.530805833	0.204256667	0.459270833	-0.0795125	0.195881667	0.2346775	0.226695833	0.25315369
2007.625	0.22711	0.576643333	0.157304167	0.428375	-0.14624	0.125538333	0.20954	0.139909167	0.21301
2007.708333	0.136724167	0.527706667	0.129456667	0.40393	-0.1379675	0.030858333	0.233549167	0.0879025	0.182205119
2007.791667	0.185615833	0.435636667	0.07517	0.366613333	-0.17837	0.080293333	0.273749167	0.060235833	0.159046905
2007.875	0.11152	0.338645833	0.040149167	0.431073333	-0.2442925	-0.010873333	0.275715833	-0.0738775	0.108077262
2007.958333	0.0826325	0.172745	0.017243333	0.2549475	-0.289691667	0.005629167	0.3018075	-0.229960833	0.033245714
2008.041667	0.031409167	0.021169167	-0.019325	0.2600325	-0.364016667	-0.028623333	0.296968333	-0.268321667	-0.014588095
2008.125	-0.047065	-0.1123125	-0.044125	0.257685	-0.511165	-0.0798725	0.2792725	-0.348060833	-0.079796905
2008.208333	-0.016585833	-0.099443333	-0.089625833	0.292894167	-0.510414167	-0.081365	0.304701667	-0.3607125	-0.077709286
2008.291667	-0.016114167	-0.173810833	-0.0721775	0.230609167	-0.525039167	-0.066289167	0.337743333	-0.445129167	-0.102013333
2008.375	-0.009003333	-0.215204167	-0.131545833	0.201425833	-0.578411667	-0.063168333	0.358929167	-0.4328625	-0.122976786
2008.458333	-0.161243333	-0.203225	-0.2457825	0.08875	-0.627325	-0.05422	0.2429725	-0.490823333	-0.18423619
2008.541667	-0.230535	-0.346236667	-0.311435833	0.076884167	-0.672225	-0.038058333	0.218414167	-0.395016667	-0.209667738
2008.625	-0.281468333	-0.37401	-0.310694167	0.134723333	-0.60908	-0.004215	0.210344167	-0.359445833	-0.1874825
2008.708333	-0.192920833	-0.3164575	-0.263400833	0.201310833	-0.565173333	-0.010283333	0.136690833	-0.284760833	-0.157439167
2008.791667	-0.225915	-0.401269167	-0.180729167	0.1843325	-0.4704075	-0.026508333	0.0806075	-0.2556775	-0.152807381
2008.875	-0.221618333	-0.466604167	-0.189120833	0.02426	-0.432366667	-0.042625	0.067683333	-0.2144275	-0.17902869
2008.958333	-0.2627325	-0.515575	-0.189186667	0.078393333	-0.372759167	-0.1420775	0.052508333	-0.236094167	-0.189255833
2009.041667	-0.197059167	-0.367655	-0.208891667	0.1486525	-0.299775833	-0.131991667	0.060764167	-0.22615	-0.146435357
2009.125	-0.18726	-0.274899167	-0.140801667	0.251959167	-0.206201667	-0.134135833	0.045423333	-0.1774275	-0.090869048
2009.208333	-0.194565833	-0.2916725	-0.037354167	0.204808333	-0.165535833	-0.09831	0.094235833	-0.1649425	-0.06553869
2009.291667	-0.159995	-0.283979167	-0.055483333	0.215406667	-0.056601667	-0.094875	0.161544167	-0.064388333	-0.025482381
2009.375	-0.1450625	-0.329896667	-0.0675225	0.252621667	0.087393333	-0.0915425	0.132213333	-0.092271667	-0.015572143
2009.458333	-0.074295	-0.3327825	-0.0430525	0.279641667	0.182710833	-0.07725	0.216665	-0.08343	0.0203575
2009.541667	-0.020989167	-0.208971667	-0.013130833	0.235205	0.325150833	-0.127183333	0.240573333	-0.198181667	0.03620881
2009.625	0.041015	-0.201985	0.024691667	0.273763333	0.3356925	-0.101766667	0.290465	-0.188248333	0.061801786
2009.708333	0.0497325	-0.300686667	0.087645	0.2625625	0.323164167	-0.001725833	0.399735	-0.240068333	0.07580369
2009.791667	0.073049167	-0.155328333	0.123651667	0.305921667	0.3210475	0.021724167	0.405718333	-0.181401667	0.120190476
2009.875	0.162999167	-0.009638333	0.230614167	0.450259167	0.2447375	0.0118575	0.3756575	-0.00419	0.185613929
2009.958333	0.2711675	0.08946	0.341385	0.511608333	0.228875833	0.10332	0.371309167	0.201955	0.263987619
2010.041667	0.335451667	0.129233333	0.476685833	0.510998333	0.25011	0.126786667	0.358059167	0.305371667	0.308177857
2010.125	0.419526667	0.23263	0.510265833	0.466685833	0.22436	0.0836	0.337809167	0.513788333	0.338448452
2010.208333	0.384625	0.383558333	0.492733333	0.5105375	0.224434167	-0.012594167	0.233028333	0.619629167	0.350189524
2010.291667	0.410710833	0.524073333	0.608686667	0.5340725	0.24886	0.034815	0.17232	0.791658333	0.416355119
2010.375	0.396816667	0.678445833	0.71314	0.571131667	0.1401075	0.1472325	0.261593333	0.920998333	0.490378452
2010.458333	0.415745	0.66988	0.836065	0.666028333	0.0360275	0.115885	0.261348333	1.024950833	0.515740714
2010.541667	0.39358	0.604604167	0.816610833	0.556688333	-0.153734167	0.1282425	0.1243375	1.1426075	0.459908095
2010.625	0.362761667	0.575	0.735443333	0.542996667	-0.198731667	0.146575833	0.043991667	1.177041667	0.431759643
2010.708333	0.30649	0.6541125	0.623663333	0.488030833	-0.376921667	0.134925	0.011765833	1.174000833	0.387082381
2010.791667	0.308253333	0.6338575	0.491725833	0.355965833	-0.426095	0.072790833	0.031515833	1.113013333	0.324682024
2010.875	0.308208333	0.560066667	0.4190425	0.267764167	-0.392563333	0.113554167	0.130985	0.976176667	0.296432262
2010.958333	0.342045	0.440878333	0.3227425	0.32098	-0.321305	0.1558775	0.1723525	0.939843333	0.290195595
2011.041667	0.268260833	0.289741667	0.227078333	0.284984167	-0.3519375	0.171068333	0.209288333	0.778471667	0.229813571
2011.125	0.191383333	0.1540525	0.1847025	0.292433333	-0.322054167	0.168088333	0.260038333	0.58958	0.18954869
2011.208333	0.133861667	-0.018673333	0.119511667	0.3003525	-0.409835833	0.182555833	0.254795833	0.568603333	0.142472857
2011.291667	0.03503	-0.164583333	-0.000345	0.369921667	-0.541071667	0.119060833	0.2934875	0.39002	0.066641429
2011.375	0.019610833	-0.1373125	-0.043578333	0.312935	-0.582313333	-0.023959167	0.261069167	0.357171667	0.020573214
2011.458333	0.117025833	0.016719167	-0.045681667	0.283623333	-0.5092	0.008446667	0.235506667	0.4826775	0.067441667
2011.541667	0.071531667	0.021415833	0.041636667	0.4220925	-0.323124167	0.0101225	0.3068175	0.483099167	0.137437143
2011.625	0.000346667	0.006134167	0.068165833	0.362615	-0.13153	0.014271667	0.233694167	0.430715833	0.140580952
2011.708333	0.077668333	-0.167289167	0.087920833	0.31468	-0.039249167	0.005963333	0.2487775	0.385315	0.119445476
2011.791667	0.079085	-0.15338	0.109819167	0.3630525	-0.035308333	0.125031667	0.279765	0.445096667	0.162010952
2011.875	-0.022900833	-0.082031667	0.0686775	0.354343333	0.029330833	0.101868333	0.171114167	0.506555	0.164265357
2011.958333	-0.169120833	-0.0489425	0.061815	0.240703333	-0.007649167	0.079749167	0.177678333	0.424576667	0.132561548
2012.041667	-0.159204167	-0.0205325	-0.035819167	0.2583775	-0.109303333	0.062291667	0.0772425	0.380948333	0.087600714
2012.125	-0.140286667	-0.025981667	-0.164730833	0.190810833	-0.119530833	0.0666325	0.029109167	0.324673333	0.0429975
2012.208333	-0.109405833	-0.128684167	-0.148709167	0.121330833	-0.023410833	0.002644167	0.011279167	0.231425833	0.009410833
2012.291667	-0.129144167	-0.217505	-0.079736667	-0.047254167	0.047371667	0.04915	-0.011291667	0.2349975	-0.003466905
2012.375	-0.162825833	-0.292306667	-0.136049167	-0.0849325	0.1453575	0.167190833	-0.039801667	0.129614167	-0.015846786
2012.458333	-0.3016475	-0.389866667	-0.2076375	-0.069004167	0.141194167	0.1729525	-0.040733333	0.02074	-0.053193571
2012.541667	-0.21992	-0.413606667	-0.276260833	-0.110943333	0.019739167	0.177815833	-0.060133333	-0.037343333	-0.100104643
2012.625	-0.15356	-0.341760833	-0.30534	-0.106523333	-0.0975675	0.142	0.095419167	-0.014060833	-0.089690476
2012.708333	-0.205704167	-0.319076667	-0.314063333	-0.0262875	-0.028696667	0.132746667	0.069661667	-0.0042675	-0.069997619
2012.791667	-0.173751667	-0.336010833	-0.258249167	0.019749167	0.021985833	0.022195833	0.079024167	-0.077553333	-0.07555119
2012.875	-0.099711667	-0.375558333	-0.200015833	0.053339167	-0.00755	0.012795833	0.171774167	-0.08472	-0.061419286
2012.958333	0.020096667	-0.441721667	-0.187574167	0.080948333	0.014030833	0.008629167	0.184024167	-0.003803333	-0.049352381
2013.041667	0.054499167	-0.3695575	-0.130326667	0.031935	0.178894167	0.003854167	0.215440833	0.095446667	0.003669524
2013.125	0.0376525	-0.368396667	-0.099925	0.102125833	0.168244167	-0.024703333	0.184929167	0.16984	0.018873452
2013.208333	0.065770833	-0.244946667	-0.131985833	0.156033333	0.1012025	0.043358333	0.272291667	0.145883333	0.04883381
2013.291667	0.140138333	-0.18166	-0.1920925	0.219826667	0.108100833	-0.022766667	0.314385	0.12142	0.052459048
2013.375	0.173435	-0.207319167	-0.175938333	0.241383333	0.1280175	-0.12907	0.354029167	0.116820833	0.04684619
2013.458333	0.173266667	-0.157191667	-0.2236325	0.177209167	0.1462225	-0.13919	0.370955	0.073085	0.035351071
2013.541667	0.123529167	-0.14624	-0.219684167	0.182325	0.19819	-0.115009167	0.429434167	0.026985	0.050857262
2013.625	0.124651667	-0.213115	-0.181964167	0.153665833	0.11839	-0.1475175	0.315606667	0.0225875	0.009664762
2013.708333	0.0974625	-0.058824167	-0.100388333	0.059808333	-0.014654167	-0.0767075	0.3024125	0.132289167	0.034847976
2013.791667	0.043246667	-0.076699167	-0.087801667	0.047083333	-0.054260417	-0.026290833	0.223495833	0.073864167	0.01419875
2013.875	0.022331667	-0.0255125	-0.051845833	0.0381175	-0.09671875	-0.016149167	0.170454167	-0.009969167	0.001196607
2013.958333	0.000679167	0.132178333	-0.000411667	0.020016667	-0.07096625	-0.094399167	0.095704167	0.032114167	0.016319464
2014.041667	-0.00425	0.052785833	0.041716667	0.016585833	-0.14231125	-0.123691667	0.09235	0.0839225	0.003051131
2014.125	-0.0521375	-0.041361667	0.138956667	-0.020294167	-0.09953375	-0.05906	0.077024167	0.042644167	0.005482202
2014.208333	-0.107345	-0.071258333	0.187530833	-0.067794167	-0.00582875	-0.0178125	0.035473333	0.0813925	0.020243274
2014.291667	-0.159819167	0.048788333	0.143880833	-0.098139167	-0.056459583	-0.055950833	-0.007135	0.008514167	-0.002357321
2014.375	-0.193973333	0.057808333	0.149723333	-0.102931667	-0.089484583	-0.019030833	-0.066670833	0.011371667	-0.008459226
2014.458333	-0.138558333	-0.023734167	0.189595833	-0.128075	-0.121647083	0.049663333	-0.1546025	-0.029499167	-0.031185536
2014.541667	-0.147045	-0.0229425	0.148955833	-0.159884167	-0.20073625	-0.009293333	-0.173635833	-0.063065	-0.068657321
2014.625	-0.202745	0.15654	0.116755833	-0.1128425	-0.105017917	0.060131667	-0.120058333	-0.079309167	-0.011971488
2014.708333	-0.171708333	0.103593333	0.1282775	-0.042289167	-0.026237917	0.039223333	-0.227986667	-0.182476667	-0.029699464
2014.791667	-0.193625833	0.11033	0.061436667	-0.033580833	-0.065965	0.056223333	-0.181236667	-0.158976667	-0.030252738
2014.875	-0.2332675	-0.0232425	-0.044704167	-0.111568333	-0.008925	0.0061075	-0.216768333	-0.132448333	-0.075935595
2014.958333	-0.2764925	-0.103238333	-0.10052	-0.254526667	-0.0618475	-0.051436667	-0.211766667	-0.274365	-0.151100119
2015.041667	-0.374139167	-0.201865	-0.1690425	-0.297263333	0.06079	-0.184061667	-0.249265833	-0.4624875	-0.214742262
2015.125	-0.389945833	-0.138666667	-0.237920833	-0.4265925	0.146895	-0.263229167	-0.220554167	-0.522668333	-0.23753381
2015.208333	-0.461664167	-0.153040833	-0.32165	-0.467710833	0.07354	-0.220485833	-0.234841667	-0.646940833	-0.28159
2015.291667	-0.499486667	-0.368259167	-0.363653333	-0.5246425	0.2004975	-0.23865	-0.2368975	-0.764436667	-0.328005952
2015.375	-0.516186667	-0.456784167	-0.385224167	-0.557498333	0.328189167	-0.224016667	-0.2214225	-0.916186667	-0.347563333
2015.458333	-0.5924575	-0.547413333	-0.449279167	-0.515323333	0.484590833	-0.3439425	-0.2284425	-0.9759775	-0.367969643
2015.541667	-0.630890833	-0.593295833	-0.431888333	-0.456843333	0.6010275	-0.320859167	-0.277756667	-0.987359167	-0.352425
2015.625	-0.612545	-0.672785	-0.309305833	-0.329480833	0.601675	-0.4010575	-0.3495475	-0.9658275	-0.346618452
2015.708333	-0.6315275	-0.735654167	-0.334885833	-0.310078333	0.695076667	-0.486455833	-0.2756675	-0.888488333	-0.33373619
2015.791667	-0.6833725	-0.754414167	-0.329835833	-0.29566	0.724315833	-0.5181725	-0.368500833	-0.84788	-0.341449643
2015.875	-0.677824167	-0.6423375	-0.30465	-0.2261975	0.833109167	-0.481365	-0.456094167	-0.798658333	-0.296599048
2015.958333	-0.773580833	-0.6651775	-0.35119	-0.120445	0.919626667	-0.363391667	-0.4880125	-0.748241667	-0.259547381
2016.041667	-0.774048333	-0.489054167	-0.338940833	-0.138780833	0.79039	-0.225954167	-0.5197	-0.5235175	-0.206508214
2016.125	-0.731194167	-0.4217175	-0.3646825	-0.015045	0.688301667	-0.223868333	-0.5881075	-0.438001667	-0.194731548
2016.208333	-0.687193333	-0.346430833	-0.3126	0.008559167	0.75153	-0.311281667	-0.609145	-0.353140833	-0.16750131
2016.291667	-0.644874167	-0.2972225	-0.233963333	0.0544175	0.729725833	-0.2799275	-0.750104167	-0.143936667	-0.131572976
2016.375	-0.717894167	-0.2692075	-0.289910833	-0.015455	0.5663025	-0.39476	-0.914259167	-0.104921667	-0.203173095
2016.458333	-0.7509475	-0.297296667	-0.363755833	-0.171294167	0.293593333	-0.4284475	-1.051840833	-0.1620225	-0.311580595
2016.541667	-0.883846667	-0.349025	-0.406550833	-0.2527225	0.047343333	-0.478721667	-1.216086667	-0.205038333	-0.408685952
2016.625	-1.005074167	-0.356809167	-0.6420325	-0.329446667	-0.040644167	-0.570615	-1.222816667	-0.394191667	-0.508079405
2016.708333	-1.056625833	-0.354284167	-0.752238333	-0.348735	-0.13953	-0.519248333	-1.2489	-0.478941667	-0.548839643
2016.791667	-1.0765925	-0.3949625	-0.831555833	-0.392173333	-0.159510833	-0.609308333	-1.226685833	-0.549935	-0.594875952
2016.875	-1.083751667	-0.425479167	-0.908556667	-0.450125	-0.301661667	-0.6638475	-1.187611667	-0.656975833	-0.6563225
2016.958333	-1.041906667	-0.459664167	-0.958879167	-0.489769167	-0.364198333	-0.709693333	-1.174028333	-0.703809167	-0.694291667
2017.041667	-1.065834167	-0.443916667	-0.919545833	-0.42216	-0.306735	-0.745075	-1.1012675	-0.793118333	-0.675974048
2017.125	-1.019461667	-0.412869167	-0.7919275	-0.4529375	-0.264738333	-0.721653333	-1.029256667	-0.824205	-0.6425125
2017.208333	-0.9863125	-0.431925	-0.781116667	-0.390575	-0.205969167	-0.720881667	-0.997473333	-0.787451667	-0.616484643
2017.291667	-0.9166075	-0.393996667	-0.802056667	-0.347766667	-0.276898333	-0.679714167	-0.897205833	-0.833473333	-0.604444524
2017.375	-0.830366667	-0.345315	-0.730580833	-0.3215825	-0.287703333	-0.673489167	-0.820004167	-0.72127	-0.557135
2017.458333	-0.7548175	-0.248035833	-0.6559125	-0.324386667	-0.215448333	-0.655506667	-0.710460833	-0.636891667	-0.4923775
